sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
48	2	1	1	39.989	4	Aircraft1_10%_17.jpg	0	0.1	39.989	43.725	42.663	0
48	2	1	2	44.018	4	Aircraft2_10%_42.jpg	1	0.1	44.018	47.751	44.9	1
48	2	1	3	48.035	4	Aircraft2_10%_44.jpg	1	0.1	48.035	51.767	48.879	1
48	2	1	4	52.067	4	Aircraft1_10%_10.jpg	0	0.1	52.067	55.801	52.831	0
48	2	1	5	56.092	4	Aircraft2_10%_25.jpg	1	0.1	56.092	59.821	57.007	1
48	2	1	6	60.094	4	rest.jpg	n/a	n/a	60.094	63.826	64.094	n/a
48	2	1	7	64.064	4	rest.jpg	n/a	n/a	64.064	67.793	68.064	n/a
48	2	1	8	68.04	4	rest.jpg	n/a	n/a	68.04	71.776	72.04	n/a
48	2	2	9	72.042	4	Aircraft1_90%_12.jpg	0	0.9	72.042	75.776	74.398	0
48	2	2	10	76.055	4	Aircraft2_90%_32.jpg	1	0.9	76.055	79.788	77.174	1
48	2	2	11	80.053	4	Aircraft2_90%_48.jpg	1	0.9	80.053	83.789	84.053	1
48	2	2	12	84.069	4	Aircraft1_90%_19.jpg	0	0.9	84.069	87.799	84.071	0
48	2	2	13	88.087	4	Aircraft1_90%_33.jpg	0	0.9	88.087	91.824	90.642	0
48	2	2	14	92.112	4	rest.jpg	n/a	n/a	92.112	95.848	96.112	n/a
48	2	2	15	96.083	4	rest.jpg	n/a	n/a	96.083	99.82	100.083	n/a
48	2	2	16	100.072	4	rest.jpg	n/a	n/a	100.072	103.808	104.072	n/a
48	2	3	17	104.078	4	Aircraft2_70%_33.jpg	1	0.75	104.078	107.807	105.189	1
48	2	3	18	108.103	4	Aircraft2_70%_38.jpg	1	0.75	108.103	111.832	109.31	1
48	2	3	19	112.111	4	Aircraft1_70%_30.jpg	0	0.75	112.111	115.84	114.529	0
48	2	3	20	116.171	4	Aircraft1_70%_41.jpg	0	0.75	116.171	119.905	120.171	0
48	2	3	21	120.179	4	Aircraft1_70%_18.jpg	0	0.75	120.179	123.908	120.38	0
48	2	3	22	124.202	4	rest.jpg	n/a	n/a	124.202	127.934	128.202	n/a
48	2	3	23	128.185	4	rest.jpg	n/a	n/a	128.185	131.921	132.185	n/a
48	2	3	24	132.174	4	rest.jpg	n/a	n/a	132.174	135.903	136.174	n/a
48	2	4	25	136.18	4	Aircraft2_10%_24.jpg	1	0.1	136.18	139.917	138.157	1
48	2	4	26	140.199	4	Aircraft2_10%_2.jpg	1	0.1	140.199	143.93	141.501	1
48	2	4	27	144.223	4	Aircraft2_10%_43.jpg	1	0.1	144.223	147.952	145.059	1
48	2	4	28	148.244	4	Aircraft2_10%_46.jpg	1	0.1	148.244	151.973	149.124	1
48	2	4	29	152.255	4	Aircraft1_10%_42.jpg	0	0.1	152.255	155.984	152.977	0
48	2	4	30	156.274	4	rest.jpg	n/a	n/a	156.274	160.004	160.274	n/a
48	2	4	31	160.254	4	rest.jpg	n/a	n/a	160.254	163.983	164.254	n/a
48	2	4	32	164.22	4	rest.jpg	n/a	n/a	164.22	167.952	168.22	n/a
48	2	5	33	168.221	4	Aircraft2_90%_9.jpg	1	0.9	168.221	171.955	170.417	1
48	2	5	34	172.225	4	Aircraft2_90%_6.jpg	1	0.9	172.225	175.954	174.559	1
48	2	5	35	176.223	4	Aircraft1_90%_23.jpg	0	0.9	176.223	179.958	177.912	0
48	2	5	36	180.226	4	Aircraft1_90%_21.jpg	0	0.9	180.226	183.954	183.105	0
48	2	5	37	184.22	4	Aircraft2_90%_36.jpg	1	0.9	184.22	187.956	185.997	1
48	2	5	38	188.246	4	rest.jpg	n/a	n/a	188.246	191.975	192.246	n/a
48	2	5	39	192.224	4	rest.jpg	n/a	n/a	192.224	195.959	196.224	n/a
48	2	5	40	196.216	4	rest.jpg	n/a	n/a	196.216	199.95	200.216	n/a
48	2	6	41	200.225	4	Aircraft2_70%_31.jpg	1	0.75	200.225	203.96	201.887	1
48	2	6	42	204.249	4	Aircraft1_70%_4.jpg	0	0.75	204.249	207.978	205.197	0
48	2	6	43	208.252	4	Aircraft2_70%_20.jpg	1	0.75	208.252	211.981	210.195	1
