sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
34	2	1	1	39.988	4	Aircraft1_10%_17.jpg	0	0.1	39.988	43.724	41.565	0
34	2	1	2	44.011	4	Aircraft2_10%_42.jpg	1	0.1	44.011	47.746	46.947	1
34	2	1	3	48.034	4	Aircraft2_10%_44.jpg	1	0.1	48.034	51.77	49.175	1
34	2	1	4	52.061	4	Aircraft1_10%_10.jpg	0	0.1	52.061	55.792	53.104	0
34	2	1	5	56.078	4	Aircraft2_10%_25.jpg	1	0.1	56.078	59.807	58.335	1
34	2	1	6	60.093	4	rest.jpg	n/a	n/a	60.093	63.83	64.093	n/a
34	2	1	7	64.08	4	rest.jpg	n/a	n/a	64.08	67.809	68.08	n/a
34	2	1	8	68.055	4	rest.jpg	n/a	n/a	68.055	71.789	72.055	n/a
34	2	2	9	72.077	4	Aircraft1_90%_12.jpg	0	0.9	72.077	75.806	74.923	0
34	2	2	10	76.078	4	Aircraft2_90%_32.jpg	1	0.9	76.078	79.817	79.339	1
34	2	2	11	80.086	4	Aircraft2_90%_48.jpg	1	0.9	80.086	83.823	81.967	1
34	2	2	12	84.091	4	Aircraft1_90%_19.jpg	0	0.9	84.091	87.826	88.091	0
34	2	2	13	88.102	4	Aircraft1_90%_33.jpg	0	0.9	88.102	91.839	92.102	0
34	2	2	14	92.111	4	rest.jpg	n/a	n/a	92.111	95.847	96.111	n/a
34	2	2	15	96.089	4	rest.jpg	n/a	n/a	96.089	99.817	100.089	n/a
34	2	2	16	100.05	4	rest.jpg	n/a	n/a	100.05	103.786	104.05	n/a
34	2	3	17	104.055	4	Aircraft2_70%_33.jpg	1	0.75	104.055	107.786	106.248	1
34	2	3	18	108.082	4	Aircraft2_70%_38.jpg	1	0.75	108.082	111.818	111.48	1
34	2	3	19	112.094	4	Aircraft1_70%_30.jpg	0	0.75	112.094	115.823	113.63	0
34	2	3	20	116.118	4	Aircraft1_70%_41.jpg	0	0.75	116.118	119.849	118.199	0
34	2	3	21	120.126	4	Aircraft1_70%_18.jpg	0	0.75	120.126	123.86	121.487	0
34	2	3	22	124.125	4	rest.jpg	n/a	n/a	124.125	127.855	128.125	n/a
34	2	3	23	128.11	4	rest.jpg	n/a	n/a	128.11	131.846	132.11	n/a
34	2	3	24	132.079	4	rest.jpg	n/a	n/a	132.079	135.809	136.079	n/a
34	2	4	25	136.099	4	Aircraft2_10%_24.jpg	1	0.1	136.099	139.828	137.946	1
34	2	4	26	140.106	4	Aircraft2_10%_2.jpg	1	0.1	140.106	143.835	141.8	1
34	2	4	27	144.102	4	Aircraft2_10%_43.jpg	1	0.1	144.102	147.833	145.93	1
34	2	4	28	148.122	4	Aircraft2_10%_46.jpg	1	0.1	148.122	151.858	149.743	1
34	2	4	29	152.126	4	Aircraft1_10%_42.jpg	0	0.1	152.126	155.862	153.574	0
34	2	4	30	156.151	4	rest.jpg	n/a	n/a	156.151	159.883	160.151	n/a
34	2	4	31	160.139	4	rest.jpg	n/a	n/a	160.139	163.868	164.139	n/a
34	2	4	32	164.101	4	rest.jpg	n/a	n/a	164.101	167.835	168.101	n/a
34	2	5	33	168.099	4	Aircraft2_90%_9.jpg	1	0.9	168.099	171.827	172.099	1
34	2	5	34	172.088	4	Aircraft2_90%_6.jpg	1	0.9	172.088	175.823	172.34	1
34	2	5	35	176.084	4	Aircraft1_90%_23.jpg	0	0.9	176.084	179.814	179.572	0
34	2	5	36	180.075	4	Aircraft1_90%_21.jpg	0	0.9	180.075	183.809	182.23	0
34	2	5	37	184.074	4	Aircraft2_90%_36.jpg	1	0.9	184.074	187.806	188.074	1
34	2	5	38	188.073	4	rest.jpg	n/a	n/a	188.073	191.808	192.073	n/a
34	2	5	39	192.06	4	rest.jpg	n/a	n/a	192.06	195.789	196.06	n/a
34	2	5	40	196.037	4	rest.jpg	n/a	n/a	196.037	199.767	200.037	n/a
34	2	6	41	200.058	4	Aircraft2_70%_31.jpg	1	0.75	200.058	203.787	201.457	1
34	2	6	42	204.056	4	Aircraft1_70%_4.jpg	0	0.75	204.056	207.788	205.592	0
34	2	6	43	208.057	4	Aircraft2_70%_20.jpg	1	0.75	208.057	211.789	209.297	1
34	2	6	44	212.075	4	Aircraft1_70%_7.jpg	0	0.75	212.075	215.807	213.385	0
34	2	6	45	216.075	4	Aircraft1_70%_8.jpg	0	0.75	216.075	219.804	217.489	0
34	2	6	46	220.072	4	rest.jpg	n/a	n/a	220.072	223.801	224.072	n/a
34	2	6	47	224.033	4	rest.jpg	n/a	n/a	224.033	227.764	228.033	n/a
34	2	6	48	228.009	4	rest.jpg	n/a	n/a	228.009	231.744	232.009	n/a
34	2	7	49	232.032	4	Aircraft2_10%_31.jpg	1	0.1	232.032	235.764	233.777	1
34	2	7	50	236.033	4	Aircraft1_10%_4.jpg	0	0.1	236.033	239.77	237.273	0
34	2	7	51	240.04	4	Aircraft2_10%_20.jpg	1	0.1	240.04	243.773	241.52	1
34	2	7	52	244.048	4	Aircraft1_10%_7.jpg	0	0.1	244.048	247.777	245.402	0
34	2	7	53	248.066	4	Aircraft1_10%_8.jpg	0	0.1	248.066	251.797	249.379	0
34	2	7	54	252.066	4	rest.jpg	n/a	n/a	252.066	255.805	256.066	n/a
