onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix	stim_started_1	stim_stopped_1	key_time_1	key_fix_1
296.267	4	Aircraft2_70%_41.jpg	1	0.75	296.267	300.001	297.699	1	296.267	300.001	297.699	1
300.278	4	Aircraft1_70%_22.jpg	0	0.75	300.278	304.01	302.001	0	300.278	304.01	302.001	0
304.285	4	Aircraft1_70%_44.jpg	0	0.75	304.285	308.013	305.086	0	304.285	308.013	305.086	0
308.303	4	Aircraft1_70%_1.jpg	0	0.75	308.303	312.038	309.518	0	308.303	312.038	309.518	0
312.322	4	Aircraft2_70%_37.jpg	1	0.75	312.322	316.051	313.061	1	312.322	316.051	313.061	1
316.322	4	rest.jpg	NaN	NaN	316.322	320.054	320.322	NaN	316.322	320.054	320.322	NaN
320.287	4	rest.jpg	NaN	NaN	320.287	324.017	324.287	NaN	320.287	324.017	324.287	NaN
324.26	4	rest.jpg	NaN	NaN	324.26	327.991	328.26	NaN	324.26	327.991	328.26	NaN
328.283	4	Aircraft2_10%_33.jpg	1	0.1	328.283	332.014	329.34	1	328.283	332.014	329.34	1
332.306	4	Aircraft2_10%_38.jpg	1	0.1	332.306	336.037	333.126	1	332.306	336.037	333.126	1
336.326	4	Aircraft1_10%_30.jpg	0	0.1	336.326	340.057	337.406	0	336.326	340.057	337.406	0
340.341	4	Aircraft1_10%_41.jpg	0	0.1	340.341	344.072	341.093	0	340.341	344.072	341.093	0
344.341	4	Aircraft1_10%_18.jpg	0	0.1	344.341	348.072	344.922	0	344.341	348.072	344.922	0
348.356	4	rest.jpg	NaN	NaN	348.356	352.088	352.356	NaN	348.356	352.088	352.356	NaN
352.333	4	rest.jpg	NaN	NaN	352.333	356.067	356.333	NaN	352.333	356.067	356.333	NaN
356.317	4	rest.jpg	NaN	NaN	356.317	360.049	360.317	NaN	356.317	360.049	360.317	NaN
360.334	4	Aircraft2_90%_23.jpg	1	0.9	360.334	364.065	361.524	1	360.334	364.065	361.524	1
364.372	4	Aircraft1_90%_28.jpg	0	0.9	364.372	368.104	365.689	0	364.372	368.104	365.689	0
368.372	4	Aircraft2_90%_13.jpg	1	0.9	368.372	372.107	369.313	1	368.372	372.107	369.313	1
372.393	4	Aircraft1_90%_45.jpg	0	0.9	372.393	376.131	373.839	0	372.393	376.131	373.839	0
376.398	4	Aircraft1_90%_37.jpg	0	0.9	376.398	380.128	377.995	0	376.398	380.128	377.995	0
380.418	4	rest.jpg	NaN	NaN	380.418	384.154	384.418	NaN	380.418	384.154	384.418	NaN
384.4	4	rest.jpg	NaN	NaN	384.4	388.134	388.4	NaN	384.4	388.134	388.4	NaN
388.384	4	rest.jpg	NaN	NaN	388.384	392.113	392.384	NaN	388.384	392.113	392.384	NaN
392.385	4	Aircraft1_70%_2.jpg	0	0.75	392.385	396.114	393.376	0	392.385	396.114	393.376	0
396.388	4	Aircraft1_70%_39.jpg	0	0.75	396.388	400.124	398.309	0	396.388	400.124	398.309	0
400.419	4	Aircraft2_70%_26.jpg	1	0.75	400.419	404.15	401.847	1	400.419	404.15	401.847	1
404.445	4	Aircraft1_70%_15.jpg	0	0.75	404.445	408.176	405.199	0	404.445	408.176	405.199	0
408.467	4	Aircraft2_70%_16.jpg	1	0.75	408.467	412.201	409.915	1	408.467	412.201	409.915	1
412.49	4	rest.jpg	NaN	NaN	412.49	416.218	416.49	NaN	412.49	416.218	416.49	NaN
416.451	4	rest.jpg	NaN	NaN	416.451	420.182	420.451	NaN	416.451	420.182	420.451	NaN
420.431	4	rest.jpg	NaN	NaN	420.431	424.167	424.431	NaN	420.431	424.167	424.431	NaN
424.456	4	Aircraft2_10%_4.jpg	1	0.1	424.456	428.186	425.388	1	424.456	428.186	425.388	1
428.462	4	Aircraft1_10%_43.jpg	0	0.1	428.462	432.198	429.454	0	428.462	432.198	429.454	0
432.489	4	Aircraft1_10%_9.jpg	0	0.1	432.489	436.225	433.249	0	432.489	436.225	433.249	0
436.521	4	Aircraft1_10%_11.jpg	0	0.1	436.521	440.252	437.159	0	436.521	440.252	437.159	0
440.524	4	Aircraft1_10%_50.jpg	0	0.1	440.524	444.258	441.577	0	440.524	444.258	441.577	0
444.546	4	rest.jpg	NaN	NaN	444.546	448.281	448.546	NaN	444.546	448.281	448.546	NaN
448.53	4	rest.jpg	NaN	NaN	448.53	452.264	452.53	NaN	448.53	452.264	452.53	NaN
452.513	4	rest.jpg	NaN	NaN	452.513	456.244	456.513	NaN	452.513	456.244	456.513	NaN
456.509	4	Aircraft1_90%_38.jpg	0	0.9	456.509	460.243	457.419	0	456.509	460.243	457.419	0
460.532	4	Aircraft2_90%_21.jpg	1	0.9	460.532	464.268	461.649	1	460.532	464.268	461.649	1
464.553	4	Aircraft1_90%_16.jpg	0	0.9	464.553	468.287	465.705	0	464.553	468.287	465.705	0
468.554	4	Aircraft1_90%_46.jpg	0	0.9	468.554	472.285	469.842	0	468.554	472.285	469.842	0
472.552	4	Aircraft2_90%_40.jpg	1	0.9	472.552	476.281	474.092	1	472.552	476.281	474.092	1
476.568	4	rest.jpg	NaN	NaN	476.568	480.302	480.568	NaN	476.568	480.302	480.568	NaN
480.55	4	rest.jpg	NaN	NaN	480.55	484.281	484.55	NaN	480.55	484.281	484.55	NaN
484.531	4	rest.jpg	NaN	NaN	484.531	488.267	488.531	NaN	484.531	488.267	488.531	NaN
488.552	4	Aircraft1_70%_36.jpg	0	0.75	488.552	492.281	489.954	0	488.552	492.281	489.954	0
492.573	4	Aircraft1_70%_35.jpg	0	0.75	492.573	496.309	493.779	0	492.573	496.309	493.779	0
496.582	4	Aircraft2_70%_3.jpg	1	0.75	496.582	500.313	497.587	1	496.582	500.313	497.587	1
500.583	4	Aircraft1_70%_5.jpg	0	0.75	500.583	504.318	502.152	0	500.583	504.318	502.152	0
504.609	4	Aircraft1_70%_48.jpg	0	0.75	504.609	508.34	505.628	0	504.609	508.34	505.628	0
508.614	4	rest.jpg	NaN	NaN	508.614	512.343	512.614	NaN	508.614	512.343	512.614	NaN
512.577	4	rest.jpg	NaN	NaN	512.577	516.313	516.577	NaN	512.577	516.313	516.577	NaN
516.565	4	rest.jpg	NaN	NaN	516.565	520.297	520.565	NaN	516.565	520.297	520.565	NaN
520.57	4	Aircraft2_10%_18.jpg	1	0.1	520.57	524.301	521.504	1	520.57	524.301	521.504	1
524.589	4	Aircraft1_10%_29.jpg	0	0.1	524.589	528.324	525.47	0	524.589	528.324	525.47	0
528.592	4	Aircraft2_10%_1.jpg	1	0.1	528.592	532.324	529.916	1	528.592	532.324	529.916	1
532.614	4	Aircraft1_10%_26.jpg	0	0.1	532.614	536.344	533.418	0	532.614	536.344	533.418	0
536.614	4	Aircraft2_10%_34.jpg	1	0.1	536.614	540.349	537.592	1	536.614	540.349	537.592	1
540.622	4	rest.jpg	NaN	NaN	540.622	544.351	544.622	NaN	540.622	544.351	544.622	NaN
544.585	4	rest.jpg	NaN	NaN	544.585	548.316	548.585	NaN	544.585	548.316	548.585	NaN
548.561	4	rest.jpg	NaN	NaN	548.561	552.29	552.561	NaN	548.561	552.29	552.561	NaN
552.573	4	Aircraft2_90%_30.jpg	1	0.9	552.573	556.307	553.969	1	552.573	556.307	553.969	1
556.592	4	Aircraft2_90%_27.jpg	1	0.9	556.592	560.329	557.751	1	556.592	560.329	557.751	1
560.596	4	Aircraft2_90%_50.jpg	1	0.9	560.596	564.325	563.742	1	560.596	564.325	563.742	1
564.612	4	Aircraft2_90%_29.jpg	1	0.9	564.612	568.346	566.093	1	564.612	568.346	566.093	1
568.63	4	Aircraft1_90%_6.jpg	0	0.9	568.63	572.365	570.543	0	568.63	572.365	570.543	0
572.636	4	rest.jpg	NaN	NaN	572.636	576.37	576.636	NaN	572.636	576.37	576.636	NaN
576.604	4	rest.jpg	NaN	NaN	576.604	580.339	580.604	NaN	576.604	580.339	580.604	NaN
580.591	4	rest.jpg	NaN	NaN	580.591	584.328	584.591	NaN	580.591	584.328	584.591	NaN
584.613	4	Aircraft2_70%_17.jpg	1	0.75	584.613	588.342	585.725	1	584.613	588.342	585.725	1
588.629	4	Aircraft2_70%_11.jpg	1	0.75	588.629	592.357	589.87	1	588.629	592.357	589.87	1
592.635	4	Aircraft1_70%_20.jpg	0	0.75	592.635	596.364	594.109	0	592.635	596.364	594.109	0
596.654	4	Aircraft2_70%_47.jpg	1	0.75	596.654	600.389	597.921	1	596.654	600.389	597.921	1
600.663	4	Aircraft2_70%_45.jpg	1	0.75	600.663	604.399	601.556	1	600.663	604.399	601.556	1
604.689	4	rest.jpg	NaN	NaN	604.689	608.424	608.689	NaN	604.689	608.424	608.689	NaN
608.658	4	rest.jpg	NaN	NaN	608.658	612.387	612.658	NaN	608.658	612.387	612.658	NaN
612.635	4	rest.jpg	NaN	NaN	612.635	616.367	616.635	NaN	612.635	616.367	616.635	NaN
616.643	4	Aircraft1_10%_32.jpg	0	0.1	616.643	620.374	617.443	0	616.643	620.374	617.443	0
620.666	4	Aircraft1_10%_49.jpg	0	0.1	620.666	624.4	621.232	0	620.666	624.4	621.232	0
624.675	4	Aircraft2_10%_22.jpg	1	0.1	624.675	628.403	625.554	1	624.675	628.403	625.554	1
628.691	4	Aircraft1_10%_34.jpg	0	0.1	628.691	632.427	629.387	0	628.691	632.427	629.387	0
632.716	4	Aircraft1_10%_14.jpg	0	0.1	632.716	636.45	634.072	0	632.716	636.45	634.072	0
636.735	4	rest.jpg	NaN	NaN	636.735	640.466	640.735	NaN	636.735	640.466	640.735	NaN
640.715	4	rest.jpg	NaN	NaN	640.715	644.45	644.715	NaN	640.715	644.45	644.715	NaN
644.684	4	rest.jpg	NaN	NaN	644.684	648.42	648.684	NaN	644.684	648.42	648.684	NaN
648.687	4	Aircraft1_90%_1.jpg	0	0.9	648.687	652.416	649.874	0	648.687	652.416	649.874	0
652.702	4	Aircraft1_90%_47.jpg	0	0.9	652.702	656.434	653.67	0	652.702	656.434	653.67	0
656.713	4	Aircraft1_90%_40.jpg	0	0.9	656.713	660.444	657.573	0	656.713	660.444	657.573	0
660.706	4	Aircraft1_90%_27.jpg	0	0.9	660.706	664.44	662.257	0	660.706	664.44	662.257	0
664.701	4	Aircraft2_90%_35.jpg	1	0.9	664.701	668.43	666.227	1	664.701	668.43	666.227	1
668.694	4	rest.jpg	NaN	NaN	668.694	672.425	672.694	NaN	668.694	672.425	672.694	NaN
672.655	4	rest.jpg	NaN	NaN	672.655	676.39	676.655	NaN	672.655	676.39	676.655	NaN
676.638	4	rest.jpg	NaN	NaN	676.638	680.367	680.638	NaN	676.638	680.367	680.638	NaN
680.635	4	Aircraft2_70%_23.jpg	1	0.75	680.635	684.372	681.444	1	680.635	684.372	681.444	1
684.661	4	Aircraft1_70%_28.jpg	0	0.75	684.661	688.397	686.511	0	684.661	688.397	686.511	0
688.664	4	Aircraft2_70%_13.jpg	1	0.75	688.664	692.398	689.567	1	688.664	692.398	689.567	1
692.683	4	Aircraft1_70%_45.jpg	0	0.75	692.683	696.418	693.489	0	692.683	696.418	693.489	0
696.688	4	Aircraft1_70%_37.jpg	0	0.75	696.688	700.418	697.412	0	696.688	700.418	697.412	0
700.681	4	rest.jpg	NaN	NaN	700.681	704.41	704.681	NaN	700.681	704.41	704.681	NaN
704.644	4	rest.jpg	NaN	NaN	704.644	708.373	708.644	NaN	704.644	708.373	708.644	NaN
708.623	4	rest.jpg	NaN	NaN	708.623	712.354	712.623	NaN	708.623	712.354	712.623	NaN
712.637	4	Aircraft1_10%_25.jpg	0	0.1	712.637	716.371	713.523	0	712.637	716.371	713.523	0
716.656	4	Aircraft2_10%_49.jpg	1	0.1	716.656	720.387	717.375	1	716.656	720.387	717.375	1
720.656	4	Aircraft2_10%_10.jpg	1	0.1	720.656	724.387	721.412	1	720.656	724.387	721.412	1
724.655	4	Aircraft2_10%_12.jpg	1	0.1	724.655	728.384	725.365	1	724.655	728.384	725.365	1
728.674	4	Aircraft2_10%_7.jpg	1	0.1	728.674	732.405	729.821	1	728.674	732.405	729.821	1
732.676	4	rest.jpg	NaN	NaN	732.676	736.411	736.676	NaN	732.676	736.411	736.676	NaN
736.654	4	rest.jpg	NaN	NaN	736.654	740.386	740.654	NaN	736.654	740.386	740.654	NaN
740.634	4	rest.jpg	NaN	NaN	740.634	744.364	744.634	NaN	740.634	744.364	744.634	NaN
744.63	4	Aircraft2_90%_17.jpg	1	0.9	744.63	748.361	746.318	1	744.63	748.361	746.318	1
748.628	4	Aircraft2_90%_11.jpg	1	0.9	748.628	752.362	750.256	1	748.628	752.362	750.256	1
752.629	4	Aircraft1_90%_20.jpg	0	0.9	752.629	756.364	754.761	0	752.629	756.364	754.761	0
756.651	4	Aircraft2_90%_47.jpg	1	0.9	756.651	760.389	757.588	1	756.651	760.389	757.588	1
760.656	4	Aircraft2_90%_45.jpg	1	0.9	760.656	764.386	761.95	1	760.656	764.386	761.95	1
764.659	4	rest.jpg	NaN	NaN	764.659	768.388	768.659	NaN	764.659	768.388	768.659	NaN
768.626	4	rest.jpg	NaN	NaN	768.626	772.354	772.626	NaN	768.626	772.354	772.626	NaN
772.596	4	rest.jpg	NaN	NaN	772.596	776.332	776.596	NaN	772.596	776.332	776.596	NaN
776.614	4	Aircraft1_70%_38.jpg	0	0.75	776.614	780.343	777.585	0	776.614	780.343	777.585	0
780.612	4	Aircraft2_70%_21.jpg	1	0.75	780.612	784.343	781.318	1	780.612	784.343	781.318	1
784.615	4	Aircraft1_70%_16.jpg	0	0.75	784.615	788.349	786.666	0	784.615	788.349	786.666	0
788.622	4	Aircraft1_70%_46.jpg	0	0.75	788.622	792.354	790.005	0	788.622	792.354	790.005	0
792.627	4	Aircraft2_70%_40.jpg	1	0.75	792.627	796.356	793.601	1	792.627	796.356	793.601	1
796.626	4	rest.jpg	NaN	NaN	796.626	800.358	800.626	NaN	796.626	800.358	800.626	NaN
800.592	4	rest.jpg	NaN	NaN	800.592	804.329	804.592	NaN	800.592	804.329	804.592	NaN
804.574	4	rest.jpg	NaN	NaN	804.574	808.308	808.574	NaN	804.574	808.308	808.574	NaN
808.599	4	Aircraft1_10%_3.jpg	0	0.1	808.599	812.33	809.373	0	808.599	812.33	809.373	0
812.619	4	Aircraft2_10%_28.jpg	1	0.1	812.619	816.349	813.716	1	812.619	816.349	813.716	1
816.625	4	Aircraft1_10%_24.jpg	0	0.1	816.625	820.354	817.259	0	816.625	820.354	817.259	0
820.647	4	Aircraft2_10%_39.jpg	1	0.1	820.647	824.381	821.369	1	820.647	824.381	821.369	1
824.67	4	Aircraft2_10%_8.jpg	1	0.1	824.67	828.406	825.619	1	824.67	828.406	825.619	1
828.686	4	rest.jpg	NaN	NaN	828.686	832.422	832.686	NaN	828.686	832.422	832.686	NaN
832.656	4	rest.jpg	NaN	NaN	832.656	836.386	836.656	NaN	832.656	836.386	836.656	NaN
836.636	4	rest.jpg	NaN	NaN	836.636	840.367	840.636	NaN	836.636	840.367	840.636	NaN
840.634	4	Aircraft1_90%_36.jpg	0	0.9	840.634	844.368	841.721	0	840.634	844.368	841.721	0
844.634	4	Aircraft1_90%_35.jpg	0	0.9	844.634	848.363	845.366	0	844.634	848.363	845.366	0
848.643	4	Aircraft2_90%_3.jpg	1	0.9	848.643	852.375	850.116	1	848.643	852.375	850.116	1
852.663	4	Aircraft1_90%_5.jpg	0	0.9	852.663	856.393	853.415	0	852.663	856.393	853.415	0
856.677	4	Aircraft1_90%_48.jpg	0	0.9	856.677	860.413	858.032	0	856.677	860.413	858.032	0
860.703	4	rest.jpg	NaN	NaN	860.703	864.432	864.703	NaN	860.703	864.432	864.703	NaN
864.666	4	rest.jpg	NaN	NaN	864.666	868.402	868.666	NaN	864.666	868.402	868.666	NaN
868.649	4	rest.jpg	NaN	NaN	868.649	872.384	872.649	NaN	868.649	872.384	872.649	NaN
872.657	4	Aircraft2_70%_30.jpg	1	0.75	872.657	876.392	873.378	1	872.657	876.392	873.378	1
876.682	4	Aircraft2_70%_27.jpg	1	0.75	876.682	880.418	877.486	1	876.682	880.418	877.486	1
880.685	4	Aircraft2_70%_50.jpg	1	0.75	880.685	884.414	881.781	1	880.685	884.414	881.781	1
884.682	4	Aircraft2_70%_29.jpg	1	0.75	884.682	888.412	885.279	1	884.682	888.412	885.279	1
888.689	4	Aircraft1_70%_6.jpg	0	0.75	888.689	892.419	890.095	0	888.689	892.419	890.095	0
892.69	4	rest.jpg	NaN	NaN	892.69	896.42	896.69	NaN	892.69	896.42	896.69	NaN
896.654	4	rest.jpg	NaN	NaN	896.654	900.387	900.654	NaN	896.654	900.387	900.654	NaN
900.632	4	rest.jpg	NaN	NaN	900.632	904.361	904.632	NaN	900.632	904.361	904.632	NaN
904.637	4	Aircraft2_10%_14.jpg	1	0.1	904.637	908.372	905.555	1	904.637	908.372	905.555	1
908.668	4	Aircraft2_10%_5.jpg	1	0.1	908.668	912.396	909.844	1	908.668	912.396	909.844	1
912.669	4	Aircraft2_10%_15.jpg	1	0.1	912.669	916.405	913.558	1	912.669	916.405	913.558	1
916.689	4	Aircraft2_10%_19.jpg	1	0.1	916.689	920.421	918.055	1	916.689	920.421	918.055	1
920.698	4	Aircraft1_10%_31.jpg	0	0.1	920.698	924.427	921.453	0	920.698	924.427	921.453	0
924.718	4	rest.jpg	NaN	NaN	924.718	928.454	928.718	NaN	924.718	928.454	928.718	NaN
928.704	4	rest.jpg	NaN	NaN	928.704	932.435	932.704	NaN	928.704	932.435	932.704	NaN
932.686	4	rest.jpg	NaN	NaN	932.686	936.418	936.686	NaN	932.686	936.418	936.686	NaN
936.686	4	Aircraft1_90%_2.jpg	0	0.9	936.686	940.415	938.42	0	936.686	940.415	938.42	0
940.701	4	Aircraft1_90%_39.jpg	0	0.9	940.701	944.433	941.793	0	940.701	944.433	941.793	0
944.718	4	Aircraft2_90%_26.jpg	1	0.9	944.718	948.453	945.359	1	944.718	948.453	945.359	1
948.74	4	Aircraft1_90%_15.jpg	0	0.9	948.74	952.473	950.148	0	948.74	952.473	950.148	0
952.738	4	Aircraft2_90%_16.jpg	1	0.9	952.738	956.473	954.194	1	952.738	956.473	954.194	1
956.762	4	rest.jpg	NaN	NaN	956.762	960.494	960.762	NaN	956.762	960.494	960.762	NaN
960.728	4	rest.jpg	NaN	NaN	960.728	964.462	964.728	NaN	960.728	964.462	964.728	NaN
964.695	4	rest.jpg	NaN	NaN	964.695	968.424	968.695	NaN	964.695	968.424	968.695	NaN
968.698	4	Aircraft1_70%_1.jpg	0	0.75	968.698	972.43	969.646	0	968.698	972.43	969.646	0
972.722	4	Aircraft1_70%_47.jpg	0	0.75	972.722	976.453	973.531	0	972.722	976.453	973.531	0
976.727	4	Aircraft1_70%_40.jpg	0	0.75	976.727	980.456	978.233	0	976.727	980.456	978.233	0
980.739	4	Aircraft1_70%_27.jpg	0	0.75	980.739	984.474	981.449	0	980.739	984.474	981.449	0
984.757	4	Aircraft2_70%_35.jpg	1	0.75	984.757	988.491	985.282	1	984.757	988.491	985.282	1
988.759	4	rest.jpg	NaN	NaN	988.759	992.493	992.759	NaN	988.759	992.493	992.759	NaN
992.741	4	rest.jpg	NaN	NaN	992.741	996.477	996.741	NaN	992.741	996.477	996.741	NaN
996.712	4	rest.jpg	NaN	NaN	996.712	1000.447	1000.712	NaN	996.712	1000.447	1000.712	NaN
