onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix	stim_started_1	stim_stopped_1	key_time_1	key_fix_1
112.194	4	Aircraft1_70%_9.jpg	0	0.75	112.194	115.924	115.72	0	112.194	115.924	115.72	0
116.208	4	Aircraft1_70%_11.jpg	0	0.75	116.208	119.938	118.121	0	116.208	119.938	118.121	0
120.217	4	Aircraft1_70%_50.jpg	0	0.75	120.217	123.953	121.176	0	120.217	123.953	121.176	0
124.232	4	rest.jpg	NaN	NaN	124.232	127.964	128.232	NaN	124.232	127.964	128.232	NaN
128.199	4	rest.jpg	NaN	NaN	128.199	131.931	132.199	NaN	128.199	131.931	132.199	NaN
132.178	4	rest.jpg	NaN	NaN	132.178	135.914	136.178	NaN	132.178	135.914	136.178	NaN
136.179	4	Aircraft1_10%_36.jpg	0	0.1	136.179	139.911	137.476	0	136.179	139.911	137.476	0
140.228	4	Aircraft1_10%_35.jpg	0	0.1	140.228	143.964	142.464	0	140.228	143.964	142.464	0
144.27	4	Aircraft2_10%_3.jpg	1	0.1	144.27	148	146.568	1	144.27	148	146.568	1
148.325	4	Aircraft1_10%_5.jpg	0	0.1	148.325	152.061	149.368	0	148.325	152.061	149.368	0
152.349	4	Aircraft1_10%_48.jpg	0	0.1	152.349	156.08	153.174	0	152.349	156.08	153.174	0
156.348	4	rest.jpg	NaN	NaN	156.348	160.084	160.348	NaN	156.348	160.084	160.348	NaN
160.316	4	rest.jpg	NaN	NaN	160.316	164.049	164.316	NaN	160.316	164.049	164.316	NaN
164.297	4	rest.jpg	NaN	NaN	164.297	168.033	168.297	NaN	164.297	168.033	168.297	NaN
168.319	4	Aircraft1_90%_3.jpg	0	0.9	168.319	172.049	170.608	0	168.319	172.049	170.608	0
172.332	4	Aircraft2_90%_28.jpg	1	0.9	172.332	176.067	173.551	1	172.332	176.067	173.551	1
176.369	4	Aircraft1_90%_24.jpg	0	0.9	176.369	180.102	177.97	0	176.369	180.102	177.97	0
180.414	4	Aircraft2_90%_39.jpg	1	0.9	180.414	184.149	182.508	1	180.414	184.149	182.508	1
184.466	4	Aircraft2_90%_8.jpg	1	0.9	184.466	188.203	186.864	1	184.466	188.203	186.864	1
188.477	4	rest.jpg	NaN	NaN	188.477	192.208	192.477	NaN	188.477	192.208	192.477	NaN
192.457	4	rest.jpg	NaN	NaN	192.457	196.193	196.457	NaN	192.457	196.193	196.457	NaN
196.436	4	rest.jpg	NaN	NaN	196.436	200.171	200.436	NaN	196.436	200.171	200.436	NaN
200.458	4	Aircraft2_70%_18.jpg	1	0.75	200.458	204.189	202.62	1	200.458	204.189	202.62	1
204.481	4	Aircraft1_70%_29.jpg	0	0.75	204.481	208.216	205.582	0	204.481	208.216	205.582	0
208.503	4	Aircraft2_70%_1.jpg	1	0.75	208.503	212.233	210.911	1	208.503	212.233	210.911	1
212.524	4	Aircraft1_70%_26.jpg	0	0.75	212.524	216.261	213.666	0	212.524	216.261	213.666	0
216.55	4	Aircraft2_70%_34.jpg	1	0.75	216.55	220.283	218.726	1	216.55	220.283	218.726	1
220.553	4	rest.jpg	NaN	NaN	220.553	224.289	224.553	NaN	220.553	224.289	224.553	NaN
224.538	4	rest.jpg	NaN	NaN	224.538	228.267	228.538	NaN	224.538	228.267	228.538	NaN
228.504	4	rest.jpg	NaN	NaN	228.504	232.239	232.504	NaN	228.504	232.239	232.504	NaN
232.531	4	Aircraft2_10%_17.jpg	1	0.1	232.531	236.267	235.996	1	232.531	236.267	235.996	1
236.539	4	Aircraft2_10%_11.jpg	1	0.1	236.539	240.271	238.821	1	236.539	240.271	238.821	1
240.558	4	Aircraft1_10%_20.jpg	0	0.1	240.558	244.293	241.394	0	240.558	244.293	241.394	0
244.584	4	Aircraft2_10%_47.jpg	1	0.1	244.584	248.318	245.493	1	244.584	248.318	245.493	1
248.602	4	Aircraft2_10%_45.jpg	1	0.1	248.602	252.339	249.41	1	248.602	252.339	249.41	1
252.609	4	rest.jpg	NaN	NaN	252.609	256.344	256.609	NaN	252.609	256.344	256.609	NaN
256.578	4	rest.jpg	NaN	NaN	256.578	260.314	260.578	NaN	256.578	260.314	260.578	NaN
260.563	4	rest.jpg	NaN	NaN	260.563	264.292	264.563	NaN	260.563	264.292	264.563	NaN
264.557	4	Aircraft1_90%_25.jpg	0	0.9	264.557	268.289	265.736	0	264.557	268.289	265.736	0
268.601	4	Aircraft2_90%_49.jpg	1	0.9	268.601	272.331	270.837	1	268.601	272.331	270.837	1
272.596	4	Aircraft2_90%_10.jpg	1	0.9	272.596	276.331	274.014	1	272.596	276.331	274.014	1
276.599	4	Aircraft2_90%_12.jpg	1	0.9	276.599	280.331	278.826	1	276.599	280.331	278.826	1
280.613	4	Aircraft2_90%_7.jpg	1	0.9	280.613	284.343	281.955	1	280.613	284.343	281.955	1
284.613	4	rest.jpg	NaN	NaN	284.613	288.349	288.613	NaN	284.613	288.349	288.613	NaN
288.595	4	rest.jpg	NaN	NaN	288.595	292.325	292.595	NaN	288.595	292.325	292.595	NaN
292.575	4	rest.jpg	NaN	NaN	292.575	296.307	296.575	NaN	292.575	296.307	296.575	NaN
296.576	4	Aircraft1_70%_32.jpg	0	0.75	296.576	300.306	297.623	0	296.576	300.306	297.623	0
300.628	4	Aircraft1_70%_49.jpg	0	0.75	300.628	304.364	301.584	0	300.628	304.364	301.584	0
304.676	4	Aircraft2_70%_22.jpg	1	0.75	304.676	308.413	305.63	1	304.676	308.413	305.63	1
308.703	4	Aircraft1_70%_34.jpg	0	0.75	308.703	312.439	309.513	0	308.703	312.439	309.513	0
312.724	4	Aircraft1_70%_14.jpg	0	0.75	312.724	316.459	315.806	0	312.724	316.459	315.806	0
316.724	4	rest.jpg	NaN	NaN	316.724	320.457	320.724	NaN	316.724	320.457	320.724	NaN
320.688	4	rest.jpg	NaN	NaN	320.688	324.418	324.688	NaN	320.688	324.418	324.688	NaN
324.666	4	rest.jpg	NaN	NaN	324.666	328.396	328.666	NaN	324.666	328.396	328.666	NaN
328.681	4	Aircraft1_10%_1.jpg	0	0.1	328.681	332.411	330.539	0	328.681	332.411	330.539	0
332.695	4	Aircraft1_10%_47.jpg	0	0.1	332.695	336.43	334.909	0	332.695	336.43	334.909	0
336.715	4	Aircraft1_10%_40.jpg	0	0.1	336.715	340.451	337.415	0	336.715	340.451	337.415	0
340.771	4	Aircraft1_10%_27.jpg	0	0.1	340.771	344.501	341.566	0	340.771	344.501	341.566	0
344.781	4	Aircraft2_10%_35.jpg	1	0.1	344.781	348.516	346.225	1	344.781	348.516	346.225	1
348.785	4	rest.jpg	NaN	NaN	348.785	352.515	352.785	NaN	348.785	352.515	352.785	NaN
352.761	4	rest.jpg	NaN	NaN	352.761	356.496	356.761	NaN	352.761	356.496	356.761	NaN
356.746	4	rest.jpg	NaN	NaN	356.746	360.482	360.746	NaN	356.746	360.482	360.746	NaN
360.743	4	Aircraft1_90%_32.jpg	0	0.9	360.743	364.473	363.158	0	360.743	364.473	363.158	0
364.755	4	Aircraft1_90%_49.jpg	0	0.9	364.755	368.491	366.702	0	364.755	368.491	366.702	0
368.77	4	Aircraft2_90%_22.jpg	1	0.9	368.77	372.504	372.77	1	368.77	372.504	372.77	1
372.786	4	Aircraft1_90%_34.jpg	0	0.9	372.786	376.521	374.732	0	372.786	376.521	374.732	0
376.827	4	Aircraft1_90%_14.jpg	0	0.9	376.827	380.562	377.842	0	376.827	380.562	377.842	0
380.848	4	rest.jpg	NaN	NaN	380.848	384.578	384.848	NaN	380.848	384.578	384.848	NaN
384.827	4	rest.jpg	NaN	NaN	384.827	388.557	388.827	NaN	384.827	388.557	388.827	NaN
388.806	4	rest.jpg	NaN	NaN	388.806	392.536	392.806	NaN	388.806	392.536	392.806	NaN
392.845	4	Aircraft2_70%_24.jpg	1	0.75	392.845	396.581	395.671	1	392.845	396.581	395.671	1
396.893	4	Aircraft2_70%_2.jpg	1	0.75	396.893	400.625	397.812	1	396.893	400.625	397.812	1
400.911	4	Aircraft2_70%_43.jpg	1	0.75	400.911	404.643	401.809	1	400.911	404.643	401.809	1
404.934	4	Aircraft2_70%_46.jpg	1	0.75	404.934	408.663	405.895	1	404.934	408.663	405.895	1
408.987	4	Aircraft1_70%_42.jpg	0	0.75	408.987	412.723	410.061	0	408.987	412.723	410.061	0
413.007	4	rest.jpg	NaN	NaN	413.007	416.737	417.007	NaN	413.007	416.737	417.007	NaN
416.97	4	rest.jpg	NaN	NaN	416.97	420.7	420.97	NaN	416.97	420.7	420.97	NaN
420.948	4	rest.jpg	NaN	NaN	420.948	424.678	424.948	NaN	420.948	424.678	424.948	NaN
424.952	4	Aircraft2_10%_30.jpg	1	0.1	424.952	428.684	426.424	1	424.952	428.684	426.424	1
428.969	4	Aircraft2_10%_27.jpg	1	0.1	428.969	432.705	429.799	1	428.969	432.705	429.799	1
433	4	Aircraft2_10%_50.jpg	1	0.1	433	436.73	433.905	1	433	436.73	433.905	1
437.071	4	Aircraft2_10%_29.jpg	1	0.1	437.071	440.802	437.919	1	437.071	440.802	437.919	1
441.091	4	Aircraft1_10%_6.jpg	0	0.1	441.091	444.82	442.023	0	441.091	444.82	442.023	0
445.105	4	rest.jpg	NaN	NaN	445.105	448.844	449.105	NaN	445.105	448.844	449.105	NaN
449.09	4	rest.jpg	NaN	NaN	449.09	452.827	453.09	NaN	449.09	452.827	453.09	NaN
453.074	4	rest.jpg	NaN	NaN	453.074	456.809	457.074	NaN	453.074	456.809	457.074	NaN
457.094	4	Aircraft2_90%_18.jpg	1	0.9	457.094	460.826	459.141	1	457.094	460.826	459.141	1
461.112	4	Aircraft1_90%_29.jpg	0	0.9	461.112	464.847	463.248	0	461.112	464.847	463.248	0
465.128	4	Aircraft2_90%_1.jpg	1	0.9	465.128	468.858	466.547	1	465.128	468.858	466.547	1
469.165	4	Aircraft1_90%_26.jpg	0	0.9	469.165	472.895	470.89	0	469.165	472.895	470.89	0
473.162	4	Aircraft2_90%_34.jpg	1	0.9	473.162	476.898	475.688	1	473.162	476.898	475.688	1
477.167	4	rest.jpg	NaN	NaN	477.167	480.899	481.167	NaN	477.167	480.899	481.167	NaN
481.131	4	rest.jpg	NaN	NaN	481.131	484.867	485.131	NaN	481.131	484.867	485.131	NaN
485.114	4	rest.jpg	NaN	NaN	485.114	488.844	489.114	NaN	485.114	488.844	489.114	NaN
489.132	4	Aircraft1_70%_17.jpg	0	0.75	489.132	492.864	491.592	0	489.132	492.864	491.592	0
493.155	4	Aircraft2_70%_42.jpg	1	0.75	493.155	496.891	494.67	1	493.155	496.891	494.67	1
497.182	4	Aircraft2_70%_44.jpg	1	0.75	497.182	500.914	499.429	1	497.182	500.914	499.429	1
501.204	4	Aircraft1_70%_10.jpg	0	0.75	501.204	504.937	503.572	0	501.204	504.937	503.572	0
505.211	4	Aircraft2_70%_25.jpg	1	0.75	505.211	508.943	506.383	1	505.211	508.943	506.383	1
509.217	4	rest.jpg	NaN	NaN	509.217	512.947	513.217	NaN	509.217	512.947	513.217	NaN
513.18	4	rest.jpg	NaN	NaN	513.18	516.916	517.18	NaN	513.18	516.916	517.18	NaN
517.148	4	rest.jpg	NaN	NaN	517.148	520.88	521.148	NaN	517.148	520.88	521.148	NaN
521.157	4	Aircraft1_10%_38.jpg	0	0.1	521.157	524.887	523.244	0	521.157	524.887	523.244	0
525.179	4	Aircraft2_10%_21.jpg	1	0.1	525.179	528.909	526.147	1	525.179	528.909	526.147	1
529.201	4	Aircraft1_10%_16.jpg	0	0.1	529.201	532.933	530.283	0	529.201	532.933	530.283	0
533.253	4	Aircraft1_10%_46.jpg	0	0.1	533.253	536.986	534.497	0	533.253	536.986	534.497	0
537.257	4	Aircraft2_10%_40.jpg	1	0.1	537.257	540.987	538.103	1	537.257	540.987	538.103	1
541.258	4	rest.jpg	NaN	NaN	541.258	544.995	545.258	NaN	541.258	544.995	545.258	NaN
545.24	4	rest.jpg	NaN	NaN	545.24	548.974	549.24	NaN	545.24	548.974	549.24	NaN
549.221	4	rest.jpg	NaN	NaN	549.221	552.951	553.221	NaN	549.221	552.951	553.221	NaN
553.234	4	Aircraft2_90%_4.jpg	1	0.9	553.234	556.964	555.492	1	553.234	556.964	555.492	1
557.268	4	Aircraft1_90%_43.jpg	0	0.9	557.268	560.998	558.574	0	557.268	560.998	558.574	0
561.266	4	Aircraft1_90%_9.jpg	0	0.9	561.266	564.996	562.246	0	561.266	564.996	562.246	0
565.282	4	Aircraft1_90%_11.jpg	0	0.9	565.282	569.019	567.214	0	565.282	569.019	567.214	0
569.328	4	Aircraft1_90%_50.jpg	0	0.9	569.328	573.058	571.539	0	569.328	573.058	571.539	0
573.33	4	rest.jpg	NaN	NaN	573.33	577.06	577.33	NaN	573.33	577.06	577.33	NaN
577.306	4	rest.jpg	NaN	NaN	577.306	581.036	581.306	NaN	577.306	581.036	581.306	NaN
581.288	4	rest.jpg	NaN	NaN	581.288	585.019	585.288	NaN	581.288	585.019	585.288	NaN
585.294	4	Aircraft1_70%_12.jpg	0	0.75	585.294	589.031	586.714	0	585.294	589.031	586.714	0
589.329	4	Aircraft2_70%_32.jpg	1	0.75	589.329	593.061	590.46	1	589.329	593.061	590.46	1
593.344	4	Aircraft2_70%_48.jpg	1	0.75	593.344	597.074	595.429	1	593.344	597.074	595.429	1
597.365	4	Aircraft1_70%_19.jpg	0	0.75	597.365	601.095	598.124	0	597.365	601.095	598.124	0
601.408	4	Aircraft1_70%_33.jpg	0	0.75	601.408	605.143	602.866	0	601.408	605.143	602.866	0
605.414	4	rest.jpg	NaN	NaN	605.414	609.152	609.414	NaN	605.414	609.152	609.414	NaN
609.402	4	rest.jpg	NaN	NaN	609.402	613.132	613.402	NaN	609.402	613.132	613.402	NaN
613.366	4	rest.jpg	NaN	NaN	613.366	617.096	617.366	NaN	613.366	617.096	617.366	NaN
617.371	4	Aircraft2_10%_23.jpg	1	0.1	617.371	621.102	618.453	1	617.371	621.102	618.453	1
621.385	4	Aircraft1_10%_28.jpg	0	0.1	621.385	625.121	621.931	0	621.385	625.121	621.931	0
625.396	4	Aircraft2_10%_13.jpg	1	0.1	625.396	629.126	626.419	1	625.396	629.126	626.419	1
629.414	4	Aircraft1_10%_45.jpg	0	0.1	629.414	633.144	630.458	0	629.414	633.144	630.458	0
633.445	4	Aircraft1_10%_37.jpg	0	0.1	633.445	637.175	634.327	0	633.445	637.175	634.327	0
637.462	4	rest.jpg	NaN	NaN	637.462	641.195	641.462	NaN	637.462	641.195	641.462	NaN
641.442	4	rest.jpg	NaN	NaN	641.442	645.178	645.442	NaN	641.442	645.178	645.442	NaN
645.412	4	rest.jpg	NaN	NaN	645.412	649.142	649.412	NaN	645.412	649.142	649.412	NaN
649.425	4	Aircraft2_90%_33.jpg	1	0.9	649.425	653.16	650.939	1	649.425	653.16	650.939	1
653.427	4	Aircraft2_90%_38.jpg	1	0.9	653.427	657.16	655.323	1	653.427	657.16	655.323	1
657.425	4	Aircraft1_90%_30.jpg	0	0.9	657.425	661.157	658.614	0	657.425	661.157	658.614	0
661.438	4	Aircraft1_90%_41.jpg	0	0.9	661.438	665.174	663.761	0	661.438	665.174	663.761	0
665.449	4	Aircraft1_90%_18.jpg	0	0.9	665.449	669.184	667.067	0	665.449	669.184	667.067	0
669.471	4	rest.jpg	NaN	NaN	669.471	673.207	673.471	NaN	669.471	673.207	673.471	NaN
673.454	4	rest.jpg	NaN	NaN	673.454	677.186	677.454	NaN	673.454	677.186	677.454	NaN
677.42	4	rest.jpg	NaN	NaN	677.42	681.152	681.42	NaN	677.42	681.152	681.42	NaN
681.451	4	Aircraft2_70%_9.jpg	1	0.75	681.451	685.183	682.695	1	681.451	685.183	682.695	1
685.465	4	Aircraft2_70%_6.jpg	1	0.75	685.465	689.197	686.71	1	685.465	689.197	686.71	1
689.489	4	Aircraft1_70%_23.jpg	0	0.75	689.489	693.223	691.21	0	689.489	693.223	691.21	0
693.535	4	Aircraft1_70%_21.jpg	0	0.75	693.535	697.267	695.115	0	693.535	697.267	695.115	0
697.58	4	Aircraft2_70%_36.jpg	1	0.75	697.58	701.317	700.319	1	697.58	701.317	700.319	1
701.597	4	rest.jpg	NaN	NaN	701.597	705.328	705.597	NaN	701.597	705.328	705.597	NaN
705.56	4	rest.jpg	NaN	NaN	705.56	709.298	709.56	NaN	705.56	709.298	709.56	NaN
709.545	4	rest.jpg	NaN	NaN	709.545	713.28	713.545	NaN	709.545	713.28	713.545	NaN
713.555	4	Aircraft2_10%_41.jpg	1	0.1	713.555	717.291	714.87	1	713.555	717.291	714.87	1
717.617	4	Aircraft1_10%_22.jpg	0	0.1	717.617	721.347	718.667	0	717.617	721.347	718.667	0
721.628	4	Aircraft1_10%_44.jpg	0	0.1	721.628	725.365	722.577	0	721.628	725.365	722.577	0
725.658	4	Aircraft1_10%_1.jpg	0	0.1	725.658	729.393	726.514	0	725.658	729.393	726.514	0
729.676	4	Aircraft2_10%_37.jpg	1	0.1	729.676	733.413	731.32	1	729.676	733.413	731.32	1
733.7	4	rest.jpg	NaN	NaN	733.7	737.437	737.7	NaN	733.7	737.437	737.7	NaN
737.671	4	rest.jpg	NaN	NaN	737.671	741.407	741.671	NaN	737.671	741.407	741.671	NaN
741.658	4	rest.jpg	NaN	NaN	741.658	745.389	745.658	NaN	741.658	745.389	745.658	NaN
745.657	4	Aircraft2_90%_31.jpg	1	0.9	745.657	749.387	747.252	1	745.657	749.387	747.252	1
749.673	4	Aircraft1_90%_4.jpg	0	0.9	749.673	753.41	751.874	0	749.673	753.41	751.874	0
753.89	4	Aircraft2_90%_20.jpg	1	0.9	753.89	757.627	755.535	1	753.89	757.627	755.535	1
757.91	4	Aircraft1_90%_7.jpg	0	0.9	757.91	761.64	759.081	0	757.91	761.64	759.081	0
761.926	4	Aircraft1_90%_8.jpg	0	0.9	761.926	765.661	763.483	0	761.926	765.661	763.483	0
765.93	4	rest.jpg	NaN	NaN	765.93	769.661	769.93	NaN	765.93	769.661	769.93	NaN
769.897	4	rest.jpg	NaN	NaN	769.897	773.627	773.897	NaN	769.897	773.627	773.897	NaN
773.875	4	rest.jpg	NaN	NaN	773.875	777.611	777.875	NaN	773.875	777.611	777.875	NaN
777.884	4	Aircraft2_70%_14.jpg	1	0.75	777.884	781.62	779.266	1	777.884	781.62	779.266	1
781.911	4	Aircraft2_70%_5.jpg	1	0.75	781.911	785.642	783.221	1	781.911	785.642	783.221	1
785.953	4	Aircraft2_70%_15.jpg	1	0.75	785.953	789.692	787.067	1	785.953	789.692	787.067	1
789.998	4	Aircraft2_70%_19.jpg	1	0.75	789.998	793.73	790.838	1	789.998	793.73	790.838	1
794.019	4	Aircraft1_70%_31.jpg	0	0.75	794.019	797.751	795.113	0	794.019	797.751	795.113	0
798.021	4	rest.jpg	NaN	NaN	798.021	801.755	802.021	NaN	798.021	801.755	802.021	NaN
801.999	4	rest.jpg	NaN	NaN	801.999	805.735	805.999	NaN	801.999	805.735	805.999	NaN
805.966	4	rest.jpg	NaN	NaN	805.966	809.697	809.966	NaN	805.966	809.697	809.966	NaN
809.982	4	Aircraft2_10%_9.jpg	1	0.1	809.982	813.718	811.059	1	809.982	813.718	811.059	1
814.031	4	Aircraft2_10%_6.jpg	1	0.1	814.031	817.769	814.575	1	814.031	817.769	814.575	1
818.087	4	Aircraft1_10%_23.jpg	0	0.1	818.087	821.823	818.744	0	818.087	821.823	818.744	0
822.093	4	Aircraft1_10%_21.jpg	0	0.1	822.093	825.83	822.907	0	822.093	825.83	822.907	0
826.15	4	Aircraft2_10%_36.jpg	1	0.1	826.15	829.88	826.997	1	826.15	829.88	826.997	1
830.169	4	rest.jpg	NaN	NaN	830.169	833.901	834.169	NaN	830.169	833.901	834.169	NaN
834.134	4	rest.jpg	NaN	NaN	834.134	837.865	838.134	NaN	834.134	837.865	838.134	NaN
838.115	4	rest.jpg	NaN	NaN	838.115	841.848	842.115	NaN	838.115	841.848	842.115	NaN
842.111	4	Aircraft2_90%_24.jpg	1	0.9	842.111	845.843	844.132	1	842.111	845.843	844.132	1
846.128	4	Aircraft2_90%_2.jpg	1	0.9	846.128	849.859	847.678	1	846.128	849.859	847.678	1
850.141	4	Aircraft2_90%_43.jpg	1	0.9	850.141	853.871	851.716	1	850.141	853.871	851.716	1
854.155	4	Aircraft2_90%_46.jpg	1	0.9	854.155	857.89	855.65	1	854.155	857.89	855.65	1
858.171	4	Aircraft1_90%_42.jpg	0	0.9	858.171	861.908	859.687	0	858.171	861.908	859.687	0
862.176	4	rest.jpg	NaN	NaN	862.176	865.907	866.176	NaN	862.176	865.907	866.176	NaN
866.158	4	rest.jpg	NaN	NaN	866.158	869.894	870.158	NaN	866.158	869.894	870.158	NaN
870.127	4	rest.jpg	NaN	NaN	870.127	873.859	874.127	NaN	870.127	873.859	874.127	NaN
874.138	4	Aircraft1_70%_3.jpg	0	0.75	874.138	877.873	875.601	0	874.138	877.873	875.601	0
878.161	4	Aircraft2_70%_28.jpg	1	0.75	878.161	881.892	879.121	1	878.161	881.892	879.121	1
882.178	4	Aircraft1_70%_24.jpg	0	0.75	882.178	885.913	884.062	0	882.178	885.913	884.062	0
886.203	4	Aircraft2_70%_39.jpg	1	0.75	886.203	889.935	887.534	1	886.203	889.935	887.534	1
890.205	4	Aircraft2_70%_8.jpg	1	0.75	890.205	893.942	892.006	1	890.205	893.942	892.006	1
894.207	4	rest.jpg	NaN	NaN	894.207	897.94	898.207	NaN	894.207	897.94	898.207	NaN
898.172	4	rest.jpg	NaN	NaN	898.172	901.908	902.172	NaN	898.172	901.908	902.172	NaN
902.16	4	rest.jpg	NaN	NaN	902.16	905.895	906.16	NaN	902.16	905.895	906.16	NaN
906.16	4	Aircraft1_10%_12.jpg	0	0.1	906.16	909.891	907.655	0	906.16	909.891	907.655	0
910.158	4	Aircraft2_10%_32.jpg	1	0.1	910.158	913.891	911.393	1	910.158	913.891	911.393	1
914.209	4	Aircraft2_10%_48.jpg	1	0.1	914.209	917.939	915.453	1	914.209	917.939	915.453	1
918.206	4	Aircraft1_10%_19.jpg	0	0.1	918.206	921.944	919.127	0	918.206	921.944	919.127	0
922.228	4	Aircraft1_10%_33.jpg	0	0.1	922.228	925.958	923.585	0	922.228	925.958	923.585	0
926.223	4	rest.jpg	NaN	NaN	926.223	929.953	930.223	NaN	926.223	929.953	930.223	NaN
930.203	4	rest.jpg	NaN	NaN	930.203	933.938	934.203	NaN	930.203	933.938	934.203	NaN
934.171	4	rest.jpg	NaN	NaN	934.171	937.908	938.171	NaN	934.171	937.908	938.171	NaN
938.172	4	Aircraft1_90%_17.jpg	0	0.9	938.172	941.904	939.502	0	938.172	941.904	939.502	0
942.206	4	Aircraft2_90%_42.jpg	1	0.9	942.206	945.936	943.265	1	942.206	945.936	943.265	1
946.213	4	Aircraft2_90%_44.jpg	1	0.9	946.213	949.948	948.083	1	946.213	949.948	948.083	1
950.235	4	Aircraft1_90%_10.jpg	0	0.9	950.235	953.97	951.85	0	950.235	953.97	951.85	0
954.28	4	Aircraft2_90%_25.jpg	1	0.9	954.28	958.015	956.137	1	954.28	958.015	956.137	1
958.285	4	rest.jpg	NaN	NaN	958.285	962.02	962.285	NaN	958.285	962.02	962.285	NaN
962.254	4	rest.jpg	NaN	NaN	962.254	965.989	962.95	NaN	962.254	965.989	962.95	NaN
966.24	4	rest.jpg	NaN	NaN	966.24	969.97	970.24	NaN	966.24	969.97	970.24	NaN
970.296	4	Aircraft1_70%_25.jpg	0	0.75	970.296	974.031	972.134	0	970.296	974.031	972.134	0
974.302	4	Aircraft2_70%_49.jpg	1	0.75	974.302	978.032	975.989	1	974.302	978.032	975.989	1
978.34	4	Aircraft2_70%_10.jpg	1	0.75	978.34	982.07	979.254	1	978.34	982.07	979.254	1
982.355	4	Aircraft2_70%_12.jpg	1	0.75	982.355	986.085	983.887	1	982.355	986.085	983.887	1
986.373	4	Aircraft2_70%_7.jpg	1	0.75	986.373	990.111	988.742	1	986.373	990.111	988.742	1
990.398	4	rest.jpg	NaN	NaN	990.398	994.13	994.398	NaN	990.398	994.13	994.398	NaN
994.38	4	rest.jpg	NaN	NaN	994.38	998.11	998.38	NaN	994.38	998.11	998.38	NaN
998.361	4	rest.jpg	NaN	NaN	998.361	1002.091	1002.361	NaN	998.361	1002.091	1002.361	NaN
