sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
30	2	1	1	40.014	4	Aircraft1_10%_17.jpg	0	0.1	40.014	43.744	40.938	0
30	2	1	2	44.012	4	Aircraft2_10%_42.jpg	1	0.1	44.012	47.749	45.406	1
30	2	1	3	48.028	4	Aircraft2_10%_44.jpg	1	0.1	48.028	51.761	49.096	1
30	2	1	4	52.03	4	Aircraft1_10%_10.jpg	0	0.1	52.03	55.764	52.931	0
30	2	1	5	56.027	4	Aircraft2_10%_25.jpg	1	0.1	56.027	59.76	57.22	1
30	2	1	6	60.022	4	rest.jpg	n/a	n/a	60.022	63.753	64.022	n/a
30	2	1	7	64.002	4	rest.jpg	n/a	n/a	64.002	67.737	68.002	n/a
30	2	1	8	67.969	4	rest.jpg	n/a	n/a	67.969	71.704	71.969	n/a
30	2	2	9	71.98	4	Aircraft1_90%_12.jpg	0	0.9	71.98	75.713	74.431	0
30	2	2	10	75.975	4	Aircraft2_90%_32.jpg	1	0.9	75.975	79.705	78.526	1
30	2	2	11	79.991	4	Aircraft2_90%_48.jpg	1	0.9	79.991	83.721	81.65	1
30	2	2	12	83.982	4	Aircraft1_90%_19.jpg	0	0.9	83.982	87.717	86.718	0
30	2	2	13	87.977	4	Aircraft1_90%_33.jpg	0	0.9	87.977	91.71	90.561	0
30	2	2	14	91.972	4	rest.jpg	n/a	n/a	91.972	95.708	95.972	n/a
30	2	2	15	95.957	4	rest.jpg	n/a	n/a	95.957	99.695	99.957	n/a
30	2	2	16	99.925	4	rest.jpg	n/a	n/a	99.925	103.66	103.925	n/a
30	2	3	17	103.926	4	Aircraft2_70%_33.jpg	1	0.75	103.926	107.658	106.111	1
30	2	3	18	107.923	4	Aircraft2_70%_38.jpg	1	0.75	107.923	111.655	109.884	1
30	2	3	19	111.923	4	Aircraft1_70%_30.jpg	0	0.75	111.923	115.652	113.865	0
30	2	3	20	115.94	4	Aircraft1_70%_41.jpg	0	0.75	115.94	119.675	118.626	0
30	2	3	21	119.959	4	Aircraft1_70%_18.jpg	0	0.75	119.959	123.693	122.133	0
30	2	3	22	123.961	4	rest.jpg	n/a	n/a	123.961	127.693	127.961	n/a
30	2	3	23	127.926	4	rest.jpg	n/a	n/a	127.926	131.655	131.926	n/a
30	2	3	24	131.887	4	rest.jpg	n/a	n/a	131.887	135.619	135.887	n/a
30	2	4	25	135.905	4	Aircraft2_10%_24.jpg	1	0.1	135.905	139.636	137.274	1
30	2	4	26	139.926	4	Aircraft2_10%_2.jpg	1	0.1	139.926	143.66	140.999	1
30	2	4	27	143.935	4	Aircraft2_10%_43.jpg	1	0.1	143.935	147.669	144.812	1
30	2	4	28	147.936	4	Aircraft2_10%_46.jpg	1	0.1	147.936	151.665	148.568	1
30	2	4	29	151.929	4	Aircraft1_10%_42.jpg	0	0.1	151.929	155.663	153.626	0
30	2	4	30	155.927	4	rest.jpg	n/a	n/a	155.927	159.662	159.927	n/a
30	2	4	31	159.91	4	rest.jpg	n/a	n/a	159.91	163.639	163.91	n/a
30	2	4	32	163.869	4	rest.jpg	n/a	n/a	163.869	167.599	167.869	n/a
30	2	5	33	167.868	4	Aircraft2_90%_9.jpg	1	0.9	167.868	171.598	170.326	1
30	2	5	34	171.879	4	Aircraft2_90%_6.jpg	1	0.9	171.879	175.615	174.252	1
30	2	5	35	175.876	4	Aircraft1_90%_23.jpg	0	0.9	175.876	179.607	177.638	0
30	2	5	36	179.867	4	Aircraft1_90%_21.jpg	0	0.9	179.867	183.598	182.106	0
30	2	5	37	183.859	4	Aircraft2_90%_36.jpg	1	0.9	183.859	187.593	185.951	1
30	2	5	38	187.877	4	rest.jpg	n/a	n/a	187.877	191.606	191.877	n/a
30	2	5	39	191.855	4	rest.jpg	n/a	n/a	191.855	195.589	195.855	n/a
30	2	5	40	195.819	4	rest.jpg	n/a	n/a	195.819	199.553	199.819	n/a
30	2	6	41	199.834	4	Aircraft2_70%_31.jpg	1	0.75	199.834	203.563	201.461	1
30	2	6	42	203.845	4	Aircraft1_70%_4.jpg	0	0.75	203.845	207.576	206.135	0
30	2	6	43	207.862	4	Aircraft2_70%_20.jpg	1	0.75	207.862	211.596	210.89	1
30	2	6	44	211.862	4	Aircraft1_70%_7.jpg	0	0.75	211.862	215.593	213.618	0
30	2	6	45	215.859	4	Aircraft1_70%_8.jpg	0	0.75	215.859	219.595	216.794	0
30	2	6	46	219.859	4	rest.jpg	n/a	n/a	219.859	223.594	223.859	n/a
30	2	6	47	223.843	4	rest.jpg	n/a	n/a	223.843	227.574	227.843	n/a
30	2	6	48	227.806	4	rest.jpg	n/a	n/a	227.806	231.536	231.806	n/a
30	2	7	49	231.824	4	Aircraft2_10%_31.jpg	1	0.1	231.824	235.554	232.753	1
30	2	7	50	235.842	4	Aircraft1_10%_4.jpg	0	0.1	235.842	239.576	236.714	0
30	2	7	51	239.859	4	Aircraft2_10%_20.jpg	1	0.1	239.859	243.59	241.255	1
30	2	7	52	243.856	4	Aircraft1_10%_7.jpg	0	0.1	243.856	247.587	244.742	0
30	2	7	53	247.872	4	Aircraft1_10%_8.jpg	0	0.1	247.872	251.606	249.163	0
30	2	7	54	251.87	4	rest.jpg	n/a	n/a	251.87	255.603	255.87	n/a
30	2	7	55	255.835	4	rest.jpg	n/a	n/a	255.835	259.569	259.835	n/a
30	2	7	56	259.801	4	rest.jpg	n/a	n/a	259.801	263.531	263.801	n/a
30	2	8	57	263.806	4	Aircraft2_90%_41.jpg	1	0.9	263.806	267.535	265.889	1
30	2	8	58	267.815	4	Aircraft1_90%_22.jpg	0	0.9	267.815	271.547	270.115	0
30	2	8	59	271.821	4	Aircraft1_90%_44.jpg	0	0.9	271.821	275.557	273.761	0
30	2	8	60	275.819	4	Aircraft1_90%_1.jpg	0	0.9	275.819	279.548	278.688	0
30	2	8	61	279.824	4	Aircraft2_90%_37.jpg	1	0.9	279.824	283.558	282.769	1
30	2	8	62	283.841	4	rest.jpg	n/a	n/a	283.841	287.57	287.841	n/a
30	2	8	63	287.82	4	rest.jpg	n/a	n/a	287.82	291.555	291.82	n/a
30	2	8	64	291.79	4	rest.jpg	n/a	n/a	291.79	295.524	295.79	n/a
30	2	9	65	295.79	4	Aircraft2_70%_41.jpg	1	0.75	295.79	299.519	297.368	1
30	2	9	66	299.786	4	Aircraft1_70%_22.jpg	0	0.75	299.786	303.514	301.922	0
30	2	9	67	303.797	4	Aircraft1_70%_44.jpg	0	0.75	303.797	307.528	305.956	0
30	2	9	68	307.815	4	Aircraft1_70%_1.jpg	0	0.75	307.815	311.544	309.8	0
30	2	9	69	311.828	4	Aircraft2_70%_37.jpg	1	0.75	311.828	315.557	313.764	1
30	2	9	70	315.839	4	rest.jpg	n/a	n/a	315.839	319.57	319.839	n/a
30	2	9	71	319.815	4	rest.jpg	n/a	n/a	319.815	323.544	323.815	n/a
30	2	9	72	323.776	4	rest.jpg	n/a	n/a	323.776	327.507	327.776	n/a
30	2	10	73	327.791	4	Aircraft2_10%_33.jpg	1	0.1	327.791	331.526	329.148	1
30	2	10	74	331.794	4	Aircraft2_10%_38.jpg	1	0.1	331.794	335.525	333.174	1
30	2	10	75	335.808	4	Aircraft1_10%_30.jpg	0	0.1	335.808	339.538	338.184	0
30	2	10	76	339.827	4	Aircraft1_10%_41.jpg	0	0.1	339.827	343.561	341.838	0
30	2	10	77	343.843	4	Aircraft1_10%_18.jpg	0	0.1	343.843	347.574	345.491	0
30	2	10	78	347.857	4	rest.jpg	n/a	n/a	347.857	351.588	351.857	n/a
30	2	10	79	351.823	4	rest.jpg	n/a	n/a	351.823	355.557	355.823	n/a
30	2	10	80	355.788	4	rest.jpg	n/a	n/a	355.788	359.518	359.788	n/a
30	2	11	81	359.779	4	Aircraft2_90%_23.jpg	1	0.9	359.779	363.51	362.873	1
30	2	11	82	363.771	4	Aircraft1_90%_28.jpg	0	0.9	363.771	367.505	366.621	0
30	2	11	83	367.766	4	Aircraft2_90%_13.jpg	1	0.9	367.766	371.495	369.826	1
30	2	11	84	371.773	4	Aircraft1_90%_45.jpg	0	0.9	371.773	375.501	373.781	0
30	2	11	85	375.76	4	Aircraft1_90%_37.jpg	0	0.9	375.76	379.494	377.662	0
30	2	11	86	379.756	4	rest.jpg	n/a	n/a	379.756	383.49	383.756	n/a
30	2	11	87	383.738	4	rest.jpg	n/a	n/a	383.738	387.469	387.738	n/a
30	2	11	88	387.7	4	rest.jpg	n/a	n/a	387.7	391.434	391.7	n/a
30	2	12	89	391.701	4	Aircraft1_70%_2.jpg	0	0.75	391.701	395.437	393.512	0
30	2	12	90	395.718	4	Aircraft1_70%_39.jpg	0	0.75	395.718	399.453	397.547	0
30	2	12	91	399.719	4	Aircraft2_70%_26.jpg	1	0.75	399.719	403.453	402.278	1
30	2	12	92	403.732	4	Aircraft1_70%_15.jpg	0	0.75	403.732	407.467	406.021	0
30	2	12	93	407.734	4	Aircraft2_70%_16.jpg	1	0.75	407.734	411.463	409.847	1
30	2	12	94	411.745	4	rest.jpg	n/a	n/a	411.745	415.474	415.745	n/a
30	2	12	95	415.707	4	rest.jpg	n/a	n/a	415.707	419.441	419.707	n/a
30	2	12	96	419.671	4	rest.jpg	n/a	n/a	419.671	423.407	423.671	n/a
30	2	13	97	423.696	4	Aircraft2_10%_4.jpg	1	0.1	423.696	427.427	424.917	1
30	2	13	98	427.716	4	Aircraft1_10%_43.jpg	0	0.1	427.716	431.447	429.26	0
30	2	13	99	431.732	4	Aircraft1_10%_9.jpg	0	0.1	431.732	435.467	433.58	0
30	2	13	100	435.757	4	Aircraft1_10%_11.jpg	0	0.1	435.757	439.488	437.298	0
30	2	13	101	439.753	4	Aircraft1_10%_50.jpg	0	0.1	439.753	443.489	441.639	0
30	2	13	102	443.772	4	rest.jpg	n/a	n/a	443.772	447.5	447.772	n/a
30	2	13	103	447.748	4	rest.jpg	n/a	n/a	447.748	451.477	451.748	n/a
30	2	13	104	451.72	4	rest.jpg	n/a	n/a	451.72	455.45	455.72	n/a
30	2	14	105	455.731	4	Aircraft1_90%_38.jpg	0	0.9	455.731	459.462	458.287	0
30	2	14	106	459.736	4	Aircraft2_90%_21.jpg	1	0.9	459.736	463.47	462.267	1
30	2	14	107	463.731	4	Aircraft1_90%_16.jpg	0	0.9	463.731	467.467	465.623	0
30	2	14	108	467.742	4	Aircraft1_90%_46.jpg	0	0.9	467.742	471.477	470.578	0
30	2	14	109	471.756	4	Aircraft2_90%_40.jpg	1	0.9	471.756	475.485	473.607	1
30	2	14	110	475.752	4	rest.jpg	n/a	n/a	475.752	479.481	479.752	n/a
30	2	14	111	479.73	4	rest.jpg	n/a	n/a	479.73	483.465	483.73	n/a
30	2	14	112	483.695	4	rest.jpg	n/a	n/a	483.695	487.426	487.695	n/a
30	2	15	113	487.705	4	Aircraft1_70%_36.jpg	0	0.75	487.705	491.434	490.055	0
30	2	15	114	491.717	4	Aircraft1_70%_35.jpg	0	0.75	491.717	495.451	493.401	0
30	2	15	115	495.717	4	Aircraft2_70%_3.jpg	1	0.75	495.717	499.451	497.706	1
30	2	15	116	499.714	4	Aircraft1_70%_5.jpg	0	0.75	499.714	503.446	501.572	0
30	2	15	117	503.731	4	Aircraft1_70%_48.jpg	0	0.75	503.731	507.462	505.951	0
30	2	15	118	507.726	4	rest.jpg	n/a	n/a	507.726	511.46	511.726	n/a
30	2	15	119	511.71	4	rest.jpg	n/a	n/a	511.71	515.439	515.71	n/a
30	2	15	120	515.684	4	rest.jpg	n/a	n/a	515.684	519.412	519.684	n/a
30	2	16	121	519.692	4	Aircraft2_10%_18.jpg	1	0.1	519.692	523.423	520.949	1
30	2	16	122	523.706	4	Aircraft1_10%_29.jpg	0	0.1	523.706	527.439	525.545	0
30	2	16	123	527.703	4	Aircraft2_10%_1.jpg	1	0.1	527.703	531.437	528.883	1
30	2	16	124	531.726	4	Aircraft1_10%_26.jpg	0	0.1	531.726	535.461	533.857	0
30	2	16	125	535.725	4	Aircraft2_10%_34.jpg	1	0.1	535.725	539.454	536.506	1
30	2	16	126	539.721	4	rest.jpg	n/a	n/a	539.721	543.456	543.721	n/a
30	2	16	127	543.701	4	rest.jpg	n/a	n/a	543.701	547.433	547.701	n/a
30	2	16	128	547.682	4	rest.jpg	n/a	n/a	547.682	551.416	551.682	n/a
30	2	17	129	551.676	4	Aircraft2_90%_30.jpg	1	0.9	551.676	555.406	554.133	1
30	2	17	130	555.686	4	Aircraft2_90%_27.jpg	1	0.9	555.686	559.415	557.088	1
30	2	17	131	559.689	4	Aircraft2_90%_50.jpg	1	0.9	559.689	563.42	561.347	1
30	2	17	132	563.682	4	Aircraft2_90%_29.jpg	1	0.9	563.682	567.411	565.371	1
30	2	17	133	567.672	4	Aircraft1_90%_6.jpg	0	0.9	567.672	571.403	569.331	0
30	2	17	134	571.688	4	rest.jpg	n/a	n/a	571.688	575.417	575.688	n/a
30	2	17	135	575.668	4	rest.jpg	n/a	n/a	575.668	579.4	579.668	n/a
30	2	17	136	579.632	4	rest.jpg	n/a	n/a	579.632	583.363	583.632	n/a
30	2	18	137	583.645	4	Aircraft2_70%_17.jpg	1	0.75	583.645	587.379	585.639	1
30	2	18	138	587.641	4	Aircraft2_70%_11.jpg	1	0.75	587.641	591.375	588.818	1
30	2	18	139	591.655	4	Aircraft1_70%_20.jpg	0	0.75	591.655	595.387	593.403	0
30	2	18	140	595.653	4	Aircraft2_70%_47.jpg	1	0.75	595.653	599.384	598.33	1
30	2	18	141	599.668	4	Aircraft2_70%_45.jpg	1	0.75	599.668	603.397	601.497	1
30	2	18	142	603.664	4	rest.jpg	n/a	n/a	603.664	607.399	607.664	n/a
30	2	18	143	607.648	4	rest.jpg	n/a	n/a	607.648	611.384	611.648	n/a
30	2	18	144	611.634	4	rest.jpg	n/a	n/a	611.634	615.363	615.634	n/a
