sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
45	2	1	1	39.994	4	Aircraft1_10%_17.jpg	0	0.1	39.994	43.723	41.017	0
45	2	1	2	44.014	4	Aircraft2_10%_42.jpg	1	0.1	44.014	47.75	44.785	1
45	2	1	3	48.019	4	Aircraft2_10%_44.jpg	1	0.1	48.019	51.755	48.687	1
45	2	1	4	52.046	4	Aircraft1_10%_10.jpg	0	0.1	52.046	55.778	52.811	0
45	2	1	5	56.066	4	Aircraft2_10%_25.jpg	1	0.1	56.066	59.802	56.709	1
45	2	1	6	60.074	4	rest.jpg	n/a	n/a	60.074	63.806	64.074	n/a
45	2	1	7	64.059	4	rest.jpg	n/a	n/a	64.059	67.788	68.059	n/a
45	2	1	8	68.022	4	rest.jpg	n/a	n/a	68.022	71.763	72.022	n/a
45	2	2	9	72.029	4	Aircraft1_90%_12.jpg	0	0.9	72.029	75.764	75.045	0
45	2	2	10	76.031	4	Aircraft2_90%_32.jpg	1	0.9	76.031	79.767	76.878	1
45	2	2	11	80.05	4	Aircraft2_90%_48.jpg	1	0.9	80.05	83.782	82.014	1
45	2	2	12	84.062	4	Aircraft1_90%_19.jpg	0	0.9	84.062	87.793	87.356	0
45	2	2	13	88.079	4	Aircraft1_90%_33.jpg	0	0.9	88.079	91.808	91.005	0
45	2	2	14	92.078	4	rest.jpg	n/a	n/a	92.078	95.808	96.078	n/a
45	2	2	15	96.055	4	rest.jpg	n/a	n/a	96.055	99.786	100.055	n/a
45	2	2	16	100.039	4	rest.jpg	n/a	n/a	100.039	103.778	104.039	n/a
45	2	3	17	104.052	4	Aircraft2_70%_33.jpg	1	0.75	104.052	107.787	105.158	1
45	2	3	18	108.084	4	Aircraft2_70%_38.jpg	1	0.75	108.084	111.813	110.507	1
45	2	3	19	112.09	4	Aircraft1_70%_30.jpg	0	0.75	112.09	115.818	113.221	0
45	2	3	20	116.094	4	Aircraft1_70%_41.jpg	0	0.75	116.094	119.823	117.495	0
45	2	3	21	120.097	4	Aircraft1_70%_18.jpg	0	0.75	120.097	123.826	121.303	0
45	2	3	22	124.115	4	rest.jpg	n/a	n/a	124.115	127.85	128.115	n/a
45	2	3	23	128.086	4	rest.jpg	n/a	n/a	128.086	131.817	132.086	n/a
45	2	3	24	132.054	4	rest.jpg	n/a	n/a	132.054	135.784	136.054	n/a
45	2	4	25	136.082	4	Aircraft2_10%_24.jpg	1	0.1	136.082	139.817	136.994	1
45	2	4	26	140.095	4	Aircraft2_10%_2.jpg	1	0.1	140.095	143.824	140.713	1
45	2	4	27	144.103	4	Aircraft2_10%_43.jpg	1	0.1	144.103	147.832	144.731	1
45	2	4	28	148.11	4	Aircraft2_10%_46.jpg	1	0.1	148.11	151.846	148.661	1
45	2	4	29	152.131	4	Aircraft1_10%_42.jpg	0	0.1	152.131	155.86	152.985	0
45	2	4	30	156.148	4	rest.jpg	n/a	n/a	156.148	159.88	160.148	n/a
45	2	4	31	160.132	4	rest.jpg	n/a	n/a	160.132	163.862	164.132	n/a
45	2	4	32	164.113	4	rest.jpg	n/a	n/a	164.113	167.844	168.113	n/a
45	2	5	33	168.113	4	Aircraft2_90%_9.jpg	1	0.9	168.113	171.848	170.973	1
45	2	5	34	172.135	4	Aircraft2_90%_6.jpg	1	0.9	172.135	175.867	174.651	1
45	2	5	35	176.155	4	Aircraft1_90%_23.jpg	0	0.9	176.155	179.884	179.183	0
45	2	5	36	180.173	4	Aircraft1_90%_21.jpg	0	0.9	180.173	183.902	182.424	0
45	2	5	37	184.171	4	Aircraft2_90%_36.jpg	1	0.9	184.171	187.905	186.335	1
45	2	5	38	188.176	4	rest.jpg	n/a	n/a	188.176	191.912	192.176	n/a
45	2	5	39	192.163	4	rest.jpg	n/a	n/a	192.163	195.899	196.163	n/a
45	2	5	40	196.153	4	rest.jpg	n/a	n/a	196.153	199.882	200.153	n/a
45	2	6	41	200.157	4	Aircraft2_70%_31.jpg	1	0.75	200.157	203.893	201.444	1
45	2	6	42	204.189	4	Aircraft1_70%_4.jpg	0	0.75	204.189	207.924	206.292	0
45	2	6	43	208.218	4	Aircraft2_70%_20.jpg	1	0.75	208.218	211.949	210.614	1
45	2	6	44	212.241	4	Aircraft1_70%_7.jpg	0	0.75	212.241	215.971	213.403	0
45	2	6	45	216.267	4	Aircraft1_70%_8.jpg	0	0.75	216.267	219.998	217.731	0
45	2	6	46	220.287	4	rest.jpg	n/a	n/a	220.287	224.022	224.287	n/a
45	2	6	47	224.256	4	rest.jpg	n/a	n/a	224.256	227.985	228.256	n/a
45	2	6	48	228.219	4	rest.jpg	n/a	n/a	228.219	231.954	232.219	n/a
45	2	7	49	232.244	4	Aircraft2_10%_31.jpg	1	0.1	232.244	235.973	233.123	1
45	2	7	50	236.254	4	Aircraft1_10%_4.jpg	0	0.1	236.254	239.983	237.336	0
45	2	7	51	240.27	4	Aircraft2_10%_20.jpg	1	0.1	240.27	244.006	240.872	1
45	2	7	52	244.296	4	Aircraft1_10%_7.jpg	0	0.1	244.296	248.025	245.317	0
45	2	7	53	248.301	4	Aircraft1_10%_8.jpg	0	0.1	248.301	252.032	249.02	0
45	2	7	54	252.323	4	rest.jpg	n/a	n/a	252.323	256.057	256.323	n/a
45	2	7	55	256.29	4	rest.jpg	n/a	n/a	256.29	260.026	260.29	n/a
45	2	7	56	260.258	4	rest.jpg	n/a	n/a	260.258	263.993	264.258	n/a
45	2	8	57	264.281	4	Aircraft2_90%_41.jpg	1	0.9	264.281	268.019	265.301	1
45	2	8	58	268.306	4	Aircraft1_90%_22.jpg	0	0.9	268.306	272.041	270.545	0
