sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
53	2	1	1	40.025	4	Aircraft1_10%_17.jpg	0	0.1	40.025	43.761	41.627	0
53	2	1	2	44.08	4	Aircraft2_10%_42.jpg	1	0.1	44.08	47.814	45.835	1
53	2	1	3	48.097	4	Aircraft2_10%_44.jpg	1	0.1	48.097	51.829	49.174	1
53	2	1	4	52.111	4	Aircraft1_10%_10.jpg	0	0.1	52.111	55.845	52.973	0
53	2	1	5	56.138	4	Aircraft2_10%_25.jpg	1	0.1	56.138	59.869	57.499	1
53	2	1	6	60.155	4	rest.jpg	n/a	n/a	60.155	63.884	64.155	n/a
53	2	1	7	64.139	4	rest.jpg	n/a	n/a	64.139	67.868	68.139	n/a
53	2	1	8	68.106	4	rest.jpg	n/a	n/a	68.106	71.841	72.106	n/a
53	2	2	9	72.125	4	Aircraft1_90%_12.jpg	0	0.9	72.125	75.856	75.321	0
53	2	2	10	76.132	4	Aircraft2_90%_32.jpg	1	0.9	76.132	79.864	77.962	1
53	2	2	11	80.183	4	Aircraft2_90%_48.jpg	1	0.9	80.183	83.917	82.076	1
53	2	2	12	84.209	4	Aircraft1_90%_19.jpg	0	0.9	84.209	87.938	86.764	0
53	2	2	13	88.254	4	Aircraft1_90%_33.jpg	0	0.9	88.254	91.986	91.306	0
53	2	2	14	92.272	4	rest.jpg	n/a	n/a	92.272	96.007	96.272	n/a
53	2	2	15	96.255	4	rest.jpg	n/a	n/a	96.255	99.984	100.255	n/a
53	2	2	16	100.221	4	rest.jpg	n/a	n/a	100.221	103.95	104.221	n/a
53	2	3	17	104.236	4	Aircraft2_70%_33.jpg	1	0.75	104.236	107.967	108.236	1
53	2	3	18	108.245	4	Aircraft2_70%_38.jpg	1	0.75	108.245	111.978	110.862	1
53	2	3	19	112.255	4	Aircraft1_70%_30.jpg	0	0.75	112.255	115.984	116.255	0
53	2	3	20	116.264	4	Aircraft1_70%_41.jpg	0	0.75	116.264	119.995	119.737	0
53	2	3	21	120.304	4	Aircraft1_70%_18.jpg	0	0.75	120.304	124.034	123.284	0
53	2	3	22	124.317	4	rest.jpg	n/a	n/a	124.317	128.054	128.317	n/a
53	2	3	23	128.3	4	rest.jpg	n/a	n/a	128.3	132.029	132.3	n/a
53	2	3	24	132.278	4	rest.jpg	n/a	n/a	132.278	136.016	136.278	n/a
53	2	4	25	136.317	4	Aircraft2_10%_24.jpg	1	0.1	136.317	140.048	138.037	1
53	2	4	26	140.34	4	Aircraft2_10%_2.jpg	1	0.1	140.34	144.074	142.467	1
53	2	4	27	144.365	4	Aircraft2_10%_43.jpg	1	0.1	144.365	148.094	146.298	1
53	2	4	28	148.412	4	Aircraft2_10%_46.jpg	1	0.1	148.412	152.148	150.637	1
53	2	4	29	152.455	4	Aircraft1_10%_42.jpg	0	0.1	152.455	156.183	154.442	0
53	2	4	30	156.456	4	rest.jpg	n/a	n/a	156.456	160.19	160.456	n/a
53	2	4	31	160.426	4	rest.jpg	n/a	n/a	160.426	164.157	164.426	n/a
53	2	4	32	164.391	4	rest.jpg	n/a	n/a	164.391	168.126	168.391	n/a
53	2	5	33	168.391	4	Aircraft2_90%_9.jpg	1	0.9	168.391	172.127	172.391	1
53	2	5	34	172.436	4	Aircraft2_90%_6.jpg	1	0.9	172.436	176.168	176.436	1
53	2	5	35	176.449	4	Aircraft1_90%_23.jpg	0	0.9	176.449	180.178	180.449	0
53	2	5	36	180.48	4	Aircraft1_90%_21.jpg	0	0.9	180.48	184.21	181.817	0
53	2	5	37	184.524	4	Aircraft2_90%_36.jpg	1	0.9	184.524	188.255	186.794	1
53	2	5	38	188.544	4	rest.jpg	n/a	n/a	188.544	192.272	192.544	n/a
53	2	5	39	192.504	4	rest.jpg	n/a	n/a	192.504	196.238	196.504	n/a
53	2	5	40	196.472	4	rest.jpg	n/a	n/a	196.472	200.204	200.472	n/a
53	2	6	41	200.503	4	Aircraft2_70%_31.jpg	1	0.75	200.503	204.237	202.588	1
53	2	6	42	204.527	4	Aircraft1_70%_4.jpg	0	0.75	204.527	208.259	206.407	0
53	2	6	43	208.59	4	Aircraft2_70%_20.jpg	1	0.75	208.59	212.324	211.646	1
53	2	6	44	212.602	4	Aircraft1_70%_7.jpg	0	0.75	212.602	216.339	215.289	0
53	2	6	45	216.659	4	Aircraft1_70%_8.jpg	0	0.75	216.659	220.39	218.499	0
53	2	6	46	220.676	4	rest.jpg	n/a	n/a	220.676	224.411	224.676	n/a
53	2	6	47	224.645	4	rest.jpg	n/a	n/a	224.645	228.373	228.645	n/a
53	2	6	48	228.605	4	rest.jpg	n/a	n/a	228.605	232.339	232.605	n/a
53	2	7	49	232.649	4	Aircraft2_10%_31.jpg	1	0.1	232.649	236.381	234.137	1
53	2	7	50	236.702	4	Aircraft1_10%_4.jpg	0	0.1	236.702	240.436	237.905	0
53	2	7	51	240.717	4	Aircraft2_10%_20.jpg	1	0.1	240.717	244.452	241.701	1
53	2	7	52	244.768	4	Aircraft1_10%_7.jpg	0	0.1	244.768	248.5	245.776	0
53	2	7	53	248.816	4	Aircraft1_10%_8.jpg	0	0.1	248.816	252.548	249.787	0
53	2	7	54	252.821	4	rest.jpg	n/a	n/a	252.821	256.55	256.821	n/a
53	2	7	55	256.795	4	rest.jpg	n/a	n/a	256.795	260.529	260.795	n/a
53	2	7	56	260.778	4	rest.jpg	n/a	n/a	260.778	264.506	264.778	n/a
53	2	8	57	264.804	4	Aircraft2_90%_41.jpg	1	0.9	264.804	268.534	266.64	1
53	2	8	58	268.819	4	Aircraft1_90%_22.jpg	0	0.9	268.819	272.553	271.627	0
53	2	8	59	272.898	4	Aircraft1_90%_44.jpg	0	0.9	272.898	276.627	275.878	0
53	2	8	60	276.909	4	Aircraft1_90%_1.jpg	0	0.9	276.909	280.638	278.307	0
53	2	8	61	280.919	4	Aircraft2_90%_37.jpg	1	0.9	280.919	284.65	282.568	1
53	2	8	62	284.92	4	rest.jpg	n/a	n/a	284.92	288.652	288.92	n/a
53	2	8	63	288.886	4	rest.jpg	n/a	n/a	288.886	292.617	292.886	n/a
53	2	8	64	292.864	4	rest.jpg	n/a	n/a	292.864	296.599	296.864	n/a
53	2	9	65	296.904	4	Aircraft2_70%_41.jpg	1	0.75	296.904	300.637	298.691	1
53	2	9	66	300.914	4	Aircraft1_70%_22.jpg	0	0.75	300.914	304.645	303.229	0
53	2	9	67	304.969	4	Aircraft1_70%_44.jpg	0	0.75	304.969	308.707	307.447	0
53	2	9	68	308.989	4	Aircraft1_70%_1.jpg	0	0.75	308.989	312.72	311.53	0
53	2	9	69	313.012	4	Aircraft2_70%_37.jpg	1	0.75	313.012	316.741	316.608	1
53	2	9	70	317.027	4	rest.jpg	n/a	n/a	317.027	320.761	321.027	n/a
53	2	9	71	321.01	4	rest.jpg	n/a	n/a	321.01	324.746	325.01	n/a
53	2	9	72	324.997	4	rest.jpg	n/a	n/a	324.997	328.726	328.997	n/a
53	2	10	73	329.003	4	Aircraft2_10%_33.jpg	1	0.1	329.003	332.738	330.144	1
53	2	10	74	333.056	4	Aircraft2_10%_38.jpg	1	0.1	333.056	336.785	335.066	1
53	2	10	75	337.091	4	Aircraft1_10%_30.jpg	0	0.1	337.091	340.823	338.832	0
53	2	10	76	341.168	4	Aircraft1_10%_41.jpg	0	0.1	341.168	344.897	342.522	0
53	2	10	77	345.168	4	Aircraft1_10%_18.jpg	0	0.1	345.168	348.898	346.337	0
53	2	10	78	349.184	4	rest.jpg	n/a	n/a	349.184	352.919	353.184	n/a
53	2	10	79	353.168	4	rest.jpg	n/a	n/a	353.168	356.9	357.168	n/a
53	2	10	80	357.134	4	rest.jpg	n/a	n/a	357.134	360.866	361.134	n/a
53	2	11	81	361.173	4	Aircraft2_90%_23.jpg	1	0.9	361.173	364.902	364.087	1
53	2	11	82	365.192	4	Aircraft1_90%_28.jpg	0	0.9	365.192	368.921	368.703	0
53	2	11	83	369.198	4	Aircraft2_90%_13.jpg	1	0.9	369.198	372.929	373.198	1
53	2	11	84	373.229	4	Aircraft1_90%_45.jpg	0	0.9	373.229	376.958	377.229	0
53	2	11	85	377.263	4	Aircraft1_90%_37.jpg	0	0.9	377.263	380.997	377.329	0
53	2	11	86	381.271	4	rest.jpg	n/a	n/a	381.271	385.008	385.271	n/a
53	2	11	87	385.258	4	rest.jpg	n/a	n/a	385.258	388.989	389.258	n/a
53	2	11	88	389.235	4	rest.jpg	n/a	n/a	389.235	392.964	393.235	n/a
53	2	12	89	393.284	4	Aircraft1_70%_2.jpg	0	0.75	393.284	397.015	395.77	0
53	2	12	90	397.335	4	Aircraft1_70%_39.jpg	0	0.75	397.335	401.07	400.28	0
53	2	12	91	401.389	4	Aircraft2_70%_26.jpg	1	0.75	401.389	405.123	402.877	1
53	2	12	92	405.417	4	Aircraft1_70%_15.jpg	0	0.75	405.417	409.148	407.256	0
53	2	12	93	409.495	4	Aircraft2_70%_16.jpg	1	0.75	409.495	413.226	412.545	1
53	2	12	94	413.502	4	rest.jpg	n/a	n/a	413.502	417.238	417.502	n/a
53	2	12	95	417.487	4	rest.jpg	n/a	n/a	417.487	421.216	421.487	n/a
53	2	12	96	421.459	4	rest.jpg	n/a	n/a	421.459	425.193	425.459	n/a
53	2	13	97	425.479	4	Aircraft2_10%_4.jpg	1	0.1	425.479	429.211	427.45	1
53	2	13	98	429.5	4	Aircraft1_10%_43.jpg	0	0.1	429.5	433.232	431.831	0
53	2	13	99	433.544	4	Aircraft1_10%_9.jpg	0	0.1	433.544	437.275	436.02	0
53	2	13	100	437.592	4	Aircraft1_10%_11.jpg	0	0.1	437.592	441.327	440.427	0
53	2	13	101	441.612	4	Aircraft1_10%_50.jpg	0	0.1	441.612	445.341	443.648	0
53	2	13	102	445.614	4	rest.jpg	n/a	n/a	445.614	449.35	449.614	n/a
53	2	13	103	449.582	4	rest.jpg	n/a	n/a	449.582	453.318	453.582	n/a
53	2	13	104	453.567	4	rest.jpg	n/a	n/a	453.567	457.301	457.567	n/a
53	2	14	105	457.611	4	Aircraft1_90%_38.jpg	0	0.9	457.611	461.34	461.611	0
53	2	14	106	461.625	4	Aircraft2_90%_21.jpg	1	0.9	461.625	465.354	461.756	1
