sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
40	1	1	1	40.003	4	Aircraft1_10%_2.jpg	0	0.1	40.003	43.735	41.251	0
40	1	1	2	44.023	4	Aircraft1_10%_39.jpg	0	0.1	44.023	47.758	45.008	0
40	1	1	3	48.029	4	Aircraft2_10%_26.jpg	1	0.1	48.029	51.768	49.224	1
40	1	1	4	52.043	4	Aircraft1_10%_15.jpg	0	0.1	52.043	55.774	53.504	0
40	1	1	5	56.063	4	Aircraft2_10%_16.jpg	1	0.1	56.063	59.798	56.974	1
40	1	1	6	60.07	4	rest.jpg	n/a	n/a	60.07	63.8	64.07	n/a
40	1	1	7	64.049	4	rest.jpg	n/a	n/a	64.049	67.782	68.049	n/a
40	1	1	8	68.015	4	rest.jpg	n/a	n/a	68.015	71.754	72.015	n/a
40	1	2	9	72.024	4	Aircraft2_90%_14.jpg	1	0.9	72.024	75.757	75.02	1
40	1	2	10	76.035	4	Aircraft2_90%_5.jpg	1	0.9	76.035	79.77	77.362	1
40	1	2	11	80.05	4	Aircraft2_90%_15.jpg	1	0.9	80.05	83.788	81.455	1
40	1	2	12	84.072	4	Aircraft2_90%_19.jpg	1	0.9	84.072	87.802	86.077	1
40	1	2	13	88.071	4	Aircraft1_90%_31.jpg	0	0.9	88.071	91.806	89.492	0
40	1	2	14	92.077	4	rest.jpg	n/a	n/a	92.077	95.813	96.077	n/a
40	1	2	15	96.062	4	rest.jpg	n/a	n/a	96.062	99.794	100.062	n/a
40	1	2	16	100.03	4	rest.jpg	n/a	n/a	100.03	103.768	104.03	n/a
40	1	3	17	104.057	4	Aircraft2_70%_4.jpg	1	0.75	104.057	107.787	105.912	1
40	1	3	18	108.06	4	Aircraft1_70%_43.jpg	0	0.75	108.06	111.795	109.36	0
40	1	3	19	112.07	4	Aircraft1_70%_9.jpg	0	0.75	112.07	115.802	115.432	0
40	1	3	20	116.089	4	Aircraft1_70%_11.jpg	0	0.75	116.089	119.821	120.089	0
40	1	3	21	120.096	4	Aircraft1_70%_50.jpg	0	0.75	120.096	123.829	120.377	0
40	1	3	22	124.117	4	rest.jpg	n/a	n/a	124.117	127.853	128.117	n/a
40	1	3	23	128.109	4	rest.jpg	n/a	n/a	128.109	131.84	132.109	n/a
40	1	3	24	132.091	4	rest.jpg	n/a	n/a	132.091	135.821	136.091	n/a
40	1	4	25	136.091	4	Aircraft1_10%_36.jpg	0	0.1	136.091	139.821	138.623	0
40	1	4	26	140.108	4	Aircraft1_10%_35.jpg	0	0.1	140.108	143.844	141.083	0
40	1	4	27	144.119	4	Aircraft2_10%_3.jpg	1	0.1	144.119	147.85	144.844	1
40	1	4	28	148.128	4	Aircraft1_10%_5.jpg	0	0.1	148.128	151.86	148.756	0
40	1	4	29	152.136	4	Aircraft1_10%_48.jpg	0	0.1	152.136	155.869	152.837	0
40	1	4	30	156.162	4	rest.jpg	n/a	n/a	156.162	159.893	160.162	n/a
40	1	4	31	160.15	4	rest.jpg	n/a	n/a	160.15	163.88	164.15	n/a
40	1	4	32	164.132	4	rest.jpg	n/a	n/a	164.132	167.861	168.132	n/a
40	1	5	33	168.129	4	Aircraft1_90%_3.jpg	0	0.9	168.129	171.865	169.001	0
40	1	5	34	172.135	4	Aircraft2_90%_28.jpg	1	0.9	172.135	175.87	174.08	1
40	1	5	35	176.138	4	Aircraft1_90%_24.jpg	0	0.9	176.138	179.868	178.758	0
40	1	5	36	180.153	4	Aircraft2_90%_39.jpg	1	0.9	180.153	183.884	183.685	1
40	1	5	37	184.168	4	Aircraft2_90%_8.jpg	1	0.9	184.168	187.9	187.795	1
40	1	5	38	188.188	4	rest.jpg	n/a	n/a	188.188	191.918	192.188	n/a
40	1	5	39	192.155	4	rest.jpg	n/a	n/a	192.155	195.887	196.155	n/a
40	1	5	40	196.14	4	rest.jpg	n/a	n/a	196.14	199.87	200.14	n/a
40	1	6	41	200.162	4	Aircraft2_70%_18.jpg	1	0.75	200.162	203.892	201.275	1
40	1	6	42	204.182	4	Aircraft1_70%_29.jpg	0	0.75	204.182	207.917	204.955	0
40	1	6	43	208.209	4	Aircraft2_70%_1.jpg	1	0.75	208.209	211.945	209.797	1
40	1	6	44	212.231	4	Aircraft1_70%_26.jpg	0	0.75	212.231	215.963	213.467	0
40	1	6	45	216.253	4	Aircraft2_70%_34.jpg	1	0.75	216.253	219.983	220.253	1
40	1	6	46	220.268	4	rest.jpg	n/a	n/a	220.268	223.999	224.268	n/a
40	1	6	47	224.252	4	rest.jpg	n/a	n/a	224.252	227.982	228.252	n/a
40	1	6	48	228.234	4	rest.jpg	n/a	n/a	228.234	231.97	232.234	n/a
40	1	7	49	232.257	4	Aircraft2_10%_17.jpg	1	0.1	232.257	235.989	234.305	1
40	1	7	50	236.267	4	Aircraft2_10%_11.jpg	1	0.1	236.267	239.997	237.055	1
40	1	7	51	240.273	4	Aircraft1_10%_20.jpg	0	0.1	240.273	244.003	241.247	0
40	1	7	52	244.297	4	Aircraft2_10%_47.jpg	1	0.1	244.297	248.027	245.046	1
40	1	7	53	248.313	4	Aircraft2_10%_45.jpg	1	0.1	248.313	252.048	248.936	1
40	1	7	54	252.333	4	rest.jpg	n/a	n/a	252.333	256.066	256.333	n/a
40	1	7	55	256.3	4	rest.jpg	n/a	n/a	256.3	260.036	260.3	n/a
40	1	7	56	260.27	4	rest.jpg	n/a	n/a	260.27	264.003	264.27	n/a
40	1	8	57	264.291	4	Aircraft1_90%_25.jpg	0	0.9	264.291	268.026	266.051	0
40	1	8	58	268.309	4	Aircraft2_90%_49.jpg	1	0.9	268.309	272.039	270.394	1
40	1	8	59	272.318	4	Aircraft2_90%_10.jpg	1	0.9	272.318	276.048	274.661	1
40	1	8	60	276.313	4	Aircraft2_90%_12.jpg	1	0.9	276.313	280.049	278.544	1
40	1	8	61	280.32	4	Aircraft2_90%_7.jpg	1	0.9	280.32	284.05	281.15	1
40	1	8	62	284.32	4	rest.jpg	n/a	n/a	284.32	288.05	288.32	n/a
40	1	8	63	288.3	4	rest.jpg	n/a	n/a	288.3	292.035	292.3	n/a
40	1	8	64	292.285	4	rest.jpg	n/a	n/a	292.285	296.02	296.285	n/a
40	1	9	65	296.289	4	Aircraft1_70%_32.jpg	0	0.75	296.289	300.019	297.401	0
40	1	9	66	300.292	4	Aircraft1_70%_49.jpg	0	0.75	300.292	304.022	300.95	0
40	1	9	67	304.291	4	Aircraft2_70%_22.jpg	1	0.75	304.291	308.026	305.716	1
40	1	9	68	308.316	4	Aircraft1_70%_34.jpg	0	0.75	308.316	312.049	309.839	0
40	1	9	69	312.336	4	Aircraft1_70%_14.jpg	0	0.75	312.336	316.074	313.093	0
