sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
28	1	1	1	40.002	4	Aircraft1_10%_2.jpg	0	0.1	40.002	43.734	41.122	0
28	1	1	2	44.041	4	Aircraft1_10%_39.jpg	0	0.1	44.041	47.772	46.074	0
28	1	1	3	48.068	4	Aircraft2_10%_26.jpg	1	0.1	48.068	51.806	49.014	1
28	1	1	4	52.117	4	Aircraft1_10%_15.jpg	0	0.1	52.117	55.853	53.255	0
28	1	1	5	56.132	4	Aircraft2_10%_16.jpg	1	0.1	56.132	59.868	58.135	1
28	1	1	6	60.16	4	rest.jpg	n/a	n/a	60.16	63.894	64.16	n/a
28	1	1	7	64.13	4	rest.jpg	n/a	n/a	64.13	67.869	68.13	n/a
28	1	1	8	68.123	4	rest.jpg	n/a	n/a	68.123	71.856	72.123	n/a
28	1	2	9	72.153	4	Aircraft2_90%_14.jpg	1	0.9	72.153	75.894	74.388	1
28	1	2	10	76.167	4	Aircraft2_90%_5.jpg	1	0.9	76.167	79.899	78.08	1
28	1	2	11	80.169	4	Aircraft2_90%_15.jpg	1	0.9	80.169	83.906	82.481	1
28	1	2	12	84.206	4	Aircraft2_90%_19.jpg	1	0.9	84.206	87.942	86.384	1
28	1	2	13	88.233	4	Aircraft1_90%_31.jpg	0	0.9	88.233	91.964	90.414	0
28	1	2	14	92.247	4	rest.jpg	n/a	n/a	92.247	95.983	96.247	n/a
28	1	2	15	96.232	4	rest.jpg	n/a	n/a	96.232	99.964	100.232	n/a
28	1	2	16	100.203	4	rest.jpg	n/a	n/a	100.203	103.941	104.203	n/a
28	1	3	17	104.219	4	Aircraft2_70%_4.jpg	1	0.75	104.219	107.95	105.865	1
28	1	3	18	108.25	4	Aircraft1_70%_43.jpg	0	0.75	108.25	111.987	109.525	0
28	1	3	19	112.291	4	Aircraft1_70%_9.jpg	0	0.75	112.291	116.021	115.656	0
