sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
42	1	1	1	40.011	4	Aircraft1_10%_2.jpg	0	0.1	40.011	43.748	41.965	0
42	1	1	2	44.057	4	Aircraft1_10%_39.jpg	0	0.1	44.057	47.787	45.977	0
42	1	1	3	48.09	4	Aircraft2_10%_26.jpg	1	0.1	48.09	51.822	49.495	1
42	1	1	4	52.145	4	Aircraft1_10%_15.jpg	0	0.1	52.145	55.875	53.394	0
42	1	1	5	56.164	4	Aircraft2_10%_16.jpg	1	0.1	56.164	59.897	58.124	1
42	1	1	6	60.184	4	rest.jpg	n/a	n/a	60.184	63.914	64.184	n/a
42	1	1	7	64.166	4	rest.jpg	n/a	n/a	64.166	67.899	68.166	n/a
42	1	1	8	68.147	4	rest.jpg	n/a	n/a	68.147	71.882	72.147	n/a
42	1	2	9	72.167	4	Aircraft2_90%_14.jpg	1	0.9	72.167	75.9	74.39	1
42	1	2	10	76.221	4	Aircraft2_90%_5.jpg	1	0.9	76.221	79.952	78.96	1
42	1	2	11	80.234	4	Aircraft2_90%_15.jpg	1	0.9	80.234	83.967	82.727	1
42	1	2	12	84.236	4	Aircraft2_90%_19.jpg	1	0.9	84.236	87.966	86.878	1
42	1	2	13	88.275	4	Aircraft1_90%_31.jpg	0	0.9	88.275	92.005	90.143	0
42	1	2	14	92.275	4	rest.jpg	n/a	n/a	92.275	96.007	96.275	n/a
42	1	2	15	96.252	4	rest.jpg	n/a	n/a	96.252	99.987	100.252	n/a
42	1	2	16	100.222	4	rest.jpg	n/a	n/a	100.222	103.958	104.222	n/a
42	1	3	17	104.245	4	Aircraft2_70%_4.jpg	1	0.75	104.245	107.982	106.718	1
42	1	3	18	108.275	4	Aircraft1_70%_43.jpg	0	0.75	108.275	112.005	109.525	0
42	1	3	19	112.3	4	Aircraft1_70%_9.jpg	0	0.75	112.3	116.036	114.017	0
42	1	3	20	116.323	4	Aircraft1_70%_11.jpg	0	0.75	116.323	120.055	118.663	0
42	1	3	21	120.329	4	Aircraft1_70%_50.jpg	0	0.75	120.329	124.059	122.352	0
42	1	3	22	124.347	4	rest.jpg	n/a	n/a	124.347	128.077	128.347	n/a
42	1	3	23	128.311	4	rest.jpg	n/a	n/a	128.311	132.048	132.311	n/a
42	1	3	24	132.297	4	rest.jpg	n/a	n/a	132.297	136.034	136.297	n/a
42	1	4	25	136.345	4	Aircraft1_10%_36.jpg	0	0.1	136.345	140.082	138.195	0
42	1	4	26	140.367	4	Aircraft1_10%_35.jpg	0	0.1	140.367	144.103	141.907	0
42	1	4	27	144.402	4	Aircraft2_10%_3.jpg	1	0.1	144.402	148.132	145.542	1
42	1	4	28	148.455	4	Aircraft1_10%_5.jpg	0	0.1	148.455	152.189	149.528	0
42	1	4	29	152.501	4	Aircraft1_10%_48.jpg	0	0.1	152.501	156.233	153.947	0
42	1	4	30	156.516	4	rest.jpg	n/a	n/a	156.516	160.252	160.516	n/a
42	1	4	31	160.498	4	rest.jpg	n/a	n/a	160.498	164.235	164.498	n/a
42	1	4	32	164.467	4	rest.jpg	n/a	n/a	164.467	168.205	168.467	n/a
42	1	5	33	168.516	4	Aircraft1_90%_3.jpg	0	0.9	168.516	172.253	170.119	0
42	1	5	34	172.566	4	Aircraft2_90%_28.jpg	1	0.9	172.566	176.298	174.605	1
42	1	5	35	176.571	4	Aircraft1_90%_24.jpg	0	0.9	176.571	180.309	178.041	0
42	1	5	36	180.642	4	Aircraft2_90%_39.jpg	1	0.9	180.642	184.374	181.913	1
42	1	5	37	184.687	4	Aircraft2_90%_8.jpg	1	0.9	184.687	188.423	186.519	1
42	1	5	38	188.703	4	rest.jpg	n/a	n/a	188.703	192.438	192.703	n/a
42	1	5	39	192.685	4	rest.jpg	n/a	n/a	192.685	196.415	196.685	n/a
42	1	5	40	196.665	4	rest.jpg	n/a	n/a	196.665	200.395	200.665	n/a
42	1	6	41	200.671	4	Aircraft2_70%_18.jpg	1	0.75	200.671	204.406	202.69	1
42	1	6	42	204.697	4	Aircraft1_70%_29.jpg	0	0.75	204.697	208.43	207.002	0
42	1	6	43	208.724	4	Aircraft2_70%_1.jpg	1	0.75	208.724	212.46	211.274	1
42	1	6	44	212.848	4	Aircraft1_70%_26.jpg	0	0.75	212.848	216.582	214.161	0
42	1	6	45	216.91	4	Aircraft2_70%_34.jpg	1	0.75	216.91	220.643	218.436	1
42	1	6	46	220.913	4	rest.jpg	n/a	n/a	220.913	224.643	224.913	n/a
42	1	6	47	224.875	4	rest.jpg	n/a	n/a	224.875	228.605	228.875	n/a
42	1	6	48	228.838	4	rest.jpg	n/a	n/a	228.838	232.571	232.838	n/a
42	1	7	49	232.866	4	Aircraft2_10%_17.jpg	1	0.1	232.866	236.601	235.066	1
42	1	7	50	236.875	4	Aircraft2_10%_11.jpg	1	0.1	236.875	240.61	238.62	1
42	1	7	51	240.924	4	Aircraft1_10%_20.jpg	0	0.1	240.924	244.656	241.978	0
42	1	7	52	244.989	4	Aircraft2_10%_47.jpg	1	0.1	244.989	248.724	246.574	1
42	1	7	53	249.008	4	Aircraft2_10%_45.jpg	1	0.1	249.008	252.745	250.454	1
42	1	7	54	253.031	4	rest.jpg	n/a	n/a	253.031	256.761	257.031	n/a
42	1	7	55	257.011	4	rest.jpg	n/a	n/a	257.011	260.743	261.011	n/a
42	1	7	56	260.995	4	rest.jpg	n/a	n/a	260.995	264.73	264.995	n/a
42	1	8	57	265.014	4	Aircraft1_90%_25.jpg	0	0.9	265.014	268.746	266.617	0
42	1	8	58	269.026	4	Aircraft2_90%_49.jpg	1	0.9	269.026	272.759	270.302	1
42	1	8	59	273.068	4	Aircraft2_90%_10.jpg	1	0.9	273.068	276.804	274.961	1
42	1	8	60	277.088	4	Aircraft2_90%_12.jpg	1	0.9	277.088	280.82	279.167	1
42	1	8	61	281.107	4	Aircraft2_90%_7.jpg	1	0.9	281.107	284.843	282.605	1
42	1	8	62	285.13	4	rest.jpg	n/a	n/a	285.13	288.862	289.13	n/a
