onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix	stim_started_1	stim_stopped_1	key_time_1	key_fix_1
140.498	4	Aircraft1_10%_35.jpg	0	0.1	140.498	144.233	142.363	0	140.498	144.233	142.363	0
144.524	4	Aircraft2_10%_3.jpg	1	0.1	144.524	148.261	145.288	1	144.524	148.261	145.288	1
148.577	4	Aircraft1_10%_5.jpg	0	0.1	148.577	152.31	149.626	0	148.577	152.31	149.626	0
152.601	4	Aircraft1_10%_48.jpg	0	0.1	152.601	156.333	154.502	0	152.601	156.333	154.502	0
156.613	4	rest.jpg	NaN	NaN	156.613	160.343	160.613	NaN	156.613	160.343	160.613	NaN
160.576	4	rest.jpg	NaN	NaN	160.576	164.308	164.576	NaN	160.576	164.308	164.576	NaN
164.552	4	rest.jpg	NaN	NaN	164.552	168.288	168.552	NaN	164.552	168.288	168.552	NaN
168.57	4	Aircraft1_90%_3.jpg	0	0.9	168.57	172.3	170.721	0	168.57	172.3	170.721	0
172.577	4	Aircraft2_90%_28.jpg	1	0.9	172.577	176.31	175.262	1	172.577	176.31	175.262	1
176.589	4	Aircraft1_90%_24.jpg	0	0.9	176.589	180.325	178.165	0	176.589	180.325	178.165	0
180.603	4	Aircraft2_90%_39.jpg	1	0.9	180.603	184.338	182.269	1	180.603	184.338	182.269	1
184.632	4	Aircraft2_90%_8.jpg	1	0.9	184.632	188.367	187.205	1	184.632	188.367	187.205	1
188.655	4	rest.jpg	NaN	NaN	188.655	192.384	192.655	NaN	188.655	192.384	192.655	NaN
192.616	4	rest.jpg	NaN	NaN	192.616	196.351	196.616	NaN	192.616	196.351	196.616	NaN
196.586	4	rest.jpg	NaN	NaN	196.586	200.317	200.586	NaN	196.586	200.317	200.586	NaN
200.627	4	Aircraft2_70%_18.jpg	1	0.75	200.627	204.357	202.453	1	200.627	204.357	202.453	1
204.679	4	Aircraft1_70%_29.jpg	0	0.75	204.679	208.411	207.13	0	204.679	208.411	207.13	0
208.723	4	Aircraft2_70%_1.jpg	1	0.75	208.723	212.456	211.012	1	208.723	212.456	211.012	1
212.811	4	Aircraft1_70%_26.jpg	0	0.75	212.811	216.541	214.89	0	212.811	216.541	214.89	0
216.852	4	Aircraft2_70%_34.jpg	1	0.75	216.852	220.582	218.909	1	216.852	220.582	218.909	1
220.869	4	rest.jpg	NaN	NaN	220.869	224.6	224.869	NaN	220.869	224.6	224.869	NaN
224.848	4	rest.jpg	NaN	NaN	224.848	228.583	228.848	NaN	224.848	228.583	228.848	NaN
228.829	4	rest.jpg	NaN	NaN	228.829	232.561	232.829	NaN	228.829	232.561	232.829	NaN
232.843	4	Aircraft2_10%_17.jpg	1	0.1	232.843	236.576	236.414	1	232.843	236.576	236.414	1
236.892	4	Aircraft2_10%_11.jpg	1	0.1	236.892	240.628	239.993	1	236.892	240.628	239.993	1
240.914	4	Aircraft1_10%_20.jpg	0	0.1	240.914	244.649	242.81	0	240.914	244.649	242.81	0
244.938	4	Aircraft2_10%_47.jpg	1	0.1	244.938	248.668	247.022	1	244.938	248.668	247.022	1
248.982	4	Aircraft2_10%_45.jpg	1	0.1	248.982	252.715	251.588	1	248.982	252.715	251.588	1
252.988	4	rest.jpg	NaN	NaN	252.988	256.718	256.988	NaN	252.988	256.718	256.988	NaN
256.952	4	rest.jpg	NaN	NaN	256.952	260.682	260.952	NaN	256.952	260.682	260.952	NaN
260.916	4	rest.jpg	NaN	NaN	260.916	264.647	264.916	NaN	260.916	264.647	264.916	NaN
264.962	4	Aircraft1_90%_25.jpg	0	0.9	264.962	268.694	267.315	0	264.962	268.694	267.315	0
269.011	4	Aircraft2_90%_49.jpg	1	0.9	269.011	272.741	272.448	1	269.011	272.741	272.448	1
273.06	4	Aircraft2_90%_10.jpg	1	0.9	273.06	276.796	274.838	1	273.06	276.796	274.838	1
277.097	4	Aircraft2_90%_12.jpg	1	0.9	277.097	280.829	278.76	1	277.097	280.829	278.76	1
281.109	4	Aircraft2_90%_7.jpg	1	0.9	281.109	284.839	282.073	1	281.109	284.839	282.073	1
285.125	4	rest.jpg	NaN	NaN	285.125	288.855	289.125	NaN	285.125	288.855	289.125	NaN
289.104	4	rest.jpg	NaN	NaN	289.104	292.837	293.104	NaN	289.104	292.837	293.104	NaN
293.087	4	rest.jpg	NaN	NaN	293.087	296.819	297.087	NaN	293.087	296.819	297.087	NaN
297.106	4	Aircraft1_70%_32.jpg	0	0.75	297.106	300.841	299.886	0	297.106	300.841	299.886	0
301.146	4	Aircraft1_70%_49.jpg	0	0.75	301.146	304.883	305.146	0	301.146	304.883	305.146	0
305.201	4	Aircraft2_70%_22.jpg	1	0.75	305.201	308.933	306.193	1	305.201	308.933	306.193	1
309.249	4	Aircraft1_70%_34.jpg	0	0.75	309.249	312.98	311.604	0	309.249	312.98	311.604	0
313.286	4	Aircraft1_70%_14.jpg	0	0.75	313.286	317.023	315.624	0	313.286	317.023	315.624	0
317.295	4	rest.jpg	NaN	NaN	317.295	321.027	321.295	NaN	317.295	321.027	321.295	NaN
321.261	4	rest.jpg	NaN	NaN	321.261	325	325.261	NaN	321.261	325	325.261	NaN
325.249	4	rest.jpg	NaN	NaN	325.249	328.982	329.249	NaN	325.249	328.982	329.249	NaN
329.274	4	Aircraft1_10%_1.jpg	0	0.1	329.274	333.004	332.019	0	329.274	333.004	332.019	0
333.286	4	Aircraft1_10%_47.jpg	0	0.1	333.286	337.024	335.532	0	333.286	337.024	335.532	0
337.346	4	Aircraft1_10%_40.jpg	0	0.1	337.346	341.082	340.104	0	337.346	341.082	340.104	0
341.412	4	Aircraft1_10%_27.jpg	0	0.1	341.412	345.144	344.186	0	341.412	345.144	344.186	0
345.46	4	Aircraft2_10%_35.jpg	1	0.1	345.46	349.198	348.574	1	345.46	349.198	348.574	1
349.48	4	rest.jpg	NaN	NaN	349.48	353.211	353.48	NaN	349.48	353.211	353.48	NaN
353.457	4	rest.jpg	NaN	NaN	353.457	357.195	357.457	NaN	353.457	357.195	357.457	NaN
357.444	4	rest.jpg	NaN	NaN	357.444	361.177	361.444	NaN	357.444	361.177	361.444	NaN
361.458	4	Aircraft1_90%_32.jpg	0	0.9	361.458	365.19	363.331	0	361.458	365.19	363.331	0
365.5	4	Aircraft1_90%_49.jpg	0	0.9	365.5	369.235	367.273	0	365.5	369.235	367.273	0
369.521	4	Aircraft2_90%_22.jpg	1	0.9	369.521	373.251	372.306	1	369.521	373.251	372.306	1
373.531	4	Aircraft1_90%_34.jpg	0	0.9	373.531	377.267	376.067	0	373.531	377.267	376.067	0
377.572	4	Aircraft1_90%_14.jpg	0	0.9	377.572	381.307	380.16	0	377.572	381.307	380.16	0
381.579	4	rest.jpg	NaN	NaN	381.579	385.309	385.579	NaN	381.579	385.309	385.579	NaN
385.556	4	rest.jpg	NaN	NaN	385.556	389.292	389.556	NaN	385.556	389.292	389.556	NaN
389.543	4	rest.jpg	NaN	NaN	389.543	393.276	393.543	NaN	389.543	393.276	393.543	NaN
393.574	4	Aircraft2_70%_24.jpg	1	0.75	393.574	397.304	395.688	1	393.574	397.304	395.688	1
397.627	4	Aircraft2_70%_2.jpg	1	0.75	397.627	401.365	399.702	1	397.627	401.365	399.702	1
401.657	4	Aircraft2_70%_43.jpg	1	0.75	401.657	405.391	405.101	1	401.657	405.391	405.101	1
405.697	4	Aircraft2_70%_46.jpg	1	0.75	405.697	409.429	408.78	1	405.697	409.429	408.78	1
409.725	4	Aircraft1_70%_42.jpg	0	0.75	409.725	413.457	411.509	0	409.725	413.457	411.509	0
413.73	4	rest.jpg	NaN	NaN	413.73	417.462	417.73	NaN	413.73	417.462	417.73	NaN
417.71	4	rest.jpg	NaN	NaN	417.71	421.448	421.71	NaN	417.71	421.448	421.71	NaN
421.698	4	rest.jpg	NaN	NaN	421.698	425.43	425.698	NaN	421.698	425.43	425.698	NaN
425.762	4	Aircraft2_10%_30.jpg	1	0.1	425.762	429.495	429.762	1	425.762	429.495	429.762	1
429.812	4	Aircraft2_10%_27.jpg	1	0.1	429.812	433.543	432.343	1	429.812	433.543	432.343	1
433.837	4	Aircraft2_10%_50.jpg	1	0.1	433.837	437.572	437.304	1	433.837	437.572	437.304	1
437.89	4	Aircraft2_10%_29.jpg	1	0.1	437.89	441.621	441.334	1	437.89	441.621	441.334	1
441.909	4	Aircraft1_10%_6.jpg	0	0.1	441.909	445.639	445.909	0	441.909	445.639	445.909	0
445.91	4	rest.jpg	NaN	NaN	445.91	449.64	449.91	NaN	445.91	449.64	449.91	NaN
449.873	4	rest.jpg	NaN	NaN	449.873	453.605	453.873	NaN	449.873	453.605	453.873	NaN
453.855	4	rest.jpg	NaN	NaN	453.855	457.591	457.855	NaN	453.855	457.591	457.855	NaN
457.912	4	Aircraft2_90%_18.jpg	1	0.9	457.912	461.643	460.783	1	457.912	461.643	460.783	1
461.963	4	Aircraft1_90%_29.jpg	0	0.9	461.963	465.703	463.858	0	461.963	465.703	463.858	0
465.981	4	Aircraft2_90%_1.jpg	1	0.9	465.981	469.714	467.966	1	465.981	469.714	467.966	1
470.023	4	Aircraft1_90%_26.jpg	0	0.9	470.023	473.757	473.322	0	470.023	473.757	473.322	0
474.064	4	Aircraft2_90%_34.jpg	1	0.9	474.064	477.8	476.765	1	474.064	477.8	476.765	1
478.088	4	rest.jpg	NaN	NaN	478.088	481.818	482.088	NaN	478.088	481.818	482.088	NaN
482.065	4	rest.jpg	NaN	NaN	482.065	485.8	486.065	NaN	482.065	485.8	486.065	NaN
486.052	4	rest.jpg	NaN	NaN	486.052	489.782	490.052	NaN	486.052	489.782	490.052	NaN
490.113	4	Aircraft1_70%_17.jpg	0	0.75	490.113	493.848	492.38	0	490.113	493.848	492.38	0
494.164	4	Aircraft2_70%_42.jpg	1	0.75	494.164	497.902	496.108	1	494.164	497.902	496.108	1
498.219	4	Aircraft2_70%_44.jpg	1	0.75	498.219	501.951	500.557	1	498.219	501.951	500.557	1
502.262	4	Aircraft1_70%_10.jpg	0	0.75	502.262	505.997	503.932	0	502.262	505.997	503.932	0
506.315	4	Aircraft2_70%_25.jpg	1	0.75	506.315	510.052	509.456	1	506.315	510.052	509.456	1
510.334	4	rest.jpg	NaN	NaN	510.334	514.064	514.334	NaN	510.334	514.064	514.334	NaN
514.311	4	rest.jpg	NaN	NaN	514.311	518.043	518.311	NaN	514.311	518.043	518.311	NaN
518.277	4	rest.jpg	NaN	NaN	518.277	522.009	522.277	NaN	518.277	522.009	522.277	NaN
522.298	4	Aircraft1_10%_38.jpg	0	0.1	522.298	526.028	524.83	0	522.298	526.028	524.83	0
526.358	4	Aircraft2_10%_21.jpg	1	0.1	526.358	530.09	529.618	1	526.358	530.09	529.618	1
530.383	4	Aircraft1_10%_16.jpg	0	0.1	530.383	534.113	533.801	0	530.383	534.113	533.801	0
534.428	4	Aircraft1_10%_46.jpg	0	0.1	534.428	538.158	537.845	0	534.428	538.158	537.845	0
538.47	4	Aircraft2_10%_40.jpg	1	0.1	538.47	542.203	541.618	1	538.47	542.203	541.618	1
542.487	4	rest.jpg	NaN	NaN	542.487	546.218	546.487	NaN	542.487	546.218	546.487	NaN
546.45	4	rest.jpg	NaN	NaN	546.45	550.187	550.45	NaN	546.45	550.187	550.45	NaN
550.422	4	rest.jpg	NaN	NaN	550.422	554.152	554.422	NaN	550.422	554.152	554.422	NaN
554.453	4	Aircraft2_90%_4.jpg	1	0.9	554.453	558.186	557.263	1	554.453	558.186	557.263	1
558.474	4	Aircraft1_90%_43.jpg	0	0.9	558.474	562.21	560.255	0	558.474	562.21	560.255	0
562.527	4	Aircraft1_90%_9.jpg	0	0.9	562.527	566.258	566.527	0	562.527	566.258	566.527	0
566.54	4	Aircraft1_90%_11.jpg	0	0.9	566.54	570.27	566.801	0	566.54	570.27	566.801	0
570.54	4	Aircraft1_90%_50.jpg	0	0.9	570.54	574.276	571.953	0	570.54	574.276	571.953	0
574.56	4	rest.jpg	NaN	NaN	574.56	578.293	578.56	NaN	574.56	578.293	578.56	NaN
578.54	4	rest.jpg	NaN	NaN	578.54	582.269	582.54	NaN	578.54	582.269	582.54	NaN
582.517	4	rest.jpg	NaN	NaN	582.517	586.252	586.517	NaN	582.517	586.252	586.517	NaN
586.541	4	Aircraft1_70%_12.jpg	0	0.75	586.541	590.271	588.077	0	586.541	590.271	588.077	0
590.582	4	Aircraft2_70%_32.jpg	1	0.75	590.582	594.319	593.011	1	590.582	594.319	593.011	1
594.625	4	Aircraft2_70%_48.jpg	1	0.75	594.625	598.355	597.111	1	594.625	598.355	597.111	1
598.671	4	Aircraft1_70%_19.jpg	0	0.75	598.671	602.403	600.091	0	598.671	602.403	600.091	0
602.731	4	Aircraft1_70%_33.jpg	0	0.75	602.731	606.461	605.328	0	602.731	606.461	605.328	0
606.733	4	rest.jpg	NaN	NaN	606.733	610.465	610.733	NaN	606.733	610.465	610.733	NaN
610.72	4	rest.jpg	NaN	NaN	610.72	614.455	614.72	NaN	610.72	614.455	614.72	NaN
614.704	4	rest.jpg	NaN	NaN	614.704	618.433	618.704	NaN	614.704	618.433	618.704	NaN
618.723	4	Aircraft2_10%_23.jpg	1	0.1	618.723	622.458	621.311	1	618.723	622.458	621.311	1
622.771	4	Aircraft1_10%_28.jpg	0	0.1	622.771	626.501	625.034	0	622.771	626.501	625.034	0
626.792	4	Aircraft2_10%_13.jpg	1	0.1	626.792	630.522	629.316	1	626.792	630.522	629.316	1
630.836	4	Aircraft1_10%_45.jpg	0	0.1	630.836	634.566	633.608	0	630.836	634.566	633.608	0
634.898	4	Aircraft1_10%_37.jpg	0	0.1	634.898	638.63	638.286	0	634.898	638.63	638.286	0
638.901	4	rest.jpg	NaN	NaN	638.901	642.634	642.901	NaN	638.901	642.634	642.901	NaN
642.868	4	rest.jpg	NaN	NaN	642.868	646.598	646.868	NaN	642.868	646.598	646.868	NaN
646.846	4	rest.jpg	NaN	NaN	646.846	650.576	650.846	NaN	646.846	650.576	650.846	NaN
650.857	4	Aircraft2_90%_33.jpg	1	0.9	650.857	654.586	652.532	1	650.857	654.586	652.532	1
654.882	4	Aircraft2_90%_38.jpg	1	0.9	654.882	658.612	657.662	1	654.882	658.612	657.662	1
658.888	4	Aircraft1_90%_30.jpg	0	0.9	658.888	662.621	660.229	0	658.888	662.621	660.229	0
662.93	4	Aircraft1_90%_41.jpg	0	0.9	662.93	666.665	663.918	0	662.93	666.665	663.918	0
666.951	4	Aircraft1_90%_18.jpg	0	0.9	666.951	670.681	668.09	0	666.951	670.681	668.09	0
670.972	4	rest.jpg	NaN	NaN	670.972	674.704	674.972	NaN	670.972	674.704	674.972	NaN
674.953	4	rest.jpg	NaN	NaN	674.953	678.685	678.953	NaN	674.953	678.685	678.953	NaN
678.919	4	rest.jpg	NaN	NaN	678.919	682.649	682.919	NaN	678.919	682.649	682.919	NaN
682.982	4	Aircraft2_70%_9.jpg	1	0.75	682.982	686.717	684.714	1	682.982	686.717	684.714	1
687.026	4	Aircraft2_70%_6.jpg	1	0.75	687.026	690.757	687.906	1	687.026	690.757	687.906	1
691.095	4	Aircraft1_70%_23.jpg	0	0.75	691.095	694.828	693.671	0	691.095	694.828	693.671	0
695.132	4	Aircraft1_70%_21.jpg	0	0.75	695.132	698.864	695.733	0	695.132	698.864	695.733	0
699.176	4	Aircraft2_70%_36.jpg	1	0.75	699.176	702.912	699.843	1	699.176	702.912	699.843	1
703.196	4	rest.jpg	NaN	NaN	703.196	706.926	707.196	NaN	703.196	706.926	707.196	NaN
707.175	4	rest.jpg	NaN	NaN	707.175	710.911	711.175	NaN	707.175	710.911	711.175	NaN
711.145	4	rest.jpg	NaN	NaN	711.145	714.878	715.145	NaN	711.145	714.878	715.145	NaN
715.176	4	Aircraft2_10%_41.jpg	1	0.1	715.176	718.914	717.434	1	715.176	718.914	717.434	1
719.223	4	Aircraft1_10%_22.jpg	0	0.1	719.223	722.952	721.824	0	719.223	722.952	721.824	0
723.264	4	Aircraft1_10%_44.jpg	0	0.1	723.264	726.999	725.974	0	723.264	726.999	725.974	0
727.273	4	Aircraft1_10%_1.jpg	0	0.1	727.273	731.01	729.851	0	727.273	731.01	729.851	0
731.289	4	Aircraft2_10%_37.jpg	1	0.1	731.289	735.026	733.917	1	731.289	735.026	733.917	1
735.314	4	rest.jpg	NaN	NaN	735.314	739.046	739.314	NaN	735.314	739.046	739.314	NaN
739.294	4	rest.jpg	NaN	NaN	739.294	743.029	743.294	NaN	739.294	743.029	743.294	NaN
743.278	4	rest.jpg	NaN	NaN	743.278	747.008	747.278	NaN	743.278	747.008	747.278	NaN
747.321	4	Aircraft2_90%_31.jpg	1	0.9	747.321	751.053	750.063	1	747.321	751.053	750.063	1
751.371	4	Aircraft1_90%_4.jpg	0	0.9	751.371	755.102	753.242	0	751.371	755.102	753.242	0
755.379	4	Aircraft2_90%_20.jpg	1	0.9	755.379	759.113	757.884	1	755.379	759.113	757.884	1
759.404	4	Aircraft1_90%_7.jpg	0	0.9	759.404	763.136	761.596	0	759.404	763.136	761.596	0
763.424	4	Aircraft1_90%_8.jpg	0	0.9	763.424	767.156	764.965	0	763.424	767.156	764.965	0
767.444	4	rest.jpg	NaN	NaN	767.444	771.181	771.444	NaN	767.444	771.181	771.444	NaN
771.432	4	rest.jpg	NaN	NaN	771.432	775.164	775.432	NaN	771.432	775.164	775.432	NaN
775.398	4	rest.jpg	NaN	NaN	775.398	779.135	779.398	NaN	775.398	779.135	779.398	NaN
779.457	4	Aircraft2_70%_14.jpg	1	0.75	779.457	783.191	783.457	1	779.457	783.191	783.457	1
783.534	4	Aircraft2_70%_5.jpg	1	0.75	783.534	787.267	786.103	1	783.534	787.267	786.103	1
787.542	4	Aircraft2_70%_15.jpg	1	0.75	787.542	791.272	790.309	1	787.542	791.272	790.309	1
791.56	4	Aircraft2_70%_19.jpg	1	0.75	791.56	795.29	793.544	1	791.56	795.29	793.544	1
795.596	4	Aircraft1_70%_31.jpg	0	0.75	795.596	799.334	798.609	0	795.596	799.334	798.609	0
799.603	4	rest.jpg	NaN	NaN	799.603	803.333	803.603	NaN	799.603	803.333	803.603	NaN
803.582	4	rest.jpg	NaN	NaN	803.582	807.317	807.582	NaN	803.582	807.317	807.582	NaN
807.566	4	rest.jpg	NaN	NaN	807.566	811.298	811.566	NaN	807.566	811.298	811.566	NaN
811.586	4	Aircraft2_10%_9.jpg	1	0.1	811.586	815.317	814.186	1	811.586	815.317	814.186	1
815.599	4	Aircraft2_10%_6.jpg	1	0.1	815.599	819.335	817.772	1	815.599	819.335	817.772	1
819.657	4	Aircraft1_10%_23.jpg	0	0.1	819.657	823.39	821.692	0	819.657	823.39	821.692	0
823.677	4	Aircraft1_10%_21.jpg	0	0.1	823.677	827.41	826.102	0	823.677	827.41	826.102	0
827.692	4	Aircraft2_10%_36.jpg	1	0.1	827.692	831.427	829.906	1	827.692	831.427	829.906	1
831.696	4	rest.jpg	NaN	NaN	831.696	835.434	835.696	NaN	831.696	835.434	835.696	NaN
835.681	4	rest.jpg	NaN	NaN	835.681	839.411	839.681	NaN	835.681	839.411	839.681	NaN
839.656	4	rest.jpg	NaN	NaN	839.656	843.389	843.656	NaN	839.656	843.389	843.656	NaN
843.703	4	Aircraft2_90%_24.jpg	1	0.9	843.703	847.439	846.454	1	843.703	847.439	846.454	1
847.757	4	Aircraft2_90%_2.jpg	1	0.9	847.757	851.489	849.371	1	847.757	851.489	849.371	1
851.807	4	Aircraft2_90%_43.jpg	1	0.9	851.807	855.542	853.109	1	851.807	855.542	853.109	1
855.817	4	Aircraft2_90%_46.jpg	1	0.9	855.817	859.552	856.655	1	855.817	859.552	856.655	1
859.871	4	Aircraft1_90%_42.jpg	0	0.9	859.871	863.608	861.262	0	859.871	863.608	861.262	0
863.891	4	rest.jpg	NaN	NaN	863.891	867.627	867.891	NaN	863.891	867.627	867.891	NaN
867.875	4	rest.jpg	NaN	NaN	867.875	871.61	871.875	NaN	867.875	871.61	871.875	NaN
871.858	4	rest.jpg	NaN	NaN	871.858	875.59	875.858	NaN	871.858	875.59	875.858	NaN
875.905	4	Aircraft1_70%_3.jpg	0	0.75	875.905	879.64	876.999	0	875.905	879.64	876.999	0
879.946	4	Aircraft2_70%_28.jpg	1	0.75	879.946	883.685	881.597	1	879.946	883.685	881.597	1
883.978	4	Aircraft1_70%_24.jpg	0	0.75	883.978	887.717	884.942	0	883.978	887.717	884.942	0
888.02	4	Aircraft2_70%_39.jpg	1	0.75	888.02	891.754	888.959	1	888.02	891.754	888.959	1
892.029	4	Aircraft2_70%_8.jpg	1	0.75	892.029	895.766	893.228	1	892.029	895.766	893.228	1
896.042	4	rest.jpg	NaN	NaN	896.042	899.773	900.042	NaN	896.042	899.773	900.042	NaN
900.016	4	rest.jpg	NaN	NaN	900.016	903.757	904.016	NaN	900.016	903.757	904.016	NaN
904.001	4	rest.jpg	NaN	NaN	904.001	907.742	908.001	NaN	904.001	907.742	908.001	NaN
908.068	4	Aircraft1_10%_12.jpg	0	0.1	908.068	911.798	910.426	0	908.068	911.798	910.426	0
912.245	4	Aircraft2_10%_32.jpg	1	0.1	912.245	915.975	914.572	1	912.245	915.975	914.572	1
916.286	4	Aircraft2_10%_48.jpg	1	0.1	916.286	920.019	918.548	1	916.286	920.019	918.548	1
920.303	4	Aircraft1_10%_19.jpg	0	0.1	920.303	924.037	922.741	0	920.303	924.037	922.741	0
924.353	4	Aircraft1_10%_33.jpg	0	0.1	924.353	928.083	927.006	0	924.353	928.083	927.006	0
928.367	4	rest.jpg	NaN	NaN	928.367	932.103	932.367	NaN	928.367	932.103	932.367	NaN
932.337	4	rest.jpg	NaN	NaN	932.337	936.068	936.337	NaN	932.337	936.068	936.337	NaN
936.311	4	rest.jpg	NaN	NaN	936.311	940.043	940.311	NaN	936.311	940.043	940.311	NaN
940.312	4	Aircraft1_90%_17.jpg	0	0.9	940.312	944.05	942.777	0	940.312	944.05	942.777	0
944.367	4	Aircraft2_90%_42.jpg	1	0.9	944.367	948.097	946.61	1	944.367	948.097	946.61	1
948.377	4	Aircraft2_90%_44.jpg	1	0.9	948.377	952.107	949.27	1	948.377	952.107	949.27	1
952.421	4	Aircraft1_90%_10.jpg	0	0.9	952.421	956.154	953.681	0	952.421	956.154	953.681	0
956.436	4	Aircraft2_90%_25.jpg	1	0.9	956.436	960.166	960.436	1	956.436	960.166	960.436	1
960.457	4	rest.jpg	NaN	NaN	960.457	964.194	964.457	NaN	960.457	964.194	964.457	NaN
964.428	4	rest.jpg	NaN	NaN	964.428	968.161	968.428	NaN	964.428	968.161	968.428	NaN
968.409	4	rest.jpg	NaN	NaN	968.409	972.143	972.409	NaN	968.409	972.143	972.409	NaN
972.429	4	Aircraft1_70%_25.jpg	0	0.75	972.429	976.166	974.093	0	972.429	976.166	974.093	0
976.488	4	Aircraft2_70%_49.jpg	1	0.75	976.488	980.218	978.989	1	976.488	980.218	978.989	1
980.53	4	Aircraft2_70%_10.jpg	1	0.75	980.53	984.266	982.259	1	980.53	984.266	982.259	1
984.59	4	Aircraft2_70%_12.jpg	1	0.75	984.59	988.325	985.562	1	984.59	988.325	985.562	1
988.64	4	Aircraft2_70%_7.jpg	1	0.75	988.64	992.377	990.492	1	988.64	992.377	990.492	1
992.661	4	rest.jpg	NaN	NaN	992.661	996.399	996.661	NaN	992.661	996.399	996.661	NaN
996.633	4	rest.jpg	NaN	NaN	996.633	1000.366	1000.633	NaN	996.633	1000.366	1000.633	NaN
1000.601	4	rest.jpg	NaN	NaN	1000.601	1004.338	1004.601	NaN	1000.601	1004.338	1004.601	NaN
