onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix	stim_started_1	stim_stopped_1	key_time_1	key_fix_1
116.463	4	Aircraft1_70%_41.jpg	0	0.75	116.463	120.196	118.795	0	116.463	120.196	118.795	0
120.472	4	Aircraft1_70%_18.jpg	0	0.75	120.472	124.203	122.909	0	120.472	124.203	122.909	0
124.491	4	rest.jpg	NaN	NaN	124.491	128.222	128.491	NaN	124.491	128.222	128.491	NaN
128.471	4	rest.jpg	NaN	NaN	128.471	132.208	132.471	NaN	128.471	132.208	132.471	NaN
132.441	4	rest.jpg	NaN	NaN	132.441	136.17	136.441	NaN	132.441	136.17	136.441	NaN
136.48	4	Aircraft2_10%_24.jpg	1	0.1	136.48	140.211	138.901	1	136.48	140.211	138.901	1
140.526	4	Aircraft2_10%_2.jpg	1	0.1	140.526	144.255	142.736	1	140.526	144.255	142.736	1
144.553	4	Aircraft2_10%_43.jpg	1	0.1	144.553	148.29	147.34	1	144.553	148.29	147.34	1
148.598	4	Aircraft2_10%_46.jpg	1	0.1	148.598	152.332	151.47	1	148.598	152.332	151.47	1
152.605	4	Aircraft1_10%_42.jpg	0	0.1	152.605	156.341	155.379	0	152.605	156.341	155.379	0
156.63	4	rest.jpg	NaN	NaN	156.63	160.362	160.63	NaN	156.63	160.362	160.63	NaN
160.613	4	rest.jpg	NaN	NaN	160.613	164.348	164.613	NaN	160.613	164.348	164.613	NaN
164.582	4	rest.jpg	NaN	NaN	164.582	168.313	168.582	NaN	164.582	168.313	168.582	NaN
168.595	4	Aircraft2_90%_9.jpg	1	0.9	168.595	172.33	170.743	1	168.595	172.33	170.743	1
172.612	4	Aircraft2_90%_6.jpg	1	0.9	172.612	176.348	175.345	1	172.612	176.348	175.345	1
176.665	4	Aircraft1_90%_23.jpg	0	0.9	176.665	180.394	178.234	0	176.665	180.394	178.234	0
180.694	4	Aircraft1_90%_21.jpg	0	0.9	180.694	184.423	182.769	0	180.694	184.423	182.769	0
184.72	4	Aircraft2_90%_36.jpg	1	0.9	184.72	188.449	185.998	1	184.72	188.449	185.998	1
188.736	4	rest.jpg	NaN	NaN	188.736	192.47	192.736	NaN	188.736	192.47	192.736	NaN
192.703	4	rest.jpg	NaN	NaN	192.703	196.434	196.703	NaN	192.703	196.434	196.703	NaN
196.674	4	rest.jpg	NaN	NaN	196.674	200.403	200.674	NaN	196.674	200.403	200.674	NaN
200.69	4	Aircraft2_70%_31.jpg	1	0.75	200.69	204.419	203.519	1	200.69	204.419	203.519	1
204.732	4	Aircraft1_70%_4.jpg	0	0.75	204.732	208.468	207.044	0	204.732	208.468	207.044	0
208.782	4	Aircraft2_70%_20.jpg	1	0.75	208.782	212.517	210.292	1	208.782	212.517	210.292	1
212.828	4	Aircraft1_70%_7.jpg	0	0.75	212.828	216.56	214.55	0	212.828	216.56	214.55	0
216.881	4	Aircraft1_70%_8.jpg	0	0.75	216.881	220.617	218.277	0	216.881	220.617	218.277	0
220.901	4	rest.jpg	NaN	NaN	220.901	224.63	224.901	NaN	220.901	224.63	224.901	NaN
224.877	4	rest.jpg	NaN	NaN	224.877	228.606	228.877	NaN	224.877	228.606	228.877	NaN
228.854	4	rest.jpg	NaN	NaN	228.854	232.585	232.854	NaN	228.854	232.585	232.854	NaN
232.861	4	Aircraft2_10%_31.jpg	1	0.1	232.861	236.596	235.921	1	232.861	236.596	235.921	1
236.912	4	Aircraft1_10%_4.jpg	0	0.1	236.912	240.641	239.332	0	236.912	240.641	239.332	0
240.911	4	Aircraft2_10%_20.jpg	1	0.1	240.911	244.643	242.996	1	240.911	244.643	242.996	1
244.936	4	Aircraft1_10%_7.jpg	0	0.1	244.936	248.668	247.014	0	244.936	248.668	247.014	0
248.956	4	Aircraft1_10%_8.jpg	0	0.1	248.956	252.691	251.088	0	248.956	252.691	251.088	0
252.979	4	rest.jpg	NaN	NaN	252.979	256.714	256.979	NaN	252.979	256.714	256.979	NaN
256.951	4	rest.jpg	NaN	NaN	256.951	260.687	260.951	NaN	256.951	260.687	260.951	NaN
260.921	4	rest.jpg	NaN	NaN	260.921	264.65	264.921	NaN	260.921	264.65	264.921	NaN
264.954	4	Aircraft2_90%_41.jpg	1	0.9	264.954	268.683	267.056	1	264.954	268.683	267.056	1
268.969	4	Aircraft1_90%_22.jpg	0	0.9	268.969	272.698	272.142	0	268.969	272.698	272.142	0
272.974	4	Aircraft1_90%_44.jpg	0	0.9	272.974	276.711	276.611	0	272.974	276.711	276.611	0
277.017	4	Aircraft1_90%_1.jpg	0	0.9	277.017	280.745	279.601	0	277.017	280.745	279.601	0
281.041	4	Aircraft2_90%_37.jpg	1	0.9	281.041	284.77	283.536	1	281.041	284.77	283.536	1
285.038	4	rest.jpg	NaN	NaN	285.038	288.767	289.038	NaN	285.038	288.767	289.038	NaN
289.014	4	rest.jpg	NaN	NaN	289.014	292.745	293.014	NaN	289.014	292.745	293.014	NaN
292.994	4	rest.jpg	NaN	NaN	292.994	296.728	296.994	NaN	292.994	296.728	296.994	NaN
297.001	4	Aircraft2_70%_41.jpg	1	0.75	297.001	300.732	299.162	1	297.001	300.732	299.162	1
301.006	4	Aircraft1_70%_22.jpg	0	0.75	301.006	304.741	303.261	0	301.006	304.741	303.261	0
305.049	4	Aircraft1_70%_44.jpg	0	0.75	305.049	308.778	307.677	0	305.049	308.778	307.677	0
309.053	4	Aircraft1_70%_1.jpg	0	0.75	309.053	312.782	312.261	0	309.053	312.782	312.261	0
313.055	4	Aircraft2_70%_37.jpg	1	0.75	313.055	316.786	315.569	1	313.055	316.786	315.569	1
317.06	4	rest.jpg	NaN	NaN	317.06	320.789	321.06	NaN	317.06	320.789	321.06	NaN
321.021	4	rest.jpg	NaN	NaN	321.021	324.757	325.021	NaN	321.021	324.757	325.021	NaN
324.991	4	rest.jpg	NaN	NaN	324.991	328.723	328.991	NaN	324.991	328.723	328.991	NaN
328.998	4	Aircraft2_10%_33.jpg	1	0.1	328.998	332.729	330.98	1	328.998	332.729	330.98	1
333.041	4	Aircraft2_10%_38.jpg	1	0.1	333.041	336.777	335.521	1	333.041	336.777	335.521	1
337.067	4	Aircraft1_10%_30.jpg	0	0.1	337.067	340.798	339.204	0	337.067	340.798	339.204	0
341.107	4	Aircraft1_10%_41.jpg	0	0.1	341.107	344.842	343.418	0	341.107	344.842	343.418	0
345.114	4	Aircraft1_10%_18.jpg	0	0.1	345.114	348.848	348.022	0	345.114	348.848	348.022	0
349.118	4	rest.jpg	NaN	NaN	349.118	352.847	353.118	NaN	349.118	352.847	353.118	NaN
353.093	4	rest.jpg	NaN	NaN	353.093	356.828	357.093	NaN	353.093	356.828	357.093	NaN
357.077	4	rest.jpg	NaN	NaN	357.077	360.808	361.077	NaN	357.077	360.808	361.077	NaN
361.087	4	Aircraft2_90%_23.jpg	1	0.9	361.087	364.824	363.426	1	361.087	364.824	363.426	1
365.128	4	Aircraft1_90%_28.jpg	0	0.9	365.128	368.859	368.522	0	365.128	368.859	368.522	0
369.154	4	Aircraft2_90%_13.jpg	1	0.9	369.154	372.885	371.481	1	369.154	372.885	371.481	1
373.167	4	Aircraft1_90%_45.jpg	0	0.9	373.167	376.896	376.214	0	373.167	376.896	376.214	0
377.198	4	Aircraft1_90%_37.jpg	0	0.9	377.198	380.927	381.198	0	377.198	380.927	381.198	0
381.197	4	rest.jpg	NaN	NaN	381.197	384.927	381.287	NaN	381.197	384.927	381.287	NaN
385.176	4	rest.jpg	NaN	NaN	385.176	388.91	389.176	NaN	385.176	388.91	389.176	NaN
389.153	4	rest.jpg	NaN	NaN	389.153	392.886	393.153	NaN	389.153	392.886	393.153	NaN
393.177	4	Aircraft1_70%_2.jpg	0	0.75	393.177	396.907	395.067	0	393.177	396.907	395.067	0
397.209	4	Aircraft1_70%_39.jpg	0	0.75	397.209	400.945	399.783	0	397.209	400.945	399.783	0
401.239	4	Aircraft2_70%_26.jpg	1	0.75	401.239	404.968	403.743	1	401.239	404.968	403.743	1
405.282	4	Aircraft1_70%_15.jpg	0	0.75	405.282	409.014	407.773	0	405.282	409.014	407.773	0
409.326	4	Aircraft2_70%_16.jpg	1	0.75	409.326	413.055	411.483	1	409.326	413.055	411.483	1
413.325	4	rest.jpg	NaN	NaN	413.325	417.06	417.325	NaN	413.325	417.06	417.325	NaN
417.309	4	rest.jpg	NaN	NaN	417.309	421.04	421.309	NaN	417.309	421.04	421.309	NaN
421.272	4	rest.jpg	NaN	NaN	421.272	425.006	425.272	NaN	421.272	425.006	425.272	NaN
425.33	4	Aircraft2_10%_4.jpg	1	0.1	425.33	429.059	427.066	1	425.33	429.059	427.066	1
429.37	4	Aircraft1_10%_43.jpg	0	0.1	429.37	433.099	431.419	0	429.37	433.099	431.419	0
433.414	4	Aircraft1_10%_9.jpg	0	0.1	433.414	437.145	435.852	0	433.414	437.145	435.852	0
437.433	4	Aircraft1_10%_11.jpg	0	0.1	437.433	441.164	439.449	0	437.433	441.164	439.449	0
441.442	4	Aircraft1_10%_50.jpg	0	0.1	441.442	445.174	442.802	0	441.442	445.174	442.802	0
445.462	4	rest.jpg	NaN	NaN	445.462	449.197	449.462	NaN	445.462	449.197	449.462	NaN
449.431	4	rest.jpg	NaN	NaN	449.431	453.16	453.431	NaN	449.431	453.16	453.431	NaN
453.409	4	rest.jpg	NaN	NaN	453.409	457.142	457.409	NaN	453.409	457.142	457.409	NaN
457.408	4	Aircraft1_90%_38.jpg	0	0.9	457.408	461.137	459.659	0	457.408	461.137	459.659	0
461.448	4	Aircraft2_90%_21.jpg	1	0.9	461.448	465.177	463.64	1	461.448	465.177	463.64	1
465.567	4	Aircraft1_90%_16.jpg	0	0.9	465.567	469.301	468.535	0	465.567	469.301	468.535	0
469.568	4	Aircraft1_90%_46.jpg	0	0.9	469.568	473.299	472.017	0	469.568	473.299	472.017	0
473.603	4	Aircraft2_90%_40.jpg	1	0.9	473.603	477.338	475.159	1	473.603	477.338	475.159	1
477.626	4	rest.jpg	NaN	NaN	477.626	481.355	481.626	NaN	477.626	481.355	481.626	NaN
481.603	4	rest.jpg	NaN	NaN	481.603	485.334	485.603	NaN	481.603	485.334	485.603	NaN
485.568	4	rest.jpg	NaN	NaN	485.568	489.299	489.568	NaN	485.568	489.299	489.568	NaN
489.598	4	Aircraft1_70%_36.jpg	0	0.75	489.598	493.332	492.269	0	489.598	493.332	492.269	0
493.604	4	Aircraft1_70%_35.jpg	0	0.75	493.604	497.333	495.899	0	493.604	497.333	495.899	0
497.639	4	Aircraft2_70%_3.jpg	1	0.75	497.639	501.369	499.256	1	497.639	501.369	499.256	1
501.681	4	Aircraft1_70%_5.jpg	0	0.75	501.681	505.412	504.492	0	501.681	505.412	504.492	0
505.713	4	Aircraft1_70%_48.jpg	0	0.75	505.713	509.446	509.713	0	505.713	509.446	509.713	0
509.717	4	rest.jpg	NaN	NaN	509.717	513.452	513.717	NaN	509.717	513.452	513.717	NaN
513.686	4	rest.jpg	NaN	NaN	513.686	517.422	517.686	NaN	513.686	517.422	517.686	NaN
517.715	4	rest.jpg	NaN	NaN	517.715	521.446	521.715	NaN	517.715	521.446	521.715	NaN
521.735	4	Aircraft2_10%_18.jpg	1	0.1	521.735	525.471	523.607	1	521.735	525.471	523.607	1
525.801	4	Aircraft1_10%_29.jpg	0	0.1	525.801	529.536	527.783	0	525.801	529.536	527.783	0
529.822	4	Aircraft2_10%_1.jpg	1	0.1	529.822	533.551	531.054	1	529.822	533.551	531.054	1
533.874	4	Aircraft1_10%_26.jpg	0	0.1	533.874	537.603	536.675	0	533.874	537.603	536.675	0
537.92	4	Aircraft2_10%_34.jpg	1	0.1	537.92	541.656	539.205	1	537.92	541.656	539.205	1
541.941	4	rest.jpg	NaN	NaN	541.941	545.676	545.941	NaN	541.941	545.676	545.941	NaN
545.925	4	rest.jpg	NaN	NaN	545.925	549.654	549.925	NaN	545.925	549.654	549.925	NaN
549.904	4	rest.jpg	NaN	NaN	549.904	553.633	553.904	NaN	549.904	553.633	553.904	NaN
553.91	4	Aircraft2_90%_30.jpg	1	0.9	553.91	557.645	555.924	1	553.91	557.645	555.924	1
557.916	4	Aircraft2_90%_27.jpg	1	0.9	557.916	561.645	560.04	1	557.916	561.645	560.04	1
561.945	4	Aircraft2_90%_50.jpg	1	0.9	561.945	565.683	564.512	1	561.945	565.683	564.512	1
565.951	4	Aircraft2_90%_29.jpg	1	0.9	565.951	569.684	567.779	1	565.951	569.684	567.779	1
569.99	4	Aircraft1_90%_6.jpg	0	0.9	569.99	573.724	572.318	0	569.99	573.724	572.318	0
573.994	4	rest.jpg	NaN	NaN	573.994	577.729	577.994	NaN	573.994	577.729	577.994	NaN
577.963	4	rest.jpg	NaN	NaN	577.963	581.699	581.963	NaN	577.963	581.699	581.963	NaN
581.933	4	rest.jpg	NaN	NaN	581.933	585.671	585.933	NaN	581.933	585.671	585.933	NaN
585.955	4	Aircraft2_70%_17.jpg	1	0.75	585.955	589.692	587.735	1	585.955	589.692	587.735	1
589.962	4	Aircraft2_70%_11.jpg	1	0.75	589.962	593.692	592.158	1	589.962	593.692	592.158	1
593.993	4	Aircraft1_70%_20.jpg	0	0.75	593.993	597.73	595.788	0	593.993	597.73	595.788	0
598.038	4	Aircraft2_70%_47.jpg	1	0.75	598.038	601.778	600.574	1	598.038	601.778	600.574	1
602.088	4	Aircraft2_70%_45.jpg	1	0.75	602.088	605.819	604.812	1	602.088	605.819	604.812	1
606.109	4	rest.jpg	NaN	NaN	606.109	609.84	610.109	NaN	606.109	609.84	610.109	NaN
610.076	4	rest.jpg	NaN	NaN	610.076	613.811	614.076	NaN	610.076	613.811	614.076	NaN
614.046	4	rest.jpg	NaN	NaN	614.046	617.782	618.046	NaN	614.046	617.782	618.046	NaN
618.096	4	Aircraft1_10%_32.jpg	0	0.1	618.096	621.825	620.176	0	618.096	621.825	620.176	0
622.135	4	Aircraft1_10%_49.jpg	0	0.1	622.135	625.866	623.731	0	622.135	625.866	623.731	0
626.156	4	Aircraft2_10%_22.jpg	1	0.1	626.156	629.891	627.77	1	626.156	629.891	627.77	1
630.164	4	Aircraft1_10%_34.jpg	0	0.1	630.164	633.895	632.31	0	630.164	633.895	632.31	0
634.233	4	Aircraft1_10%_14.jpg	0	0.1	634.233	637.967	637.217	0	634.233	637.967	637.217	0
638.252	4	rest.jpg	NaN	NaN	638.252	641.99	642.252	NaN	638.252	641.99	642.252	NaN
642.224	4	rest.jpg	NaN	NaN	642.224	645.953	646.224	NaN	642.224	645.953	646.224	NaN
646.189	4	rest.jpg	NaN	NaN	646.189	649.918	650.189	NaN	646.189	649.918	650.189	NaN
650.19	4	Aircraft1_90%_1.jpg	0	0.9	650.19	653.919	652.733	0	650.19	653.919	652.733	0
654.224	4	Aircraft1_90%_47.jpg	0	0.9	654.224	657.953	656.629	0	654.224	657.953	656.629	0
658.274	4	Aircraft1_90%_40.jpg	0	0.9	658.274	662.01	660.559	0	658.274	662.01	660.559	0
662.329	4	Aircraft1_90%_27.jpg	0	0.9	662.329	666.065	665.944	0	662.329	666.065	665.944	0
666.342	4	Aircraft2_90%_35.jpg	1	0.9	666.342	670.077	668.507	1	666.342	670.077	668.507	1
670.346	4	rest.jpg	NaN	NaN	670.346	674.079	674.346	NaN	670.346	674.079	674.346	NaN
674.323	4	rest.jpg	NaN	NaN	674.323	678.057	678.323	NaN	674.323	678.057	678.323	NaN
678.297	4	rest.jpg	NaN	NaN	678.297	682.026	682.297	NaN	678.297	682.026	682.297	NaN
682.301	4	Aircraft2_70%_23.jpg	1	0.75	682.301	686.031	686.301	1	682.301	686.031	686.301	1
686.362	4	Aircraft1_70%_28.jpg	0	0.75	686.362	690.097	687.66	0	686.362	690.097	687.66	0
690.372	4	Aircraft2_70%_13.jpg	1	0.75	690.372	694.106	691.612	1	690.372	694.106	691.612	1
694.412	4	Aircraft1_70%_45.jpg	0	0.75	694.412	698.141	695.996	0	694.412	698.141	695.996	0
698.428	4	Aircraft1_70%_37.jpg	0	0.75	698.428	702.162	700.023	0	698.428	702.162	700.023	0
702.446	4	rest.jpg	NaN	NaN	702.446	706.181	706.446	NaN	702.446	706.181	706.446	NaN
706.413	4	rest.jpg	NaN	NaN	706.413	710.147	710.413	NaN	706.413	710.147	710.413	NaN
710.397	4	rest.jpg	NaN	NaN	710.397	714.128	714.397	NaN	710.397	714.128	714.397	NaN
714.415	4	Aircraft1_10%_25.jpg	0	0.1	714.415	718.15	716.69	0	714.415	718.15	716.69	0
718.463	4	Aircraft2_10%_49.jpg	1	0.1	718.463	722.198	719.996	1	718.463	722.198	719.996	1
722.488	4	Aircraft2_10%_10.jpg	1	0.1	722.488	726.222	723.174	1	722.488	726.222	723.174	1
726.497	4	Aircraft2_10%_12.jpg	1	0.1	726.497	730.232	729.093	1	726.497	730.232	729.093	1
730.513	4	Aircraft2_10%_7.jpg	1	0.1	730.513	734.242	732.985	1	730.513	734.242	732.985	1
734.513	4	rest.jpg	NaN	NaN	734.513	738.244	738.513	NaN	734.513	738.244	738.513	NaN
738.492	4	rest.jpg	NaN	NaN	738.492	742.227	742.492	NaN	738.492	742.227	742.492	NaN
742.46	4	rest.jpg	NaN	NaN	742.46	746.189	746.46	NaN	742.46	746.189	746.46	NaN
746.458	4	Aircraft2_90%_17.jpg	1	0.9	746.458	750.187	748.631	1	746.458	750.187	748.631	1
750.489	4	Aircraft2_90%_11.jpg	1	0.9	750.489	754.223	752.863	1	750.489	754.223	752.863	1
754.503	4	Aircraft1_90%_20.jpg	0	0.9	754.503	758.237	757.266	0	754.503	758.237	757.266	0
758.505	4	Aircraft2_90%_47.jpg	1	0.9	758.505	762.236	760.998	1	758.505	762.236	760.998	1
762.518	4	Aircraft2_90%_45.jpg	1	0.9	762.518	766.249	765.219	1	762.518	766.249	765.219	1
766.521	4	rest.jpg	NaN	NaN	766.521	770.252	770.521	NaN	766.521	770.252	770.521	NaN
770.5	4	rest.jpg	NaN	NaN	770.5	774.228	774.5	NaN	770.5	774.228	774.5	NaN
774.46	4	rest.jpg	NaN	NaN	774.46	778.191	778.46	NaN	774.46	778.191	778.46	NaN
778.473	4	Aircraft1_70%_38.jpg	0	0.75	778.473	782.204	780.925	0	778.473	782.204	780.925	0
782.511	4	Aircraft2_70%_21.jpg	1	0.75	782.511	786.24	784.987	1	782.511	786.24	784.987	1
786.565	4	Aircraft1_70%_16.jpg	0	0.75	786.565	790.294	789.22	0	786.565	790.294	789.22	0
790.608	4	Aircraft1_70%_46.jpg	0	0.75	790.608	794.34	794.058	0	790.608	794.34	794.058	0
794.628	4	Aircraft2_70%_40.jpg	1	0.75	794.628	798.359	796.638	1	794.628	798.359	796.638	1
798.65	4	rest.jpg	NaN	NaN	798.65	802.381	802.65	NaN	798.65	802.381	802.65	NaN
802.629	4	rest.jpg	NaN	NaN	802.629	806.361	806.629	NaN	802.629	806.361	806.629	NaN
806.595	4	rest.jpg	NaN	NaN	806.595	810.325	810.595	NaN	806.595	810.325	810.595	NaN
810.652	4	Aircraft1_10%_3.jpg	0	0.1	810.652	814.387	813.086	0	810.652	814.387	813.086	0
814.697	4	Aircraft2_10%_28.jpg	1	0.1	814.697	818.426	817.531	1	814.697	818.426	817.531	1
818.703	4	Aircraft1_10%_24.jpg	0	0.1	818.703	822.434	821.195	0	818.703	822.434	821.195	0
822.767	4	Aircraft2_10%_39.jpg	1	0.1	822.767	826.499	825.642	1	822.767	826.499	825.642	1
826.77	4	Aircraft2_10%_8.jpg	1	0.1	826.77	830.499	829.338	1	826.77	830.499	829.338	1
830.784	4	rest.jpg	NaN	NaN	830.784	834.513	834.784	NaN	830.784	834.513	834.784	NaN
834.747	4	rest.jpg	NaN	NaN	834.747	838.476	838.747	NaN	834.747	838.476	838.747	NaN
838.71	4	rest.jpg	NaN	NaN	838.71	842.444	842.71	NaN	838.71	842.444	842.71	NaN
842.754	4	Aircraft1_90%_36.jpg	0	0.9	842.754	846.484	845.381	0	842.754	846.484	845.381	0
846.794	4	Aircraft1_90%_35.jpg	0	0.9	846.794	850.526	850.307	0	846.794	850.526	850.307	0
850.793	4	Aircraft2_90%_3.jpg	1	0.9	850.793	854.522	852.425	1	850.793	854.522	852.425	1
854.802	4	Aircraft1_90%_5.jpg	0	0.9	854.802	858.533	857.657	0	854.802	858.533	857.657	0
858.851	4	Aircraft1_90%_48.jpg	0	0.9	858.851	862.586	860.551	0	858.851	862.586	860.551	0
862.857	4	rest.jpg	NaN	NaN	862.857	866.591	866.857	NaN	862.857	866.591	866.857	NaN
866.825	4	rest.jpg	NaN	NaN	866.825	870.556	870.825	NaN	866.825	870.556	870.825	NaN
870.79	4	rest.jpg	NaN	NaN	870.79	874.526	874.79	NaN	870.79	874.526	874.79	NaN
874.802	4	Aircraft2_70%_30.jpg	1	0.75	874.802	878.531	876.582	1	874.802	878.531	876.582	1
878.806	4	Aircraft2_70%_27.jpg	1	0.75	878.806	882.539	880.376	1	878.806	882.539	880.376	1
882.807	4	Aircraft2_70%_50.jpg	1	0.75	882.807	886.537	886.807	1	882.807	886.537	886.807	1
886.819	4	Aircraft2_70%_29.jpg	1	0.75	886.819	890.548	889.285	1	886.819	890.548	889.285	1
890.864	4	Aircraft1_70%_6.jpg	0	0.75	890.864	894.6	892.299	0	890.864	894.6	892.299	0
894.887	4	rest.jpg	NaN	NaN	894.887	898.617	898.887	NaN	894.887	898.617	898.887	NaN
898.866	4	rest.jpg	NaN	NaN	898.866	902.6	902.866	NaN	898.866	902.6	902.866	NaN
902.85	4	rest.jpg	NaN	NaN	902.85	906.579	906.85	NaN	902.85	906.579	906.85	NaN
906.868	4	Aircraft2_10%_14.jpg	1	0.1	906.868	910.599	909.368	1	906.868	910.599	909.368	1
910.907	4	Aircraft2_10%_5.jpg	1	0.1	910.907	914.637	912.74	1	910.907	914.637	912.74	1
914.957	4	Aircraft2_10%_15.jpg	1	0.1	914.957	918.686	916.791	1	914.957	918.686	916.791	1
918.996	4	Aircraft2_10%_19.jpg	1	0.1	918.996	922.728	920.578	1	918.996	922.728	920.578	1
923.02	4	Aircraft1_10%_31.jpg	0	0.1	923.02	926.751	927.02	0	923.02	926.751	927.02	0
927.041	4	rest.jpg	NaN	NaN	927.041	930.773	931.041	NaN	927.041	930.773	931.041	NaN
931.022	4	rest.jpg	NaN	NaN	931.022	934.757	935.022	NaN	931.022	934.757	935.022	NaN
934.99	4	rest.jpg	NaN	NaN	934.99	938.72	938.99	NaN	934.99	938.72	938.99	NaN
939.035	4	Aircraft1_90%_2.jpg	0	0.9	939.035	942.77	941.383	0	939.035	942.77	941.383	0
943.039	4	Aircraft1_90%_39.jpg	0	0.9	943.039	946.768	944.184	0	943.039	946.768	944.184	0
947.035	4	Aircraft2_90%_26.jpg	1	0.9	947.035	950.765	949.379	1	947.035	950.765	949.379	1
951.044	4	Aircraft1_90%_15.jpg	0	0.9	951.044	954.773	953.082	0	951.044	954.773	953.082	0
955.063	4	Aircraft2_90%_16.jpg	1	0.9	955.063	958.797	956.845	1	955.063	958.797	956.845	1
959.082	4	rest.jpg	NaN	NaN	959.082	962.812	963.082	NaN	959.082	962.812	963.082	NaN
963.045	4	rest.jpg	NaN	NaN	963.045	966.783	967.045	NaN	963.045	966.783	967.045	NaN
967.015	4	rest.jpg	NaN	NaN	967.015	970.744	971.015	NaN	967.015	970.744	971.015	NaN
971.017	4	Aircraft1_70%_1.jpg	0	0.75	971.017	974.746	972.967	0	971.017	974.746	972.967	0
975.07	4	Aircraft1_70%_47.jpg	0	0.75	975.07	978.805	977.278	0	975.07	978.805	977.278	0
979.094	4	Aircraft1_70%_40.jpg	0	0.75	979.094	982.823	980.072	0	979.094	982.823	980.072	0
983.134	4	Aircraft1_70%_27.jpg	0	0.75	983.134	986.867	983.652	0	983.134	986.867	983.652	0
987.191	4	Aircraft2_70%_35.jpg	1	0.75	987.191	990.923	988.852	1	987.191	990.923	988.852	1
991.211	4	rest.jpg	NaN	NaN	991.211	994.945	995.211	NaN	991.211	994.945	995.211	NaN
995.193	4	rest.jpg	NaN	NaN	995.193	998.924	999.193	NaN	995.193	998.924	999.193	NaN
999.174	4	rest.jpg	NaN	NaN	999.174	1002.906	1003.174	NaN	999.174	1002.906	1003.174	NaN
