sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
46	1	1	1	40.02	4	Aircraft1_10%_2.jpg	0	0.1	40.02	43.753	41.461	0
46	1	1	2	44.083	4	Aircraft1_10%_39.jpg	0	0.1	44.083	47.812	45.237	0
46	1	1	3	48.124	4	Aircraft2_10%_26.jpg	1	0.1	48.124	51.855	48.983	1
46	1	1	4	52.148	4	Aircraft1_10%_15.jpg	0	0.1	52.148	55.88	53.356	0
46	1	1	5	56.208	4	Aircraft2_10%_16.jpg	1	0.1	56.208	59.941	57.223	1
46	1	1	6	60.212	4	rest.jpg	n/a	n/a	60.212	63.945	64.212	n/a
46	1	1	7	64.18	4	rest.jpg	n/a	n/a	64.18	67.912	68.18	n/a
46	1	1	8	68.148	4	rest.jpg	n/a	n/a	68.148	71.885	72.148	n/a
46	1	2	9	72.169	4	Aircraft2_90%_14.jpg	1	0.9	72.169	75.905	75.248	1
46	1	2	10	76.214	4	Aircraft2_90%_5.jpg	1	0.9	76.214	79.944	78.756	1
46	1	2	11	80.227	4	Aircraft2_90%_15.jpg	1	0.9	80.227	83.956	83.054	1
46	1	2	12	84.277	4	Aircraft2_90%_19.jpg	1	0.9	84.277	88.01	87.028	1
46	1	2	13	88.296	4	Aircraft1_90%_31.jpg	0	0.9	88.296	92.032	91.368	0
46	1	2	14	92.322	4	rest.jpg	n/a	n/a	92.322	96.058	96.322	n/a
46	1	2	15	96.303	4	rest.jpg	n/a	n/a	96.303	100.055	100.303	n/a
46	1	2	16	100.292	4	rest.jpg	n/a	n/a	100.292	104.024	104.292	n/a
46	1	3	17	104.304	4	Aircraft2_70%_4.jpg	1	0.75	104.304	108.04	105.614	1
46	1	3	18	108.487	4	Aircraft1_70%_43.jpg	0	0.75	108.487	112.219	109.908	0
46	1	3	19	112.541	4	Aircraft1_70%_9.jpg	0	0.75	112.541	116.273	114.88	0
46	1	3	20	116.582	4	Aircraft1_70%_11.jpg	0	0.75	116.582	120.312	120.03	0
46	1	3	21	120.637	4	Aircraft1_70%_50.jpg	0	0.75	120.637	124.372	123.308	0
46	1	3	22	124.656	4	rest.jpg	n/a	n/a	124.656	128.393	128.656	n/a
46	1	3	23	128.627	4	rest.jpg	n/a	n/a	128.627	132.357	132.627	n/a
46	1	3	24	132.602	4	rest.jpg	n/a	n/a	132.602	136.332	136.602	n/a
46	1	4	25	136.617	4	Aircraft1_10%_36.jpg	0	0.1	136.617	140.349	137.594	0
46	1	4	26	140.631	4	Aircraft1_10%_35.jpg	0	0.1	140.631	144.361	141.613	0
46	1	4	27	144.688	4	Aircraft2_10%_3.jpg	1	0.1	144.688	148.424	145.464	1
46	1	4	28	148.712	4	Aircraft1_10%_5.jpg	0	0.1	148.712	152.443	149.561	0
46	1	4	29	152.772	4	Aircraft1_10%_48.jpg	0	0.1	152.772	156.504	154.074	0
46	1	4	30	156.772	4	rest.jpg	n/a	n/a	156.772	160.505	160.772	n/a
46	1	4	31	160.756	4	rest.jpg	n/a	n/a	160.756	164.494	164.756	n/a
46	1	4	32	164.726	4	rest.jpg	n/a	n/a	164.726	168.459	168.726	n/a
46	1	5	33	168.988	4	Aircraft1_90%_3.jpg	0	0.9	168.988	172.721	170.574	0
46	1	5	34	173.004	4	Aircraft2_90%_28.jpg	1	0.9	173.004	176.738	175.766	1
46	1	5	35	177.041	4	Aircraft1_90%_24.jpg	0	0.9	177.041	180.772	179.273	0
46	1	5	36	181.077	4	Aircraft2_90%_39.jpg	1	0.9	181.077	184.812	183.258	1
46	1	5	37	185.126	4	Aircraft2_90%_8.jpg	1	0.9	185.126	188.856	187.056	1
46	1	5	38	189.143	4	rest.jpg	n/a	n/a	189.143	192.872	193.143	n/a
46	1	5	39	193.119	4	rest.jpg	n/a	n/a	193.119	196.852	197.119	n/a
46	1	5	40	197.087	4	rest.jpg	n/a	n/a	197.087	200.822	201.087	n/a
46	1	6	41	201.112	4	Aircraft2_70%_18.jpg	1	0.75	201.112	204.85	203.319	1
46	1	6	42	205.175	4	Aircraft1_70%_29.jpg	0	0.75	205.175	208.906	206.582	0
46	1	6	43	209.223	4	Aircraft2_70%_1.jpg	1	0.75	209.223	212.958	211.913	1
46	1	6	44	213.281	4	Aircraft1_70%_26.jpg	0	0.75	213.281	217.011	215.238	0
46	1	6	45	217.295	4	Aircraft2_70%_34.jpg	1	0.75	217.295	221.03	221.295	1
46	1	6	46	221.319	4	rest.jpg	n/a	n/a	221.319	225.052	225.319	n/a
46	1	6	47	225.299	4	rest.jpg	n/a	n/a	225.299	229.028	229.299	n/a
46	1	6	48	229.276	4	rest.jpg	n/a	n/a	229.276	233.011	233.276	n/a
46	1	7	49	233.303	4	Aircraft2_10%_17.jpg	1	0.1	233.303	237.033	235.137	1
46	1	7	50	237.338	4	Aircraft2_10%_11.jpg	1	0.1	237.338	241.068	238.696	1
46	1	7	51	241.39	4	Aircraft1_10%_20.jpg	0	0.1	241.39	245.127	242.341	0
46	1	7	52	245.439	4	Aircraft2_10%_47.jpg	1	0.1	245.439	249.171	246.316	1
46	1	7	53	249.466	4	Aircraft2_10%_45.jpg	1	0.1	249.466	253.202	250.291	1
