sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
58	1	1	1	40.013	4	Aircraft1_10%_2.jpg	0	0.1	40.013	43.75	41.856	0
58	1	1	2	44.088	4	Aircraft1_10%_39.jpg	0	0.1	44.088	47.823	44.982	0
58	1	1	3	48.114	4	Aircraft2_10%_26.jpg	1	0.1	48.114	51.844	49.337	1
58	1	1	4	52.144	4	Aircraft1_10%_15.jpg	0	0.1	52.144	55.875	53.147	0
58	1	1	5	56.167	4	Aircraft2_10%_16.jpg	1	0.1	56.167	59.899	57.271	1
58	1	1	6	60.172	4	rest.jpg	n/a	n/a	60.172	63.904	64.172	n/a
58	1	1	7	64.151	4	rest.jpg	n/a	n/a	64.151	67.887	68.151	n/a
58	1	1	8	68.127	4	rest.jpg	n/a	n/a	68.127	71.857	72.127	n/a
58	1	2	9	72.144	4	Aircraft2_90%_14.jpg	1	0.9	72.144	75.874	73.729	1
58	1	2	10	76.161	4	Aircraft2_90%_5.jpg	1	0.9	76.161	79.891	76.924	1
58	1	2	11	80.16	4	Aircraft2_90%_15.jpg	1	0.9	80.16	83.892	80.941	1
58	1	2	12	84.182	4	Aircraft2_90%_19.jpg	1	0.9	84.182	87.918	85.117	1
58	1	2	13	88.243	4	Aircraft1_90%_31.jpg	0	0.9	88.243	91.975	90.661	0
58	1	2	14	92.264	4	rest.jpg	n/a	n/a	92.264	95.994	96.264	n/a
58	1	2	15	96.246	4	rest.jpg	n/a	n/a	96.246	99.976	100.246	n/a
58	1	2	16	100.231	4	rest.jpg	n/a	n/a	100.231	103.963	104.231	n/a
58	1	3	17	104.238	4	Aircraft2_70%_4.jpg	1	0.75	104.238	107.971	105.467	1
58	1	3	18	108.257	4	Aircraft1_70%_43.jpg	0	0.75	108.257	111.989	109.084	0
58	1	3	19	112.265	4	Aircraft1_70%_9.jpg	0	0.75	112.265	116	113.521	0
58	1	3	20	116.325	4	Aircraft1_70%_11.jpg	0	0.75	116.325	120.06	117.916	0
58	1	3	21	120.349	4	Aircraft1_70%_50.jpg	0	0.75	120.349	124.081	122.116	0
58	1	3	22	124.365	4	rest.jpg	n/a	n/a	124.365	128.118	128.365	n/a
58	1	3	23	128.352	4	rest.jpg	n/a	n/a	128.352	132.089	132.352	n/a
58	1	3	24	132.336	4	rest.jpg	n/a	n/a	132.336	136.067	136.336	n/a
58	1	4	25	136.338	4	Aircraft1_10%_36.jpg	0	0.1	136.338	140.068	137.725	0
58	1	4	26	140.363	4	Aircraft1_10%_35.jpg	0	0.1	140.363	144.094	141.058	0
58	1	4	27	144.381	4	Aircraft2_10%_3.jpg	1	0.1	144.381	148.125	145.448	1
58	1	4	28	148.46	4	Aircraft1_10%_5.jpg	0	0.1	148.46	152.19	149.264	0
58	1	4	29	152.48	4	Aircraft1_10%_48.jpg	0	0.1	152.48	156.212	153.277	0
58	1	4	30	156.496	4	rest.jpg	n/a	n/a	156.496	160.232	160.496	n/a
58	1	4	31	160.469	4	rest.jpg	n/a	n/a	160.469	164.2	164.469	n/a
58	1	4	32	164.432	4	rest.jpg	n/a	n/a	164.432	168.175	168.432	n/a
58	1	5	33	168.459	4	Aircraft1_90%_3.jpg	0	0.9	168.459	172.194	170.077	0
58	1	5	34	172.461	4	Aircraft2_90%_28.jpg	1	0.9	172.461	176.191	173.527	1
58	1	5	35	176.473	4	Aircraft1_90%_24.jpg	0	0.9	176.473	180.209	177.461	0
58	1	5	36	180.52	4	Aircraft2_90%_39.jpg	1	0.9	180.52	184.255	181.63	1
58	1	5	37	184.544	4	Aircraft2_90%_8.jpg	1	0.9	184.544	188.281	186.958	1
58	1	5	38	188.551	4	rest.jpg	n/a	n/a	188.551	192.283	192.551	n/a
58	1	5	39	192.531	4	rest.jpg	n/a	n/a	192.531	196.262	196.531	n/a
58	1	5	40	196.497	4	rest.jpg	n/a	n/a	196.497	200.227	200.497	n/a
58	1	6	41	200.518	4	Aircraft2_70%_18.jpg	1	0.75	200.518	204.25	202.156	1
58	1	6	42	204.535	4	Aircraft1_70%_29.jpg	0	0.75	204.535	208.267	206.966	0
58	1	6	43	208.558	4	Aircraft2_70%_1.jpg	1	0.75	208.558	212.29	210.276	1
58	1	6	44	212.579	4	Aircraft1_70%_26.jpg	0	0.75	212.579	216.311	214.393	0
58	1	6	45	216.643	4	Aircraft2_70%_34.jpg	1	0.75	216.643	220.375	218.136	1
58	1	6	46	220.648	4	rest.jpg	n/a	n/a	220.648	224.385	224.648	n/a
58	1	6	47	224.644	4	rest.jpg	n/a	n/a	224.644	228.374	228.644	n/a
58	1	6	48	228.608	4	rest.jpg	n/a	n/a	228.608	232.345	232.608	n/a
58	1	7	49	232.624	4	Aircraft2_10%_17.jpg	1	0.1	232.624	236.362	233.51	1
58	1	7	50	236.636	4	Aircraft2_10%_11.jpg	1	0.1	236.636	240.373	237.844	1
58	1	7	51	240.704	4	Aircraft1_10%_20.jpg	0	0.1	240.704	244.45	241.416	0
58	1	7	52	244.723	4	Aircraft2_10%_47.jpg	1	0.1	244.723	248.453	246.266	1
58	1	7	53	248.772	4	Aircraft2_10%_45.jpg	1	0.1	248.772	252.51	250.201	1
58	1	7	54	252.791	4	rest.jpg	n/a	n/a	252.791	256.524	256.791	n/a
58	1	7	55	256.758	4	rest.jpg	n/a	n/a	256.758	260.49	260.758	n/a
58	1	7	56	260.734	4	rest.jpg	n/a	n/a	260.734	264.47	264.734	n/a
58	1	8	57	264.737	4	Aircraft1_90%_25.jpg	0	0.9	264.737	268.473	266.313	0
58	1	8	58	268.785	4	Aircraft2_90%_49.jpg	1	0.9	268.785	272.52	270.466	1
58	1	8	59	272.8	4	Aircraft2_90%_10.jpg	1	0.9	272.8	276.536	275.378	1
58	1	8	60	276.803	4	Aircraft2_90%_12.jpg	1	0.9	276.803	280.539	279.924	1
58	1	8	61	280.827	4	Aircraft2_90%_7.jpg	1	0.9	280.827	284.559	281.985	1
58	1	8	62	284.845	4	rest.jpg	n/a	n/a	284.845	288.577	288.845	n/a
58	1	8	63	288.827	4	rest.jpg	n/a	n/a	288.827	292.557	292.827	n/a
58	1	8	64	292.791	4	rest.jpg	n/a	n/a	292.791	296.526	296.791	n/a
58	1	9	65	296.811	4	Aircraft1_70%_32.jpg	0	0.75	296.811	300.546	298.127	0
58	1	9	66	300.878	4	Aircraft1_70%_49.jpg	0	0.75	300.878	304.608	301.944	0
58	1	9	67	304.931	4	Aircraft2_70%_22.jpg	1	0.75	304.931	308.666	305.786	1
58	1	9	68	308.955	4	Aircraft1_70%_34.jpg	0	0.75	308.955	312.686	310.34	0
58	1	9	69	312.973	4	Aircraft1_70%_14.jpg	0	0.75	312.973	316.709	316.186	0
58	1	9	70	316.979	4	rest.jpg	n/a	n/a	316.979	320.716	320.979	n/a
58	1	9	71	320.965	4	rest.jpg	n/a	n/a	320.965	324.7	324.965	n/a
58	1	9	72	324.934	4	rest.jpg	n/a	n/a	324.934	328.672	328.934	n/a
58	1	10	73	328.947	4	Aircraft1_10%_1.jpg	0	0.1	328.947	332.682	329.678	0
58	1	10	74	332.953	4	Aircraft1_10%_47.jpg	0	0.1	332.953	336.691	334.161	0
58	1	10	75	336.976	4	Aircraft1_10%_40.jpg	0	0.1	336.976	340.711	338.3	0
58	1	10	76	341.028	4	Aircraft1_10%_27.jpg	0	0.1	341.028	344.76	342.336	0
58	1	10	77	345.041	4	Aircraft2_10%_35.jpg	1	0.1	345.041	348.777	346.213	1
58	1	10	78	349.059	4	rest.jpg	n/a	n/a	349.059	352.795	353.059	n/a
58	1	10	79	353.028	4	rest.jpg	n/a	n/a	353.028	356.763	357.028	n/a
58	1	10	80	357.014	4	rest.jpg	n/a	n/a	357.014	360.747	361.014	n/a
58	1	11	81	361.028	4	Aircraft1_90%_32.jpg	0	0.9	361.028	364.758	362.025	0
58	1	11	82	365.025	4	Aircraft1_90%_49.jpg	0	0.9	365.025	368.755	366.519	0
