sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
39	1	1	1	39.993	4	Aircraft1_10%_2.jpg	0	0.1	39.993	43.725	41.257	0
39	1	1	2	44.007	4	Aircraft1_10%_39.jpg	0	0.1	44.007	47.745	45.529	0
39	1	1	3	48.021	4	Aircraft2_10%_26.jpg	1	0.1	48.021	51.752	49.535	1
39	1	1	4	52.043	4	Aircraft1_10%_15.jpg	0	0.1	52.043	55.776	53.653	0
39	1	1	5	56.064	4	Aircraft2_10%_16.jpg	1	0.1	56.064	59.796	57.804	1
39	1	1	6	60.079	4	rest.jpg	n/a	n/a	60.079	63.811	64.079	n/a
39	1	1	7	64.064	4	rest.jpg	n/a	n/a	64.064	67.8	68.064	n/a
39	1	1	8	68.056	4	rest.jpg	n/a	n/a	68.056	71.785	72.056	n/a
39	1	2	9	72.045	4	Aircraft2_90%_14.jpg	1	0.9	72.045	75.777	74.061	1
39	1	2	10	76.038	4	Aircraft2_90%_5.jpg	1	0.9	76.038	79.774	79.058	1
39	1	2	11	80.035	4	Aircraft2_90%_15.jpg	1	0.9	80.035	83.767	82.654	1
39	1	2	12	84.028	4	Aircraft2_90%_19.jpg	1	0.9	84.028	87.765	87.09	1
39	1	2	13	88.041	4	Aircraft1_90%_31.jpg	0	0.9	88.041	91.776	92.041	0
39	1	2	14	92.041	4	rest.jpg	n/a	n/a	92.041	95.774	96.041	n/a
39	1	2	15	96.019	4	rest.jpg	n/a	n/a	96.019	99.757	100.019	n/a
39	1	2	16	99.994	4	rest.jpg	n/a	n/a	99.994	103.732	103.994	n/a
39	1	3	17	104.022	4	Aircraft2_70%_4.jpg	1	0.75	104.022	107.752	106.527	1
39	1	3	18	108.017	4	Aircraft1_70%_43.jpg	0	0.75	108.017	111.75	109.565	0
39	1	3	19	112.019	4	Aircraft1_70%_9.jpg	0	0.75	112.019	115.75	116.019	0
39	1	3	20	116.032	4	Aircraft1_70%_11.jpg	0	0.75	116.032	119.765	117.507	0
39	1	3	21	120.053	4	Aircraft1_70%_50.jpg	0	0.75	120.053	123.783	123.335	0
39	1	3	22	124.077	4	rest.jpg	n/a	n/a	124.077	127.809	128.077	n/a
39	1	3	23	128.057	4	rest.jpg	n/a	n/a	128.057	131.789	132.057	n/a
39	1	3	24	132.038	4	rest.jpg	n/a	n/a	132.038	135.777	136.038	n/a
39	1	4	25	136.042	4	Aircraft1_10%_36.jpg	0	0.1	136.042	139.776	137.698	0
39	1	4	26	140.066	4	Aircraft1_10%_35.jpg	0	0.1	140.066	143.802	141.021	0
39	1	4	27	144.074	4	Aircraft2_10%_3.jpg	1	0.1	144.074	147.804	145.319	1
39	1	4	28	148.094	4	Aircraft1_10%_5.jpg	0	0.1	148.094	151.825	149.217	0
39	1	4	29	152.097	4	Aircraft1_10%_48.jpg	0	0.1	152.097	155.833	153.524	0
39	1	4	30	156.101	4	rest.jpg	n/a	n/a	156.101	159.836	160.101	n/a
39	1	4	31	160.075	4	rest.jpg	n/a	n/a	160.075	163.809	164.075	n/a
39	1	4	32	164.057	4	rest.jpg	n/a	n/a	164.057	167.787	168.057	n/a
39	1	5	33	168.071	4	Aircraft1_90%_3.jpg	0	0.9	168.071	171.801	170.561	0
39	1	5	34	172.063	4	Aircraft2_90%_28.jpg	1	0.9	172.063	175.798	174.718	1
39	1	5	35	176.083	4	Aircraft1_90%_24.jpg	0	0.9	176.083	179.815	177.646	0
39	1	5	36	180.075	4	Aircraft2_90%_39.jpg	1	0.9	180.075	183.808	183.605	1
39	1	5	37	184.069	4	Aircraft2_90%_8.jpg	1	0.9	184.069	187.805	186.885	1
39	1	5	38	188.07	4	rest.jpg	n/a	n/a	188.07	191.807	192.07	n/a
39	1	5	39	192.061	4	rest.jpg	n/a	n/a	192.061	195.796	196.061	n/a
39	1	5	40	196.047	4	rest.jpg	n/a	n/a	196.047	199.779	200.047	n/a
39	1	6	41	200.046	4	Aircraft2_70%_18.jpg	1	0.75	200.046	203.779	202.649	1
39	1	6	42	204.067	4	Aircraft1_70%_29.jpg	0	0.75	204.067	207.803	205.689	0
39	1	6	43	208.071	4	Aircraft2_70%_1.jpg	1	0.75	208.071	211.803	211.368	1
39	1	6	44	212.089	4	Aircraft1_70%_26.jpg	0	0.75	212.089	215.821	215.373	0
39	1	6	45	216.108	4	Aircraft2_70%_34.jpg	1	0.75	216.108	219.844	218.545	1
39	1	6	46	220.11	4	rest.jpg	n/a	n/a	220.11	223.84	224.11	n/a
39	1	6	47	224.071	4	rest.jpg	n/a	n/a	224.071	227.803	228.071	n/a
39	1	6	48	228.056	4	rest.jpg	n/a	n/a	228.056	231.792	232.056	n/a
39	1	7	49	232.058	4	Aircraft2_10%_17.jpg	1	0.1	232.058	235.788	233.418	1
39	1	7	50	236.076	4	Aircraft2_10%_11.jpg	1	0.1	236.076	239.806	237.787	1
39	1	7	51	240.096	4	Aircraft1_10%_20.jpg	0	0.1	240.096	243.829	241.604	0
39	1	7	52	244.119	4	Aircraft2_10%_47.jpg	1	0.1	244.119	247.853	245.867	1
39	1	7	53	248.138	4	Aircraft2_10%_45.jpg	1	0.1	248.138	251.868	249.712	1
39	1	7	54	252.132	4	rest.jpg	n/a	n/a	252.132	255.862	256.132	n/a
39	1	7	55	256.113	4	rest.jpg	n/a	n/a	256.113	259.845	260.113	n/a
39	1	7	56	260.078	4	rest.jpg	n/a	n/a	260.078	263.814	264.078	n/a
39	1	8	57	264.097	4	Aircraft1_90%_25.jpg	0	0.9	264.097	267.827	266.345	0
39	1	8	58	268.11	4	Aircraft2_90%_49.jpg	1	0.9	268.11	271.84	270.464	1
39	1	8	59	272.104	4	Aircraft2_90%_10.jpg	1	0.9	272.104	275.837	274.888	1
39	1	8	60	276.122	4	Aircraft2_90%_12.jpg	1	0.9	276.122	279.857	278.836	1
39	1	8	61	280.123	4	Aircraft2_90%_7.jpg	1	0.9	280.123	283.859	283.714	1
39	1	8	62	284.124	4	rest.jpg	n/a	n/a	284.124	287.859	288.124	n/a
39	1	8	63	288.105	4	rest.jpg	n/a	n/a	288.105	291.84	292.105	n/a
39	1	8	64	292.073	4	rest.jpg	n/a	n/a	292.073	295.804	296.073	n/a
39	1	9	65	296.069	4	Aircraft1_70%_32.jpg	0	0.75	296.069	299.801	297.502	0
39	1	9	66	300.069	4	Aircraft1_70%_49.jpg	0	0.75	300.069	303.799	301.272	0
39	1	9	67	304.062	4	Aircraft2_70%_22.jpg	1	0.75	304.062	307.794	305.252	1
