sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
52	2	1	1	40	4	Aircraft1_10%_17.jpg	0	0.1	40	43.732	40.889	0
52	2	1	2	44.003	4	Aircraft2_10%_42.jpg	1	0.1	44.003	47.735	44.588	1
52	2	1	3	48.037	4	Aircraft2_10%_44.jpg	1	0.1	48.037	51.769	48.848	1
52	2	1	4	52.084	4	Aircraft1_10%_10.jpg	0	0.1	52.084	55.818	53.15	0
52	2	1	5	56.132	4	Aircraft2_10%_25.jpg	1	0.1	56.132	59.863	56.731	1
52	2	1	6	60.129	4	rest.jpg	n/a	n/a	60.129	63.858	64.129	n/a
52	2	1	7	64.112	4	rest.jpg	n/a	n/a	64.112	67.841	68.112	n/a
52	2	1	8	68.076	4	rest.jpg	n/a	n/a	68.076	71.808	72.076	n/a
52	2	2	9	72.1	4	Aircraft1_90%_12.jpg	0	0.9	72.1	75.829	74.444	0
52	2	2	10	76.127	4	Aircraft2_90%_32.jpg	1	0.9	76.127	79.859	78.344	1
52	2	2	11	80.141	4	Aircraft2_90%_48.jpg	1	0.9	80.141	83.876	81.039	1
52	2	2	12	84.182	4	Aircraft1_90%_19.jpg	0	0.9	84.182	87.917	85.277	0
52	2	2	13	88.234	4	Aircraft1_90%_33.jpg	0	0.9	88.234	91.969	90.397	0
52	2	2	14	92.257	4	rest.jpg	n/a	n/a	92.257	95.986	96.257	n/a
52	2	2	15	96.237	4	rest.jpg	n/a	n/a	96.237	99.973	100.237	n/a
52	2	2	16	100.225	4	rest.jpg	n/a	n/a	100.225	103.961	104.225	n/a
52	2	3	17	104.285	4	Aircraft2_70%_33.jpg	1	0.75	104.285	108.023	106.169	1
52	2	3	18	108.333	4	Aircraft2_70%_38.jpg	1	0.75	108.333	112.068	109.261	1
52	2	3	19	112.37	4	Aircraft1_70%_30.jpg	0	0.75	112.37	116.104	113.787	0
52	2	3	20	116.396	4	Aircraft1_70%_41.jpg	0	0.75	116.396	120.126	118.389	0
52	2	3	21	120.43	4	Aircraft1_70%_18.jpg	0	0.75	120.43	124.165	122.109	0
52	2	3	22	124.435	4	rest.jpg	n/a	n/a	124.435	128.167	128.435	n/a
52	2	3	23	128.399	4	rest.jpg	n/a	n/a	128.399	132.132	132.399	n/a
52	2	3	24	132.366	4	rest.jpg	n/a	n/a	132.366	136.101	136.366	n/a
52	2	4	25	136.426	4	Aircraft2_10%_24.jpg	1	0.1	136.426	140.161	137.413	1
52	2	4	26	140.449	4	Aircraft2_10%_2.jpg	1	0.1	140.449	144.186	141.222	1
52	2	4	27	144.493	4	Aircraft2_10%_43.jpg	1	0.1	144.493	148.224	145.979	1
52	2	4	28	148.539	4	Aircraft2_10%_46.jpg	1	0.1	148.539	152.268	149.082	1
52	2	4	29	152.571	4	Aircraft1_10%_42.jpg	0	0.1	152.571	156.304	153.248	0
52	2	4	30	156.572	4	rest.jpg	n/a	n/a	156.572	160.301	160.572	n/a
52	2	4	31	160.533	4	rest.jpg	n/a	n/a	160.533	164.268	164.533	n/a
52	2	4	32	164.502	4	rest.jpg	n/a	n/a	164.502	168.237	168.502	n/a
52	2	5	33	168.544	4	Aircraft2_90%_9.jpg	1	0.9	168.544	172.275	171.084	1
52	2	5	34	172.589	4	Aircraft2_90%_6.jpg	1	0.9	172.589	176.32	174.213	1
52	2	5	35	176.604	4	Aircraft1_90%_23.jpg	0	0.9	176.604	180.339	179.815	0
52	2	5	36	180.636	4	Aircraft1_90%_21.jpg	0	0.9	180.636	184.365	183.184	0
52	2	5	37	184.644	4	Aircraft2_90%_36.jpg	1	0.9	184.644	188.376	185.54	1
52	2	5	38	188.664	4	rest.jpg	n/a	n/a	188.664	192.394	192.664	n/a
52	2	5	39	192.641	4	rest.jpg	n/a	n/a	192.641	196.373	196.641	n/a
52	2	5	40	196.606	4	rest.jpg	n/a	n/a	196.606	200.337	200.606	n/a
52	2	6	41	200.648	4	Aircraft2_70%_31.jpg	1	0.75	200.648	204.378	202.435	1
52	2	6	42	204.682	4	Aircraft1_70%_4.jpg	0	0.75	204.682	208.411	206.709	0
52	2	6	43	208.709	4	Aircraft2_70%_20.jpg	1	0.75	208.709	212.441	209.648	1
52	2	6	44	212.745	4	Aircraft1_70%_7.jpg	0	0.75	212.745	216.48	215.916	0
52	2	6	45	216.769	4	Aircraft1_70%_8.jpg	0	0.75	216.769	220.501	217.896	0
52	2	6	46	220.79	4	rest.jpg	n/a	n/a	220.79	224.525	224.79	n/a
52	2	6	47	224.759	4	rest.jpg	n/a	n/a	224.759	228.492	228.759	n/a
52	2	6	48	228.74	4	rest.jpg	n/a	n/a	228.74	232.472	232.74	n/a
52	2	7	49	232.8	4	Aircraft2_10%_31.jpg	1	0.1	232.8	236.535	233.702	1
52	2	7	50	236.852	4	Aircraft1_10%_4.jpg	0	0.1	236.852	240.581	237.781	0
52	2	7	51	240.851	4	Aircraft2_10%_20.jpg	1	0.1	240.851	244.582	241.634	1
52	2	7	52	244.894	4	Aircraft1_10%_7.jpg	0	0.1	244.894	248.629	245.622	0
52	2	7	53	248.92	4	Aircraft1_10%_8.jpg	0	0.1	248.92	252.651	249.713	0
52	2	7	54	252.923	4	rest.jpg	n/a	n/a	252.923	256.654	256.923	n/a
52	2	7	55	256.903	4	rest.jpg	n/a	n/a	256.903	260.632	260.903	n/a
52	2	7	56	260.866	4	rest.jpg	n/a	n/a	260.866	264.602	264.866	n/a
52	2	8	57	264.907	4	Aircraft2_90%_41.jpg	1	0.9	264.907	268.643	266.712	1
52	2	8	58	268.925	4	Aircraft1_90%_22.jpg	0	0.9	268.925	272.656	272.925	0
52	2	8	59	272.961	4	Aircraft1_90%_44.jpg	0	0.9	272.961	276.696	274.136	0
52	2	8	60	276.982	4	Aircraft1_90%_1.jpg	0	0.9	276.982	280.717	278.752	0
52	2	8	61	281	4	Aircraft2_90%_37.jpg	1	0.9	281	284.734	281.841	1
52	2	8	62	285.024	4	rest.jpg	n/a	n/a	285.024	288.761	289.024	n/a
52	2	8	63	289.01	4	rest.jpg	n/a	n/a	289.01	292.741	293.01	n/a
52	2	8	64	292.99	4	rest.jpg	n/a	n/a	292.99	296.725	296.99	n/a
52	2	9	65	297.01	4	Aircraft2_70%_41.jpg	1	0.75	297.01	300.743	298.109	1
52	2	9	66	301.049	4	Aircraft1_70%_22.jpg	0	0.75	301.049	304.783	301.878	0
52	2	9	67	305.059	4	Aircraft1_70%_44.jpg	0	0.75	305.059	308.795	306.232	0
52	2	9	68	309.084	4	Aircraft1_70%_1.jpg	0	0.75	309.084	312.82	310.233	0
52	2	9	69	313.094	4	Aircraft2_70%_37.jpg	1	0.75	313.094	316.825	314.135	1
52	2	9	70	317.106	4	rest.jpg	n/a	n/a	317.106	320.843	321.106	n/a
52	2	9	71	321.077	4	rest.jpg	n/a	n/a	321.077	324.806	325.077	n/a
52	2	9	72	325.058	4	rest.jpg	n/a	n/a	325.058	328.793	329.058	n/a
52	2	10	73	329.068	4	Aircraft2_10%_33.jpg	1	0.1	329.068	332.802	331.103	1
52	2	10	74	333.077	4	Aircraft2_10%_38.jpg	1	0.1	333.077	336.805	333.666	1
52	2	10	75	337.134	4	Aircraft1_10%_30.jpg	0	0.1	337.134	340.864	337.812	0
52	2	10	76	341.168	4	Aircraft1_10%_41.jpg	0	0.1	341.168	344.904	341.894	0
52	2	10	77	345.207	4	Aircraft1_10%_18.jpg	0	0.1	345.207	348.941	345.961	0
52	2	10	78	349.211	4	rest.jpg	n/a	n/a	349.211	352.947	353.211	n/a
52	2	10	79	353.197	4	rest.jpg	n/a	n/a	353.197	356.928	357.197	n/a
52	2	10	80	357.174	4	rest.jpg	n/a	n/a	357.174	360.91	361.174	n/a
52	2	11	81	361.188	4	Aircraft2_90%_23.jpg	1	0.9	361.188	364.92	364.161	1
52	2	11	82	365.236	4	Aircraft1_90%_28.jpg	0	0.9	365.236	368.965	366.207	0
52	2	11	83	369.233	4	Aircraft2_90%_13.jpg	1	0.9	369.233	372.967	370.581	1
52	2	11	84	373.281	4	Aircraft1_90%_45.jpg	0	0.9	373.281	377.015	374.23	0
52	2	11	85	377.329	4	Aircraft1_90%_37.jpg	0	0.9	377.329	381.058	378.659	0
52	2	11	86	381.345	4	rest.jpg	n/a	n/a	381.345	385.08	385.345	n/a
52	2	11	87	385.314	4	rest.jpg	n/a	n/a	385.314	389.043	389.314	n/a
52	2	11	88	389.277	4	rest.jpg	n/a	n/a	389.277	393.006	393.277	n/a
52	2	12	89	393.293	4	Aircraft1_70%_2.jpg	0	0.75	393.293	397.029	396.314	0
52	2	12	90	397.303	4	Aircraft1_70%_39.jpg	0	0.75	397.303	401.038	398.381	0
52	2	12	91	401.344	4	Aircraft2_70%_26.jpg	1	0.75	401.344	405.075	402.808	1
52	2	12	92	405.394	4	Aircraft1_70%_15.jpg	0	0.75	405.394	409.123	408.154	0
52	2	12	93	409.404	4	Aircraft2_70%_16.jpg	1	0.75	409.404	413.133	410.442	1
52	2	12	94	413.403	4	rest.jpg	n/a	n/a	413.403	417.132	417.403	n/a
52	2	12	95	417.379	4	rest.jpg	n/a	n/a	417.379	421.108	421.379	n/a
52	2	12	96	421.357	4	rest.jpg	n/a	n/a	421.357	425.09	425.357	n/a
52	2	13	97	425.383	4	Aircraft2_10%_4.jpg	1	0.1	425.383	429.119	426.285	1
52	2	13	98	429.41	4	Aircraft1_10%_43.jpg	0	0.1	429.41	433.139	430.119	0
52	2	13	99	433.424	4	Aircraft1_10%_9.jpg	0	0.1	433.424	437.16	434.246	0
52	2	13	100	437.493	4	Aircraft1_10%_11.jpg	0	0.1	437.493	441.223	438.365	0
52	2	13	101	441.54	4	Aircraft1_10%_50.jpg	0	0.1	441.54	445.273	442.312	0
52	2	13	102	445.541	4	rest.jpg	n/a	n/a	445.541	449.275	449.541	n/a
52	2	13	103	449.509	4	rest.jpg	n/a	n/a	449.509	453.239	453.509	n/a
52	2	13	104	453.488	4	rest.jpg	n/a	n/a	453.488	457.219	457.488	n/a
52	2	14	105	457.489	4	Aircraft1_90%_38.jpg	0	0.9	457.489	461.226	458.373	0
52	2	14	106	461.513	4	Aircraft2_90%_21.jpg	1	0.9	461.513	465.248	464.13	1
52	2	14	107	465.526	4	Aircraft1_90%_16.jpg	0	0.9	465.526	469.261	466.926	0
52	2	14	108	469.58	4	Aircraft1_90%_46.jpg	0	0.9	469.58	473.309	471.6	0
52	2	14	109	473.614	4	Aircraft2_90%_40.jpg	1	0.9	473.614	477.348	476.279	1
52	2	14	110	477.632	4	rest.jpg	n/a	n/a	477.632	481.369	481.632	n/a
52	2	14	111	481.602	4	rest.jpg	n/a	n/a	481.602	485.338	485.602	n/a
52	2	14	112	485.588	4	rest.jpg	n/a	n/a	485.588	489.319	489.588	n/a
52	2	15	113	489.622	4	Aircraft1_70%_36.jpg	0	0.75	489.622	493.353	491.125	0
52	2	15	114	493.657	4	Aircraft1_70%_35.jpg	0	0.75	493.657	497.391	496.565	0
52	2	15	115	497.694	4	Aircraft2_70%_3.jpg	1	0.75	497.694	501.429	498.57	1
52	2	15	116	501.745	4	Aircraft1_70%_5.jpg	0	0.75	501.745	505.474	503.219	0
52	2	15	117	505.768	4	Aircraft1_70%_48.jpg	0	0.75	505.768	509.505	507.93	0
