sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
24	2	1	1	39.998	4	Aircraft1_10%_17.jpg	0	0.1	39.998	43.736	41.099	0
24	2	1	2	44.028	4	Aircraft2_10%_42.jpg	1	0.1	44.028	47.766	45.099	1
24	2	1	3	48.059	4	Aircraft2_10%_44.jpg	1	0.1	48.059	51.793	48.754	1
24	2	1	4	52.089	4	Aircraft1_10%_10.jpg	0	0.1	52.089	55.821	53.506	0
24	2	1	5	56.114	4	Aircraft2_10%_25.jpg	1	0.1	56.114	59.846	56.922	1
24	2	1	6	60.12	4	rest.jpg	n/a	n/a	60.12	63.857	64.12	n/a
24	2	1	7	64.099	4	rest.jpg	n/a	n/a	64.099	67.835	68.099	n/a
24	2	1	8	68.086	4	rest.jpg	n/a	n/a	68.086	71.818	72.086	n/a
24	2	2	9	72.09	4	Aircraft1_90%_12.jpg	0	0.9	72.09	75.828	74.252	0
24	2	2	10	76.101	4	Aircraft2_90%_32.jpg	1	0.9	76.101	79.838	77.801	1
24	2	2	11	80.126	4	Aircraft2_90%_48.jpg	1	0.9	80.126	83.859	82.221	1
24	2	2	12	84.131	4	Aircraft1_90%_19.jpg	0	0.9	84.131	87.863	85.989	0
24	2	2	13	88.139	4	Aircraft1_90%_33.jpg	0	0.9	88.139	91.871	89.247	0
24	2	2	14	92.152	4	rest.jpg	n/a	n/a	92.152	95.889	96.152	n/a
24	2	2	15	96.137	4	rest.jpg	n/a	n/a	96.137	99.869	100.137	n/a
24	2	2	16	100.125	4	rest.jpg	n/a	n/a	100.125	103.856	104.125	n/a
24	2	3	17	104.132	4	Aircraft2_70%_33.jpg	1	0.75	104.132	107.87	105.582	1
24	2	3	18	108.174	4	Aircraft2_70%_38.jpg	1	0.75	108.174	111.906	109.185	1
24	2	3	19	112.201	4	Aircraft1_70%_30.jpg	0	0.75	112.201	115.935	113.031	0
24	2	3	20	116.243	4	Aircraft1_70%_41.jpg	0	0.75	116.243	119.979	117.675	0
24	2	3	21	120.272	4	Aircraft1_70%_18.jpg	0	0.75	120.272	124.002	121.023	0
24	2	3	22	124.282	4	rest.jpg	n/a	n/a	124.282	128.013	128.282	n/a
24	2	3	23	128.263	4	rest.jpg	n/a	n/a	128.263	131.997	132.263	n/a
24	2	3	24	132.245	4	rest.jpg	n/a	n/a	132.245	135.98	136.245	n/a
24	2	4	25	136.283	4	Aircraft2_10%_24.jpg	1	0.1	136.283	140.018	137.25	1
24	2	4	26	140.296	4	Aircraft2_10%_2.jpg	1	0.1	140.296	144.025	140.685	1
24	2	4	27	144.327	4	Aircraft2_10%_43.jpg	1	0.1	144.327	148.056	145.076	1
24	2	4	28	148.348	4	Aircraft2_10%_46.jpg	1	0.1	148.348	152.08	149.61	1
24	2	4	29	152.368	4	Aircraft1_10%_42.jpg	0	0.1	152.368	156.098	153.311	0
24	2	4	30	156.361	4	rest.jpg	n/a	n/a	156.361	160.09	160.361	n/a
24	2	4	31	160.325	4	rest.jpg	n/a	n/a	160.325	164.057	164.325	n/a
24	2	4	32	164.288	4	rest.jpg	n/a	n/a	164.288	168.022	168.288	n/a
24	2	5	33	168.296	4	Aircraft2_90%_9.jpg	1	0.9	168.296	172.03	171.025	1
24	2	5	34	172.299	4	Aircraft2_90%_6.jpg	1	0.9	172.299	176.028	173.899	1
24	2	5	35	176.298	4	Aircraft1_90%_23.jpg	0	0.9	176.298	180.029	178.054	0
24	2	5	36	180.298	4	Aircraft1_90%_21.jpg	0	0.9	180.298	184.032	182.681	0
24	2	5	37	184.302	4	Aircraft2_90%_36.jpg	1	0.9	184.302	188.031	185.607	1
24	2	5	38	188.295	4	rest.jpg	n/a	n/a	188.295	192.028	192.295	n/a
24	2	5	39	192.275	4	rest.jpg	n/a	n/a	192.275	196.012	196.275	n/a
24	2	5	40	196.25	4	rest.jpg	n/a	n/a	196.25	199.979	200.25	n/a
24	2	6	41	200.259	4	Aircraft2_70%_31.jpg	1	0.75	200.259	203.989	201.319	1
24	2	6	42	204.269	4	Aircraft1_70%_4.jpg	0	0.75	204.269	208.005	206.298	0
24	2	6	43	208.292	4	Aircraft2_70%_20.jpg	1	0.75	208.292	212.027	209.954	1
24	2	6	44	212.33	4	Aircraft1_70%_7.jpg	0	0.75	212.33	216.066	213.17	0
24	2	6	45	216.359	4	Aircraft1_70%_8.jpg	0	0.75	216.359	220.092	217.154	0
24	2	6	46	220.371	4	rest.jpg	n/a	n/a	220.371	224.099	224.371	n/a
24	2	6	47	224.329	4	rest.jpg	n/a	n/a	224.329	228.062	228.329	n/a
24	2	6	48	228.307	4	rest.jpg	n/a	n/a	228.307	232.035	232.307	n/a
24	2	7	49	232.338	4	Aircraft2_10%_31.jpg	1	0.1	232.338	236.069	233.065	1
24	2	7	50	236.369	4	Aircraft1_10%_4.jpg	0	0.1	236.369	240.103	237.141	0
24	2	7	51	240.386	4	Aircraft2_10%_20.jpg	1	0.1	240.386	244.12	241.094	1
24	2	7	52	244.41	4	Aircraft1_10%_7.jpg	0	0.1	244.41	248.145	245.227	0
24	2	7	53	248.433	4	Aircraft1_10%_8.jpg	0	0.1	248.433	252.163	249.78	0
24	2	7	54	252.438	4	rest.jpg	n/a	n/a	252.438	256.17	256.438	n/a
24	2	7	55	256.418	4	rest.jpg	n/a	n/a	256.418	260.152	260.418	n/a
24	2	7	56	260.382	4	rest.jpg	n/a	n/a	260.382	264.111	264.382	n/a
24	2	8	57	264.378	4	Aircraft2_90%_41.jpg	1	0.9	264.378	268.11	265.55	1
24	2	8	58	268.4	4	Aircraft1_90%_22.jpg	0	0.9	268.4	272.133	269.342	0
24	2	8	59	272.416	4	Aircraft1_90%_44.jpg	0	0.9	272.416	276.145	273.307	0
24	2	8	60	276.415	4	Aircraft1_90%_1.jpg	0	0.9	276.415	280.151	278.988	0
24	2	8	61	280.431	4	Aircraft2_90%_37.jpg	1	0.9	280.431	284.163	281.579	1
24	2	8	62	284.426	4	rest.jpg	n/a	n/a	284.426	288.157	288.426	n/a
24	2	8	63	288.389	4	rest.jpg	n/a	n/a	288.389	292.12	292.389	n/a
24	2	8	64	292.35	4	rest.jpg	n/a	n/a	292.35	296.085	296.35	n/a
24	2	9	65	296.367	4	Aircraft2_70%_41.jpg	1	0.75	296.367	300.102	297.242	1
24	2	9	66	300.378	4	Aircraft1_70%_22.jpg	0	0.75	300.378	304.11	301.306	0
24	2	9	67	304.402	4	Aircraft1_70%_44.jpg	0	0.75	304.402	308.137	305.395	0
24	2	9	68	308.414	4	Aircraft1_70%_1.jpg	0	0.75	308.414	312.146	309.305	0
24	2	9	69	312.42	4	Aircraft2_70%_37.jpg	1	0.75	312.42	316.157	313.261	1
24	2	9	70	316.433	4	rest.jpg	n/a	n/a	316.433	320.167	319.221	n/a
24	2	9	71	320.411	4	rest.jpg	n/a	n/a	320.411	324.14	324.411	n/a
24	2	9	72	324.375	4	rest.jpg	n/a	n/a	324.375	328.103	328.375	n/a
24	2	10	73	328.38	4	Aircraft2_10%_33.jpg	1	0.1	328.38	332.11	329.241	1
24	2	10	74	332.414	4	Aircraft2_10%_38.jpg	1	0.1	332.414	336.143	333.219	1
