sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
15	2	1	1	40.013	4	Aircraft1_10%_17.jpg	0	0.1	40.013	43.749	41.092	0
15	2	1	2	44.025	4	Aircraft2_10%_42.jpg	1	0.1	44.025	47.761	44.681	1
15	2	1	3	48.049	4	Aircraft2_10%_44.jpg	1	0.1	48.049	51.782	49.005	1
15	2	1	4	52.099	4	Aircraft1_10%_10.jpg	0	0.1	52.099	55.831	53.073	0
15	2	1	5	56.12	4	Aircraft2_10%_25.jpg	1	0.1	56.12	59.857	56.905	1
15	2	1	6	60.152	4	rest.jpg	n/a	n/a	60.152	63.89	64.152	n/a
15	2	1	7	64.137	4	rest.jpg	n/a	n/a	64.137	67.87	68.137	n/a
15	2	1	8	68.118	4	rest.jpg	n/a	n/a	68.118	71.851	72.118	n/a
15	2	2	9	72.17	4	Aircraft1_90%_12.jpg	0	0.9	72.17	75.909	74.084	0
15	2	2	10	76.179	4	Aircraft2_90%_32.jpg	1	0.9	76.179	79.914	78.416	1
15	2	2	11	80.239	4	Aircraft2_90%_48.jpg	1	0.9	80.239	83.971	81.222	1
15	2	2	12	84.241	4	Aircraft1_90%_19.jpg	0	0.9	84.241	87.972	85.347	0
15	2	2	13	88.276	4	Aircraft1_90%_33.jpg	0	0.9	88.276	92.008	90.208	0
15	2	2	14	92.3	4	rest.jpg	n/a	n/a	92.3	96.037	96.3	n/a
15	2	2	15	96.281	4	rest.jpg	n/a	n/a	96.281	100.013	100.281	n/a
15	2	2	16	100.248	4	rest.jpg	n/a	n/a	100.248	103.986	104.248	n/a
15	2	3	17	104.266	4	Aircraft2_70%_33.jpg	1	0.75	104.266	108.008	105.949	1
15	2	3	18	108.285	4	Aircraft2_70%_38.jpg	1	0.75	108.285	112.022	109.181	1
15	2	3	19	112.301	4	Aircraft1_70%_30.jpg	0	0.75	112.301	116.038	113.688	0
15	2	3	20	116.314	4	Aircraft1_70%_41.jpg	0	0.75	116.314	120.051	117.843	0
15	2	3	21	120.326	4	Aircraft1_70%_18.jpg	0	0.75	120.326	124.058	121.116	0
15	2	3	22	124.339	4	rest.jpg	n/a	n/a	124.339	128.076	128.339	n/a
15	2	3	23	128.308	4	rest.jpg	n/a	n/a	128.308	132.041	132.308	n/a
15	2	3	24	132.284	4	rest.jpg	n/a	n/a	132.284	136.016	136.284	n/a
15	2	4	25	136.308	4	Aircraft2_10%_24.jpg	1	0.1	136.308	140.046	137.34	1
15	2	4	26	140.369	4	Aircraft2_10%_2.jpg	1	0.1	140.369	144.108	141.377	1
15	2	4	27	144.419	4	Aircraft2_10%_43.jpg	1	0.1	144.419	148.157	145.439	1
15	2	4	28	148.46	4	Aircraft2_10%_46.jpg	1	0.1	148.46	152.192	149.343	1
