sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
50	1	1	1	40.003	4	Aircraft1_10%_2.jpg	0	0.1	40.003	43.737	41.387	0
50	1	1	2	44.017	4	Aircraft1_10%_39.jpg	0	0.1	44.017	47.751	46.55	0
50	1	1	3	48.015	4	Aircraft2_10%_26.jpg	1	0.1	48.015	51.746	50.729	1
50	1	1	4	52.034	4	Aircraft1_10%_15.jpg	0	0.1	52.034	55.765	53.516	0
50	1	1	5	56.034	4	Aircraft2_10%_16.jpg	1	0.1	56.034	59.77	58.331	1
50	1	1	6	60.033	4	rest.jpg	n/a	n/a	60.033	63.769	64.033	n/a
50	1	1	7	64.018	4	rest.jpg	n/a	n/a	64.018	67.752	68.018	n/a
50	1	1	8	67.997	4	rest.jpg	n/a	n/a	67.997	71.733	71.997	n/a
50	1	2	9	71.995	4	Aircraft2_90%_14.jpg	1	0.9	71.995	75.728	74.442	1
50	1	2	10	76.003	4	Aircraft2_90%_5.jpg	1	0.9	76.003	79.741	77.345	1
50	1	2	11	80.021	4	Aircraft2_90%_15.jpg	1	0.9	80.021	83.76	81.918	1
50	1	2	12	84.036	4	Aircraft2_90%_19.jpg	1	0.9	84.036	87.767	86.712	1
50	1	2	13	88.047	4	Aircraft1_90%_31.jpg	0	0.9	88.047	91.785	90.986	0
50	1	2	14	92.074	4	rest.jpg	n/a	n/a	92.074	95.805	96.074	n/a
50	1	2	15	96.059	4	rest.jpg	n/a	n/a	96.059	99.789	100.059	n/a
50	1	2	16	100.035	4	rest.jpg	n/a	n/a	100.035	103.772	104.035	n/a
50	1	3	17	104.047	4	Aircraft2_70%_4.jpg	1	0.75	104.047	107.782	106.106	1
50	1	3	18	108.047	4	Aircraft1_70%_43.jpg	0	0.75	108.047	111.78	110.199	0
50	1	3	19	112.069	4	Aircraft1_70%_9.jpg	0	0.75	112.069	115.806	114.609	0
50	1	3	20	116.091	4	Aircraft1_70%_11.jpg	0	0.75	116.091	119.821	119.084	0
50	1	3	21	120.109	4	Aircraft1_70%_50.jpg	0	0.75	120.109	123.844	122.375	0
50	1	3	22	124.126	4	rest.jpg	n/a	n/a	124.126	127.859	128.126	n/a
50	1	3	23	128.11	4	rest.jpg	n/a	n/a	128.11	131.84	132.11	n/a
50	1	3	24	132.075	4	rest.jpg	n/a	n/a	132.075	135.806	136.075	n/a
50	1	4	25	136.074	4	Aircraft1_10%_36.jpg	0	0.1	136.074	139.811	138.394	0
50	1	4	26	140.077	4	Aircraft1_10%_35.jpg	0	0.1	140.077	143.813	141.25	0
50	1	4	27	144.098	4	Aircraft2_10%_3.jpg	1	0.1	144.098	147.828	144.911	1
50	1	4	28	148.117	4	Aircraft1_10%_5.jpg	0	0.1	148.117	151.847	148.925	0
50	1	4	29	152.136	4	Aircraft1_10%_48.jpg	0	0.1	152.136	155.871	152.927	0
50	1	4	30	156.155	4	rest.jpg	n/a	n/a	156.155	159.885	160.155	n/a
50	1	4	31	160.136	4	rest.jpg	n/a	n/a	160.136	163.868	164.136	n/a
50	1	4	32	164.1	4	rest.jpg	n/a	n/a	164.1	167.836	168.1	n/a
50	1	5	33	168.101	4	Aircraft1_90%_3.jpg	0	0.9	168.101	171.837	169.723	0
50	1	5	34	172.118	4	Aircraft2_90%_28.jpg	1	0.9	172.118	175.854	175.093	1
50	1	5	35	176.137	4	Aircraft1_90%_24.jpg	0	0.9	176.137	179.867	178.775	0
50	1	5	36	180.152	4	Aircraft2_90%_39.jpg	1	0.9	180.152	183.887	183.02	1
50	1	5	37	184.149	4	Aircraft2_90%_8.jpg	1	0.9	184.149	187.882	186.758	1
50	1	5	38	188.167	4	rest.jpg	n/a	n/a	188.167	191.905	192.167	n/a
50	1	5	39	192.156	4	rest.jpg	n/a	n/a	192.156	195.891	196.156	n/a
50	1	5	40	196.147	4	rest.jpg	n/a	n/a	196.147	199.879	200.147	n/a
50	1	6	41	200.148	4	Aircraft2_70%_18.jpg	1	0.75	200.148	203.883	203.612	1
50	1	6	42	204.153	4	Aircraft1_70%_29.jpg	0	0.75	204.153	207.89	206.698	0
50	1	6	43	208.179	4	Aircraft2_70%_1.jpg	1	0.75	208.179	211.915	211.501	1
50	1	6	44	212.205	4	Aircraft1_70%_26.jpg	0	0.75	212.205	215.935	213.287	0
50	1	6	45	216.202	4	Aircraft2_70%_34.jpg	1	0.75	216.202	219.938	219.052	1
50	1	6	46	220.202	4	rest.jpg	n/a	n/a	220.202	223.932	224.202	n/a
50	1	6	47	224.167	4	rest.jpg	n/a	n/a	224.167	227.903	228.167	n/a
50	1	6	48	228.136	4	rest.jpg	n/a	n/a	228.136	231.865	232.136	n/a
50	1	7	49	232.151	4	Aircraft2_10%_17.jpg	1	0.1	232.151	235.886	233.875	1
50	1	7	50	236.177	4	Aircraft2_10%_11.jpg	1	0.1	236.177	239.908	236.853	1
50	1	7	51	240.178	4	Aircraft1_10%_20.jpg	0	0.1	240.178	243.913	241.074	0
50	1	7	52	244.203	4	Aircraft2_10%_47.jpg	1	0.1	244.203	247.933	244.928	1
50	1	7	53	248.219	4	Aircraft2_10%_45.jpg	1	0.1	248.219	251.948	248.871	1
50	1	7	54	252.235	4	rest.jpg	n/a	n/a	252.235	255.972	256.235	n/a
50	1	7	55	256.204	4	rest.jpg	n/a	n/a	256.204	259.937	260.204	n/a
50	1	7	56	260.168	4	rest.jpg	n/a	n/a	260.168	263.898	264.168	n/a
50	1	8	57	264.183	4	Aircraft1_90%_25.jpg	0	0.9	264.183	267.919	266.987	0
