onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix	stim_started_1	stim_stopped_1	key_time_1	key_fix_1
128.463	4	rest.jpg	NaN	NaN	128.463	132.193	132.463	NaN	128.463	132.193	132.463	NaN
132.427	4	rest.jpg	NaN	NaN	132.427	136.163	136.427	NaN	132.427	136.163	136.427	NaN
136.45	4	Aircraft1_10%_36.jpg	0	0.1	136.45	140.185	138.173	0	136.45	140.185	138.173	0
140.48	4	Aircraft1_10%_35.jpg	0	0.1	140.48	144.213	141.598	0	140.48	144.213	141.598	0
144.532	4	Aircraft2_10%_3.jpg	1	0.1	144.532	148.262	145.492	1	144.532	148.262	145.492	1
148.587	4	Aircraft1_10%_5.jpg	0	0.1	148.587	152.323	149.837	0	148.587	152.323	149.837	0
152.61	4	Aircraft1_10%_48.jpg	0	0.1	152.61	156.34	153.798	0	152.61	156.34	153.798	0
156.627	4	rest.jpg	NaN	NaN	156.627	160.362	160.627	NaN	156.627	160.362	160.627	NaN
160.611	4	rest.jpg	NaN	NaN	160.611	164.349	164.611	NaN	160.611	164.349	164.611	NaN
164.597	4	rest.jpg	NaN	NaN	164.597	168.332	168.597	NaN	164.597	168.332	168.597	NaN
168.622	4	Aircraft1_90%_3.jpg	0	0.9	168.622	172.36	170.51	0	168.622	172.36	170.51	0
172.646	4	Aircraft2_90%_28.jpg	1	0.9	172.646	176.383	176.024	1	172.646	176.383	176.024	1
176.664	4	Aircraft1_90%_24.jpg	0	0.9	176.664	180.396	177.829	0	176.664	180.396	177.829	0
180.678	4	Aircraft2_90%_39.jpg	1	0.9	180.678	184.416	182.514	1	180.678	184.416	182.514	1
184.7	4	Aircraft2_90%_8.jpg	1	0.9	184.7	188.437	186.016	1	184.7	188.437	186.016	1
188.724	4	rest.jpg	NaN	NaN	188.724	192.454	192.724	NaN	188.724	192.454	192.724	NaN
192.688	4	rest.jpg	NaN	NaN	192.688	196.424	196.688	NaN	192.688	196.424	196.688	NaN
196.658	4	rest.jpg	NaN	NaN	196.658	200.391	200.658	NaN	196.658	200.391	200.658	NaN
200.667	4	Aircraft2_70%_18.jpg	1	0.75	200.667	204.403	202.115	1	200.667	204.403	202.115	1
204.69	4	Aircraft1_70%_29.jpg	0	0.75	204.69	208.422	205.822	0	204.69	208.422	205.822	0
208.695	4	Aircraft2_70%_1.jpg	1	0.75	208.695	212.424	210.169	1	208.695	212.424	210.169	1
212.735	4	Aircraft1_70%_26.jpg	0	0.75	212.735	216.468	214.088	0	212.735	216.468	214.088	0
216.783	4	Aircraft2_70%_34.jpg	1	0.75	216.783	220.515	217.585	1	216.783	220.515	217.585	1
220.801	4	rest.jpg	NaN	NaN	220.801	224.536	224.801	NaN	220.801	224.536	224.801	NaN
224.77	4	rest.jpg	NaN	NaN	224.77	228.503	228.77	NaN	224.77	228.503	228.77	NaN
228.737	4	rest.jpg	NaN	NaN	228.737	232.474	232.737	NaN	228.737	232.474	232.737	NaN
232.761	4	Aircraft2_10%_17.jpg	1	0.1	232.761	236.491	234.402	1	232.761	236.491	234.402	1
236.782	4	Aircraft2_10%_11.jpg	1	0.1	236.782	240.517	237.737	1	236.782	240.517	237.737	1
240.815	4	Aircraft1_10%_20.jpg	0	0.1	240.815	244.545	241.88	0	240.815	244.545	241.88	0
244.855	4	Aircraft2_10%_47.jpg	1	0.1	244.855	248.589	245.774	1	244.855	248.589	245.774	1
248.911	4	Aircraft2_10%_45.jpg	1	0.1	248.911	252.641	249.73	1	248.911	252.641	249.73	1
252.924	4	rest.jpg	NaN	NaN	252.924	256.656	256.924	NaN	252.924	256.656	256.924	NaN
256.89	4	rest.jpg	NaN	NaN	256.89	260.62	260.89	NaN	256.89	260.62	260.89	NaN
260.867	4	rest.jpg	NaN	NaN	260.867	264.602	264.867	NaN	260.867	264.602	264.867	NaN
264.868	4	Aircraft1_90%_25.jpg	0	0.9	264.868	268.598	266.421	0	264.868	268.598	266.421	0
268.915	4	Aircraft2_90%_49.jpg	1	0.9	268.915	272.645	271.118	1	268.915	272.645	271.118	1
272.912	4	Aircraft2_90%_10.jpg	1	0.9	272.912	276.649	274.094	1	272.912	276.649	274.094	1
276.917	4	Aircraft2_90%_12.jpg	1	0.9	276.917	280.655	279.688	1	276.917	280.655	279.688	1
280.926	4	Aircraft2_90%_7.jpg	1	0.9	280.926	284.655	282.774	1	280.926	284.655	282.774	1
284.935	4	rest.jpg	NaN	NaN	284.935	288.666	288.935	NaN	284.935	288.666	288.935	NaN
288.914	4	rest.jpg	NaN	NaN	288.914	292.649	292.914	NaN	288.914	292.649	292.914	NaN
292.899	4	rest.jpg	NaN	NaN	292.899	296.629	296.899	NaN	292.899	296.629	296.899	NaN
296.916	4	Aircraft1_70%_32.jpg	0	0.75	296.916	300.646	298.447	0	296.916	300.646	298.447	0
300.963	4	Aircraft1_70%_49.jpg	0	0.75	300.963	304.698	301.739	0	300.963	304.698	301.739	0
305.005	4	Aircraft2_70%_22.jpg	1	0.75	305.005	308.735	307.386	1	305.005	308.735	307.386	1
309.025	4	Aircraft1_70%_34.jpg	0	0.75	309.025	312.76	311.31	0	309.025	312.76	311.31	0
313.111	4	Aircraft1_70%_14.jpg	0	0.75	313.111	316.846	315.625	0	313.111	316.846	315.625	0
317.116	4	rest.jpg	NaN	NaN	317.116	320.847	321.116	NaN	317.116	320.847	321.116	NaN
321.096	4	rest.jpg	NaN	NaN	321.096	324.832	325.096	NaN	321.096	324.832	325.096	NaN
325.064	4	rest.jpg	NaN	NaN	325.064	328.794	329.064	NaN	325.064	328.794	329.064	NaN
329.068	4	Aircraft1_10%_1.jpg	0	0.1	329.068	332.8	330.052	0	329.068	332.8	330.052	0
333.087	4	Aircraft1_10%_47.jpg	0	0.1	333.087	336.822	334.963	0	333.087	336.822	334.963	0
337.098	4	Aircraft1_10%_40.jpg	0	0.1	337.098	340.83	337.83	0	337.098	340.83	337.83	0
341.156	4	Aircraft1_10%_27.jpg	0	0.1	341.156	344.889	342.56	0	341.156	344.889	342.56	0
345.206	4	Aircraft2_10%_35.jpg	1	0.1	345.206	348.936	346.501	1	345.206	348.936	346.501	1
349.222	4	rest.jpg	NaN	NaN	349.222	352.954	353.222	NaN	349.222	352.954	353.222	NaN
353.194	4	rest.jpg	NaN	NaN	353.194	356.931	357.194	NaN	353.194	356.931	357.194	NaN
357.181	4	rest.jpg	NaN	NaN	357.181	360.913	361.181	NaN	357.181	360.913	361.181	NaN
361.18	4	Aircraft1_90%_32.jpg	0	0.9	361.18	364.915	364.062	0	361.18	364.915	364.062	0
365.199	4	Aircraft1_90%_49.jpg	0	0.9	365.199	368.937	366.699	0	365.199	368.937	366.699	0
369.361	4	Aircraft2_90%_22.jpg	1	0.9	369.361	373.093	372.236	1	369.361	373.093	372.236	1
373.376	4	Aircraft1_90%_34.jpg	0	0.9	373.376	377.112	376.185	0	373.376	377.112	376.185	0
377.421	4	Aircraft1_90%_14.jpg	0	0.9	377.421	381.153	380.499	0	377.421	381.153	380.499	0
381.441	4	rest.jpg	NaN	NaN	381.441	385.171	385.441	NaN	381.441	385.171	385.441	NaN
385.42	4	rest.jpg	NaN	NaN	385.42	389.155	389.42	NaN	385.42	389.155	389.42	NaN
389.39	4	rest.jpg	NaN	NaN	389.39	393.121	393.39	NaN	389.39	393.121	393.39	NaN
393.398	4	Aircraft2_70%_24.jpg	1	0.75	393.398	397.134	395.663	1	393.398	397.134	395.663	1
397.458	4	Aircraft2_70%_2.jpg	1	0.75	397.458	401.19	400.173	1	397.458	401.19	400.173	1
401.483	4	Aircraft2_70%_43.jpg	1	0.75	401.483	405.22	404.68	1	401.483	405.22	404.68	1
405.536	4	Aircraft2_70%_46.jpg	1	0.75	405.536	409.273	409.536	1	405.536	409.273	409.536	1
409.591	4	Aircraft1_70%_42.jpg	0	0.75	409.591	413.327	409.861	0	409.591	413.327	409.861	0
413.615	4	rest.jpg	NaN	NaN	413.615	417.345	417.615	NaN	413.615	417.345	417.615	NaN
417.579	4	rest.jpg	NaN	NaN	417.579	421.312	421.579	NaN	417.579	421.312	421.579	NaN
421.562	4	rest.jpg	NaN	NaN	421.562	425.297	425.562	NaN	421.562	425.297	425.562	NaN
425.572	4	Aircraft2_10%_30.jpg	1	0.1	425.572	429.308	426.749	1	425.572	429.308	426.749	1
429.59	4	Aircraft2_10%_27.jpg	1	0.1	429.59	433.32	431.077	1	429.59	433.32	431.077	1
433.604	4	Aircraft2_10%_50.jpg	1	0.1	433.604	437.339	434.758	1	433.604	437.339	434.758	1
437.669	4	Aircraft2_10%_29.jpg	1	0.1	437.669	441.404	438.566	1	437.669	441.404	438.566	1
441.693	4	Aircraft1_10%_6.jpg	0	0.1	441.693	445.424	442.311	0	441.693	445.424	442.311	0
445.706	4	rest.jpg	NaN	NaN	445.706	449.443	449.706	NaN	445.706	449.443	449.706	NaN
449.687	4	rest.jpg	NaN	NaN	449.687	453.417	453.687	NaN	449.687	453.417	453.687	NaN
453.666	4	rest.jpg	NaN	NaN	453.666	457.398	457.666	NaN	453.666	457.398	457.666	NaN
457.937	4	Aircraft2_90%_18.jpg	1	0.9	457.937	461.672	460.062	1	457.937	461.672	460.062	1
461.958	4	Aircraft1_90%_29.jpg	0	0.9	461.958	465.695	462.811	0	461.958	465.695	462.811	0
465.966	4	Aircraft2_90%_1.jpg	1	0.9	465.966	469.704	467.255	1	465.966	469.704	467.255	1
469.982	4	Aircraft1_90%_26.jpg	0	0.9	469.982	473.72	472.016	0	469.982	473.72	472.016	0
473.99	4	Aircraft2_90%_34.jpg	1	0.9	473.99	477.724	475.869	1	473.99	477.724	475.869	1
477.994	4	rest.jpg	NaN	NaN	477.994	481.728	481.994	NaN	477.994	481.728	481.994	NaN
481.977	4	rest.jpg	NaN	NaN	481.977	485.71	485.977	NaN	481.977	485.71	485.977	NaN
485.944	4	rest.jpg	NaN	NaN	485.944	489.679	489.944	NaN	485.944	489.679	489.944	NaN
489.971	4	Aircraft1_70%_17.jpg	0	0.75	489.971	493.706	491.295	0	489.971	493.706	491.295	0
493.979	4	Aircraft2_70%_42.jpg	1	0.75	493.979	497.716	495.213	1	493.979	497.716	495.213	1
498.006	4	Aircraft2_70%_44.jpg	1	0.75	498.006	501.738	499.132	1	498.006	501.738	499.132	1
502.025	4	Aircraft1_70%_10.jpg	0	0.75	502.025	505.762	503.674	0	502.025	505.762	503.674	0
506.09	4	Aircraft2_70%_25.jpg	1	0.75	506.09	509.82	508.04	1	506.09	509.82	508.04	1
510.092	4	rest.jpg	NaN	NaN	510.092	513.825	514.092	NaN	510.092	513.825	514.092	NaN
514.078	4	rest.jpg	NaN	NaN	514.078	517.808	518.078	NaN	514.078	517.808	518.078	NaN
518.046	4	rest.jpg	NaN	NaN	518.046	521.776	522.046	NaN	518.046	521.776	522.046	NaN
522.077	4	Aircraft1_10%_38.jpg	0	0.1	522.077	525.814	522.871	0	522.077	525.814	522.871	0
526.139	4	Aircraft2_10%_21.jpg	1	0.1	526.139	529.87	527.577	1	526.139	529.87	527.577	1
530.162	4	Aircraft1_10%_16.jpg	0	0.1	530.162	533.893	531.024	0	530.162	533.893	531.024	0
534.237	4	Aircraft1_10%_46.jpg	0	0.1	534.237	537.97	535.436	0	534.237	537.97	535.436	0
538.253	4	Aircraft2_10%_40.jpg	1	0.1	538.253	541.988	539.141	1	538.253	541.988	539.141	1
542.27	4	rest.jpg	NaN	NaN	542.27	546.01	546.27	NaN	542.27	546.01	546.27	NaN
546.243	4	rest.jpg	NaN	NaN	546.243	549.976	550.243	NaN	546.243	549.976	550.243	NaN
550.228	4	rest.jpg	NaN	NaN	550.228	553.965	554.228	NaN	550.228	553.965	554.228	NaN
554.25	4	Aircraft2_90%_4.jpg	1	0.9	554.25	557.983	555.465	1	554.25	557.983	555.465	1
558.288	4	Aircraft1_90%_43.jpg	0	0.9	558.288	562.021	559.722	0	558.288	562.021	559.722	0
562.344	4	Aircraft1_90%_9.jpg	0	0.9	562.344	566.076	565.025	0	562.344	566.076	565.025	0
566.386	4	Aircraft1_90%_11.jpg	0	0.9	566.386	570.115	568.503	0	566.386	570.115	568.503	0
570.396	4	Aircraft1_90%_50.jpg	0	0.9	570.396	574.131	573.101	0	570.396	574.131	573.101	0
574.4	4	rest.jpg	NaN	NaN	574.4	578.13	578.4	NaN	574.4	578.13	578.4	NaN
578.378	4	rest.jpg	NaN	NaN	578.378	582.108	582.378	NaN	578.378	582.108	582.378	NaN
582.346	4	rest.jpg	NaN	NaN	582.346	586.083	586.346	NaN	582.346	586.083	586.346	NaN
586.401	4	Aircraft1_70%_12.jpg	0	0.75	586.401	590.136	588.174	0	586.401	590.136	588.174	0
590.433	4	Aircraft2_70%_32.jpg	1	0.75	590.433	594.166	592.056	1	590.433	594.166	592.056	1
594.436	4	Aircraft2_70%_48.jpg	1	0.75	594.436	598.166	596.265	1	594.436	598.166	596.265	1
598.458	4	Aircraft1_70%_19.jpg	0	0.75	598.458	602.188	600.224	0	598.458	602.188	600.224	0
602.474	4	Aircraft1_70%_33.jpg	0	0.75	602.474	606.208	604.974	0	602.474	606.208	604.974	0
606.493	4	rest.jpg	NaN	NaN	606.493	610.224	610.493	NaN	606.493	610.224	610.493	NaN
610.456	4	rest.jpg	NaN	NaN	610.456	614.191	614.456	NaN	610.456	614.191	614.456	NaN
614.438	4	rest.jpg	NaN	NaN	614.438	618.174	618.438	NaN	614.438	618.174	618.438	NaN
618.449	4	Aircraft2_10%_23.jpg	1	0.1	618.449	622.181	619.619	1	618.449	622.181	619.619	1
622.492	4	Aircraft1_10%_28.jpg	0	0.1	622.492	626.222	623.394	0	622.492	626.222	623.394	0
626.513	4	Aircraft2_10%_13.jpg	1	0.1	626.513	630.25	627.981	1	626.513	630.25	627.981	1
630.538	4	Aircraft1_10%_45.jpg	0	0.1	630.538	634.271	631.315	0	630.538	634.271	631.315	0
634.563	4	Aircraft1_10%_37.jpg	0	0.1	634.563	638.295	635.333	0	634.563	638.295	635.333	0
638.582	4	rest.jpg	NaN	NaN	638.582	642.311	642.582	NaN	638.582	642.311	642.582	NaN
642.547	4	rest.jpg	NaN	NaN	642.547	646.282	646.547	NaN	642.547	646.282	646.547	NaN
646.515	4	rest.jpg	NaN	NaN	646.515	650.25	650.515	NaN	646.515	650.25	650.515	NaN
650.519	4	Aircraft2_90%_33.jpg	1	0.9	650.519	654.255	652.452	1	650.519	654.255	652.452	1
654.526	4	Aircraft2_90%_38.jpg	1	0.9	654.526	658.256	655.518	1	654.526	658.256	655.518	1
658.573	4	Aircraft1_90%_30.jpg	0	0.9	658.573	662.306	660.693	0	658.573	662.306	660.693	0
662.626	4	Aircraft1_90%_41.jpg	0	0.9	662.626	666.357	665.065	0	662.626	666.357	665.065	0
666.625	4	Aircraft1_90%_18.jpg	0	0.9	666.625	670.361	668.414	0	666.625	670.361	668.414	0
670.648	4	rest.jpg	NaN	NaN	670.648	674.384	674.648	NaN	670.648	674.384	674.648	NaN
674.618	4	rest.jpg	NaN	NaN	674.618	678.353	678.618	NaN	674.618	678.353	678.618	NaN
678.586	4	rest.jpg	NaN	NaN	678.586	682.318	682.586	NaN	678.586	682.318	682.586	NaN
682.612	4	Aircraft2_70%_9.jpg	1	0.75	682.612	686.348	684.174	1	682.612	686.348	684.174	1
686.618	4	Aircraft2_70%_6.jpg	1	0.75	686.618	690.35	688.771	1	686.618	690.35	688.771	1
690.635	4	Aircraft1_70%_23.jpg	0	0.75	690.635	694.365	691.884	0	690.635	694.365	691.884	0
694.696	4	Aircraft1_70%_21.jpg	0	0.75	694.696	698.426	695.744	0	694.696	698.426	695.744	0
698.745	4	Aircraft2_70%_36.jpg	1	0.75	698.745	702.477	699.989	1	698.745	702.477	699.989	1
702.752	4	rest.jpg	NaN	NaN	702.752	706.485	706.752	NaN	702.752	706.485	706.752	NaN
706.735	4	rest.jpg	NaN	NaN	706.735	710.469	710.735	NaN	706.735	710.469	710.735	NaN
710.711	4	rest.jpg	NaN	NaN	710.711	714.44	714.711	NaN	710.711	714.44	714.711	NaN
714.731	4	Aircraft2_10%_41.jpg	1	0.1	714.731	718.461	715.872	1	714.731	718.461	715.872	1
718.78	4	Aircraft1_10%_22.jpg	0	0.1	718.78	722.512	719.59	0	718.78	722.512	719.59	0
722.837	4	Aircraft1_10%_44.jpg	0	0.1	722.837	726.572	723.744	0	722.837	726.572	723.744	0
726.859	4	Aircraft1_10%_1.jpg	0	0.1	726.859	730.591	727.438	0	726.859	730.591	727.438	0
730.876	4	Aircraft2_10%_37.jpg	1	0.1	730.876	734.608	731.562	1	730.876	734.608	731.562	1
734.879	4	rest.jpg	NaN	NaN	734.879	738.609	738.879	NaN	734.879	738.609	738.879	NaN
738.843	4	rest.jpg	NaN	NaN	738.843	742.578	742.843	NaN	738.843	742.578	742.843	NaN
742.812	4	rest.jpg	NaN	NaN	742.812	746.545	746.812	NaN	742.812	746.545	746.812	NaN
746.83	4	Aircraft2_90%_31.jpg	1	0.9	746.83	750.568	748.167	1	746.83	750.568	748.167	1
750.849	4	Aircraft1_90%_4.jpg	0	0.9	750.849	754.58	752.929	0	750.849	754.58	752.929	0
754.925	4	Aircraft2_90%_20.jpg	1	0.9	754.925	758.655	756.401	1	754.925	758.655	756.401	1
758.939	4	Aircraft1_90%_7.jpg	0	0.9	758.939	762.669	760.998	0	758.939	762.669	760.998	0
762.957	4	Aircraft1_90%_8.jpg	0	0.9	762.957	766.693	764.241	0	762.957	766.693	764.241	0
766.963	4	rest.jpg	NaN	NaN	766.963	770.693	770.963	NaN	766.963	770.693	770.963	NaN
770.927	4	rest.jpg	NaN	NaN	770.927	774.662	774.927	NaN	770.927	774.662	774.927	NaN
774.907	4	rest.jpg	NaN	NaN	774.907	778.638	778.907	NaN	774.907	778.638	778.907	NaN
778.928	4	Aircraft2_70%_14.jpg	1	0.75	778.928	782.665	779.953	1	778.928	782.665	779.953	1
782.984	4	Aircraft2_70%_5.jpg	1	0.75	782.984	786.716	784.151	1	782.984	786.716	784.151	1
787.003	4	Aircraft2_70%_15.jpg	1	0.75	787.003	790.739	789.208	1	787.003	790.739	789.208	1
791.021	4	Aircraft2_70%_19.jpg	1	0.75	791.021	794.758	791.842	1	791.021	794.758	791.842	1
795.032	4	Aircraft1_70%_31.jpg	0	0.75	795.032	798.764	795.968	0	795.032	798.764	795.968	0
799.035	4	rest.jpg	NaN	NaN	799.035	802.766	803.035	NaN	799.035	802.766	803.035	NaN
803	4	rest.jpg	NaN	NaN	803	806.733	807	NaN	803	806.733	807	NaN
806.977	4	rest.jpg	NaN	NaN	806.977	810.709	810.977	NaN	806.977	810.709	810.977	NaN
811.002	4	Aircraft2_10%_9.jpg	1	0.1	811.002	814.734	812.006	1	811.002	814.734	812.006	1
815.051	4	Aircraft2_10%_6.jpg	1	0.1	815.051	818.788	816.138	1	815.051	818.788	816.138	1
819.111	4	Aircraft1_10%_23.jpg	0	0.1	819.111	822.844	819.968	0	819.111	822.844	819.968	0
823.132	4	Aircraft1_10%_21.jpg	0	0.1	823.132	826.863	823.839	0	823.132	826.863	823.839	0
827.177	4	Aircraft2_10%_36.jpg	1	0.1	827.177	830.907	827.83	1	827.177	830.907	827.83	1
831.189	4	rest.jpg	NaN	NaN	831.189	834.919	835.189	NaN	831.189	834.919	835.189	NaN
835.154	4	rest.jpg	NaN	NaN	835.154	838.886	839.154	NaN	835.154	838.886	839.154	NaN
839.121	4	rest.jpg	NaN	NaN	839.121	842.853	843.121	NaN	839.121	842.853	843.121	NaN
843.121	4	Aircraft2_90%_24.jpg	1	0.9	843.121	846.854	845.427	1	843.121	846.854	845.427	1
847.137	4	Aircraft2_90%_2.jpg	1	0.9	847.137	850.867	848.823	1	847.137	850.867	848.823	1
851.152	4	Aircraft2_90%_43.jpg	1	0.9	851.152	854.881	853.138	1	851.152	854.881	853.138	1
855.191	4	Aircraft2_90%_46.jpg	1	0.9	855.191	858.926	856.741	1	855.191	858.926	856.741	1
859.243	4	Aircraft1_90%_42.jpg	0	0.9	859.243	862.978	860.693	0	859.243	862.978	860.693	0
863.257	4	rest.jpg	NaN	NaN	863.257	866.987	867.257	NaN	863.257	866.987	867.257	NaN
867.219	4	rest.jpg	NaN	NaN	867.219	870.949	871.219	NaN	867.219	870.949	871.219	NaN
871.183	4	rest.jpg	NaN	NaN	871.183	874.916	875.183	NaN	871.183	874.916	875.183	NaN
875.229	4	Aircraft1_70%_3.jpg	0	0.75	875.229	878.961	877.941	0	875.229	878.961	877.941	0
879.249	4	Aircraft2_70%_28.jpg	1	0.75	879.249	882.982	880.64	1	879.249	882.982	880.64	1
883.258	4	Aircraft1_70%_24.jpg	0	0.75	883.258	886.988	884.229	0	883.258	886.988	884.229	0
887.317	4	Aircraft2_70%_39.jpg	1	0.75	887.317	891.052	888.897	1	887.317	891.052	888.897	1
891.324	4	Aircraft2_70%_8.jpg	1	0.75	891.324	895.054	892.378	1	891.324	895.054	892.378	1
895.34	4	rest.jpg	NaN	NaN	895.34	899.072	899.34	NaN	895.34	899.072	899.34	NaN
899.305	4	rest.jpg	NaN	NaN	899.305	903.035	903.305	NaN	899.305	903.035	903.305	NaN
903.269	4	rest.jpg	NaN	NaN	903.269	907.004	907.269	NaN	903.269	907.004	907.269	NaN
907.274	4	Aircraft1_10%_12.jpg	0	0.1	907.274	911.005	908.004	0	907.274	911.005	908.004	0
911.292	4	Aircraft2_10%_32.jpg	1	0.1	911.292	915.022	912.011	1	911.292	915.022	912.011	1
915.317	4	Aircraft2_10%_48.jpg	1	0.1	915.317	919.053	916.039	1	915.317	919.053	916.039	1
919.342	4	Aircraft1_10%_19.jpg	0	0.1	919.342	923.072	920.11	0	919.342	923.072	920.11	0
923.361	4	Aircraft1_10%_33.jpg	0	0.1	923.361	927.095	924.179	0	923.361	927.095	924.179	0
927.379	4	rest.jpg	NaN	NaN	927.379	931.112	931.379	NaN	927.379	931.112	931.379	NaN
931.361	4	rest.jpg	NaN	NaN	931.361	935.092	935.361	NaN	931.361	935.092	935.361	NaN
935.326	4	rest.jpg	NaN	NaN	935.326	939.061	939.326	NaN	935.326	939.061	939.326	NaN
939.349	4	Aircraft1_90%_17.jpg	0	0.9	939.349	943.081	940.64	0	939.349	943.081	940.64	0
943.401	4	Aircraft2_90%_42.jpg	1	0.9	943.401	947.134	945.588	1	943.401	947.134	945.588	1
947.442	4	Aircraft2_90%_44.jpg	1	0.9	947.442	951.174	948.179	1	947.442	951.174	948.179	1
951.459	4	Aircraft1_90%_10.jpg	0	0.9	951.459	955.19	952.197	0	951.459	955.19	952.197	0
955.472	4	Aircraft2_90%_25.jpg	1	0.9	955.472	959.204	957.553	1	955.472	959.204	957.553	1
959.492	4	rest.jpg	NaN	NaN	959.492	963.221	963.492	NaN	959.492	963.221	963.492	NaN
963.468	4	rest.jpg	NaN	NaN	963.468	967.205	967.468	NaN	963.468	967.205	967.468	NaN
967.452	4	rest.jpg	NaN	NaN	967.452	971.184	971.452	NaN	967.452	971.184	971.452	NaN
971.467	4	Aircraft1_70%_25.jpg	0	0.75	971.467	975.202	972.33	0	971.467	975.202	972.33	0
975.483	4	Aircraft2_70%_49.jpg	1	0.75	975.483	979.213	977.581	1	975.483	979.213	977.581	1
979.505	4	Aircraft2_70%_10.jpg	1	0.75	979.505	983.237	980.536	1	979.505	983.237	980.536	1
983.526	4	Aircraft2_70%_12.jpg	1	0.75	983.526	987.259	984.9	1	983.526	987.259	984.9	1
987.552	4	Aircraft2_70%_7.jpg	1	0.75	987.552	991.283	988.372	1	987.552	991.283	988.372	1
991.566	4	rest.jpg	NaN	NaN	991.566	995.298	995.566	NaN	991.566	995.298	995.566	NaN
995.532	4	rest.jpg	NaN	NaN	995.532	999.263	999.532	NaN	995.532	999.263	999.532	NaN
999.496	4	rest.jpg	NaN	NaN	999.496	1003.229	1003.496	NaN	999.496	1003.229	1003.496	NaN
