sub	run	block	trail	oneset	duration	stim_file	stim_lable	level of occlusion	stim_started	stim_stopped	key_time	key_fix
18	1	1	1	40.002	4	Aircraft1_10%_2.jpg	0	0.1	40.002	43.74	42.539	0
18	1	1	2	44.028	4	Aircraft1_10%_39.jpg	0	0.1	44.028	47.759	47.228	0
18	1	1	3	48.041	4	Aircraft2_10%_26.jpg	1	0.1	48.041	51.777	49.708	1
18	1	1	4	52.061	4	Aircraft1_10%_15.jpg	0	0.1	52.061	55.791	54.786	0
18	1	1	5	56.06	4	Aircraft2_10%_16.jpg	1	0.1	56.06	59.79	57.126	1
18	1	1	6	60.074	4	rest.jpg	n/a	n/a	60.074	63.809	64.074	n/a
18	1	1	7	64.041	4	rest.jpg	n/a	n/a	64.041	67.776	68.041	n/a
18	1	1	8	68.009	4	rest.jpg	n/a	n/a	68.009	71.747	72.009	n/a
18	1	2	9	72.022	4	Aircraft2_90%_14.jpg	1	0.9	72.022	75.753	75.161	1
18	1	2	10	76.032	4	Aircraft2_90%_5.jpg	1	0.9	76.032	79.768	78.517	1
18	1	2	11	80.029	4	Aircraft2_90%_15.jpg	1	0.9	80.029	83.758	83.448	1
18	1	2	12	84.033	4	Aircraft2_90%_19.jpg	1	0.9	84.033	87.77	86.531	1
18	1	2	13	88.029	4	Aircraft1_90%_31.jpg	0	0.9	88.029	91.76	91.37	0
18	1	2	14	92.038	4	rest.jpg	n/a	n/a	92.038	95.772	96.038	n/a
18	1	2	15	96.017	4	rest.jpg	n/a	n/a	96.017	99.748	100.017	n/a
18	1	2	16	99.982	4	rest.jpg	n/a	n/a	99.982	103.719	103.982	n/a
18	1	3	17	103.985	4	Aircraft2_70%_4.jpg	1	0.75	103.985	107.718	106.87	1
18	1	3	18	107.985	4	Aircraft1_70%_43.jpg	0	0.75	107.985	111.717	111.985	0
18	1	3	19	111.984	4	Aircraft1_70%_9.jpg	0	0.75	111.984	115.722	112.202	0
18	1	3	20	116.004	4	Aircraft1_70%_11.jpg	0	0.75	116.004	119.74	118.929	0
18	1	3	21	120.005	4	Aircraft1_70%_50.jpg	0	0.75	120.005	123.742	121.25	0
18	1	3	22	124.005	4	rest.jpg	n/a	n/a	124.005	127.736	128.005	n/a
18	1	3	23	127.985	4	rest.jpg	n/a	n/a	127.985	131.721	131.985	n/a
18	1	3	24	131.952	4	rest.jpg	n/a	n/a	131.952	135.688	135.952	n/a
18	1	4	25	135.952	4	Aircraft1_10%_36.jpg	0	0.1	135.952	139.683	138.947	0
18	1	4	26	139.95	4	Aircraft1_10%_35.jpg	0	0.1	139.95	143.683	143.341	0
18	1	4	27	143.947	4	Aircraft2_10%_3.jpg	1	0.1	143.947	147.683	144.991	1
18	1	4	28	147.968	4	Aircraft1_10%_5.jpg	0	0.1	147.968	151.703	151.098	0
18	1	4	29	151.989	4	Aircraft1_10%_48.jpg	0	0.1	151.989	155.728	154.599	0
18	1	4	30	156.007	4	rest.jpg	n/a	n/a	156.007	159.743	160.007	n/a
18	1	4	31	159.993	4	rest.jpg	n/a	n/a	159.993	163.73	163.993	n/a
18	1	4	32	163.979	4	rest.jpg	n/a	n/a	163.979	167.71	167.979	n/a
18	1	5	33	167.984	4	Aircraft1_90%_3.jpg	0	0.9	167.984	171.715	169.897	0
18	1	5	34	171.995	4	Aircraft2_90%_28.jpg	1	0.9	171.995	175.732	175.086	1
18	1	5	35	176.008	4	Aircraft1_90%_24.jpg	0	0.9	176.008	179.739	178.761	0
18	1	5	36	180	4	Aircraft2_90%_39.jpg	1	0.9	180	183.732	184	1
18	1	5	37	184.009	4	Aircraft2_90%_8.jpg	1	0.9	184.009	187.748	184.143	1
18	1	5	38	188.024	4	rest.jpg	n/a	n/a	188.024	191.757	192.024	n/a
18	1	5	39	192.004	4	rest.jpg	n/a	n/a	192.004	195.735	196.004	n/a
18	1	5	40	195.967	4	rest.jpg	n/a	n/a	195.967	199.703	199.967	n/a
18	1	6	41	199.972	4	Aircraft2_70%_18.jpg	1	0.75	199.972	203.703	202.079	1
18	1	6	42	203.985	4	Aircraft1_70%_29.jpg	0	0.75	203.985	207.718	207.374	0
18	1	6	43	208.001	4	Aircraft2_70%_1.jpg	1	0.75	208.001	211.736	209.982	1
18	1	6	44	212.019	4	Aircraft1_70%_26.jpg	0	0.75	212.019	215.756	214.625	0
18	1	6	45	216.039	4	Aircraft2_70%_34.jpg	1	0.75	216.039	219.77	218.63	1
18	1	6	46	220.051	4	rest.jpg	n/a	n/a	220.051	223.781	224.051	n/a
18	1	6	47	224.023	4	rest.jpg	n/a	n/a	224.023	227.756	228.023	n/a
18	1	6	48	228.006	4	rest.jpg	n/a	n/a	228.006	231.743	232.006	n/a
